
[00:00:00.000 --> 00:00:03.400]  現在說新年快樂好像遲了一點
[00:40:40.200 --> 00:40:41.500]  你就會說
[00:40:41.500 --> 00:40:43.400]  你口口聲聲
[00:40:43.400 --> 00:40:46.400]  可能有一天你才知道
[00:40:46.400 --> 00:40:48.700]  神有沒有放棄你
[00:40:48.700 --> 00:40:50.000]  但如果這句話
[00:40:50.000 --> 00:40:52.700]  不是出自一個普通人
[00:40:52.700 --> 00:40:54.500]  一個健康的人
[00:40:54.500 --> 00:40:58.800]  而是出自尼克胡節的時候
[00:40:58.800 --> 00:41:00.500]  你就會知道
[00:41:00.500 --> 00:41:03.500]  那是一個很大的正能量
[00:41:03.500 --> 00:41:06.600]  一個生來沒有四肢的人
[00:41:06.600 --> 00:41:09.900]  他說不要放棄神
[00:41:09.900 --> 00:41:13.400]  因為神從沒有放棄你
[00:41:13.400 --> 00:41:14.800]  在一般人看來
[00:41:14.800 --> 00:41:19.500]  胡節你早就被神放棄了
[00:41:19.500 --> 00:41:21.600]  從小到大
[00:41:21.600 --> 00:41:22.800]  你沒有手沒有腳
[00:41:22.800 --> 00:41:24.400]  很不方便的生活
[00:41:24.400 --> 00:41:26.200]  是不是神已經放棄了你
[00:41:26.200 --> 00:41:31.700]  但你竟然說神沒有放棄你
[00:41:31.700 --> 00:41:33.000]  他也說
[00:41:33.000 --> 00:41:37.300]  他是確信神是愛他的
[00:41:37.300 --> 00:41:39.500]  神是要祝福他的
[00:41:39.500 --> 00:41:42.300]  神有美好的計劃在他身上
[00:41:42.300 --> 00:41:45.200]  所以後來他有很多的祝福
[00:41:45.200 --> 00:41:47.100]  他娶了一個很漂亮的太太
[00:41:47.100 --> 00:41:49.900]  有了幾個債女
[00:41:49.900 --> 00:41:53.000]  健康的債女
[00:41:53.000 --> 00:41:54.300]  我們不知道
[00:41:54.300 --> 00:41:58.200]  當有一天我們的信心受到衝擊的時候
[00:41:58.200 --> 00:42:01.300]  我們會有怎樣的反應
[00:42:01.300 --> 00:42:03.200]  我們如果靠自己
[00:42:03.200 --> 00:42:04.400]  我們是很軟弱的
[00:42:04.400 --> 00:42:06.200]  我們會做錯事
[00:42:06.200 --> 00:42:08.300]  做錯選擇
[00:42:08.300 --> 00:42:11.600]  但是靠著家天給我們力量的主
[00:42:11.600 --> 00:42:16.000]  我們就可以有能力去勝過苦毒
[00:42:16.000 --> 00:42:18.100]  去得到釋放
[00:42:18.100 --> 00:42:22.500]  去看別人怎樣去看待這件事
[00:42:22.500 --> 00:42:25.800]  別人會在我們身上看到神的恩典
[00:42:25.800 --> 00:42:28.200]  在我們身上去認識
[00:42:28.200 --> 00:42:31.500]  我們那位善良的神
[00:42:31.500 --> 00:42:34.500]  所以靠聖靈去幫助我們
[00:42:34.500 --> 00:42:37.900]  令我們真的有各種的信心
[00:42:37.900 --> 00:42:40.100]  抱著一個感恩的心
[00:42:40.100 --> 00:42:42.700]  去渡過每一天
[00:42:42.700 --> 00:42:46.400]  面對每一個困難的遭遇
[00:42:46.400 --> 00:42:49.000]  我們低頭祈禱
[00:42:49.000 --> 00:42:51.000]  天父上帝我們感謝您
[00:42:51.000 --> 00:42:52.900]  透過約瑟的遭遇
[00:42:52.900 --> 00:42:59.300]  透過Danny和Leila這對夫婦的遭遇
[00:42:59.300 --> 00:43:02.000]  甚至透過胡哲的遭遇
[00:43:02.000 --> 00:43:03.500]  還有一樣可以認識到
[00:43:03.500 --> 00:43:07.300]  其實您沒有放棄我們任何人
[00:43:07.300 --> 00:43:10.800]  無論我們遭遇多大的苦難
[00:43:10.800 --> 00:43:13.200]  遭遇多大的攻擊
[00:43:13.200 --> 00:43:14.700]  還有我們都要確信
[00:43:14.700 --> 00:43:16.900]  您是愛我們到底
[00:43:16.900 --> 00:43:18.100]  您不要放棄我們
[00:43:18.100 --> 00:43:20.300]  我們就不會放棄您
[00:43:20.300 --> 00:43:22.100]  下個轉禮讓我們的生命當中
[00:43:22.100 --> 00:43:23.400]  存著感恩
[00:43:23.400 --> 00:43:27.000]  時時地去讚美您
[00:43:27.000 --> 00:43:29.700]  主要求您幫助我們醒察
[00:43:29.700 --> 00:43:31.700]  只看到您的恩典
[00:43:31.700 --> 00:43:35.400]  沒有看到當中有任何的奏作
[00:43:35.400 --> 00:43:37.300]  下個展你聽我們禱告
[00:43:37.300 --> 00:43:39.160]  奉主耶穌基督的聖名
[00:43:39.160 --> 00:43:39.700]  阿彌陀佛
