
[00:00:00.000 --> 00:00:05.740]  好在去年有一個牧師叫恰克比爾斯牧師
[00:43:05.040 --> 00:43:07.040]  求你恩待他們每一個人
[00:43:07.040 --> 00:43:10.040]  叫他們在奉獻上認真
[00:43:10.040 --> 00:43:12.040]  在讀經上認真
[00:43:12.040 --> 00:43:14.040]  在禱告上認真
[00:43:14.040 --> 00:43:16.040]  以至於他們能夠進入奉獻的領域
[00:43:16.040 --> 00:43:18.040]  進入禱告的領域
[00:43:18.040 --> 00:43:20.040]  進入讀經的領域
[00:43:20.040 --> 00:43:27.040]  讓他們就成為一個被認真的靈所充滿的人
[00:43:27.040 --> 00:43:30.040]  讓他們在凡事上都認真
[00:43:30.040 --> 00:43:32.040]  在讀書上認真
[00:43:32.040 --> 00:43:36.040]  將來畢業在社會上工作的時候也認真
[00:43:36.040 --> 00:43:40.040]  讓他們對待他們的家人也認真的對待
[00:43:40.040 --> 00:43:43.040]  求你恩待本堂的青少年
[00:43:43.040 --> 00:43:45.040]  讓這本堂青少年他們
[00:43:45.040 --> 00:43:48.040]  在他們的今生就親眼看見
[00:43:48.040 --> 00:43:51.040]  你對本堂青少年的應許
[00:43:51.040 --> 00:43:54.040]  本堂的青少年要增長
[00:43:54.040 --> 00:43:58.040]  多如天上的星海邊的沙一樣
[00:43:58.040 --> 00:44:00.040]  求你大大的賜福他們
[00:44:00.040 --> 00:44:03.040]  這樣禱告是靠耶穌基督的聖名
[00:44:03.040 --> 00:44:04.040]  阿們
