
[00:00:00.000 --> 00:00:04.720]  我今天的經文選擇了詩篇的經文
[00:37:48.880 --> 00:37:59.880]  英文就說,當你見到某個情況的時候,見到世代邪惡,要教我們子孫去為世代哭泣禱告。
[00:37:59.880 --> 00:38:14.880]  世代邪惡,每一代有每一代要承擔的難題,人解決不了,你可以做很多事情,想很多事情,說很多事情,不是說你什麼立場,你怎麼想都好。
[00:38:14.880 --> 00:38:39.880]  最重要的是不要忘記在神面前禁食,禱告,呼求神,求主憐憫,然後要聚集孩童吃奶,教他們知道當遇到世代艱難的時候,不要忘記為世代哭泣禱告,
[00:38:39.880 --> 00:38:45.880]  披上麻布過夜,分定禁食日子,宣佈嚴肅會。
[00:38:51.880 --> 00:39:09.880]  今天有很多人跟我說,本長老,在這樣的世代當中,這樣的情況當中,在兩代的掙扎當中,有什麼訊息要告訴下一代,可以說什麼話給下一代聽?
[00:39:09.880 --> 00:39:23.880]  但是聖經說得很清楚,要不要向子孫隱瞞,要宣告神的作為,神的美德,神的能力,神的恩典。
[00:39:23.880 --> 00:39:48.880]  一代一代告訴他們說什麼,告訴他們我們怎麼遇到耶穌,告訴他們神怎麼供應我們的需要,神怎麼幫助我們解決我們的經濟困難,我們怎麼犯罪,怎麼跌倒,有神如何在泥沼當中捧起我們。
[00:39:48.880 --> 00:40:10.880]  由數著神的恩典,神的帶領,由當天到今天,在你不覺當中走了多少個路,走了多遠,在你不明當中,神已經將我們塑造成一個完全不同的人,
[00:40:10.880 --> 00:40:36.880]  更加切割,更加彰顯神的榮耀,享受主給我們的生命,然後不要忘記告訴子孫聽,見到世代邪惡,時勢艱難,要呼求神,禁食,嚴肅會,為世代福音禱告。
[00:40:36.880 --> 00:41:02.880]  教會在過去不止這段時間,以往不斷施有嚴肅會,認罪呼求神,這些我們這一代做了,經文說要告訴下一代,你可以為世代憤怒,為世代不開心,想很多事,說很多事,
[00:41:02.880 --> 00:41:29.880]  但很重要的是不要忘記呼求主,為世代呼求,為地方禱告,認罪,然後希望神,希望耶和華為我們這一地發熱心,為我們主城市發熱心,傳出給香港百姓,我們仰望祂。
[00:41:32.880 --> 00:41:59.880]  或者不是每個人都知道這麼多聖經,這麼多神學,我今天所說的不是要大家聽我的故事,是用我的故事跟大家說,你要找回你的故事,你有你自己的故事,神怎樣找到你,神怎樣幫你,怎樣幫助你,拯救你,寬恕你,帶領你,是你的故事,是很寶貴,
[00:41:59.880 --> 00:42:27.880]  所以這些故事不要隱瞞,不要向下一代隱瞞,宣揚祂的作為,祂的美德,祂的能力,然後讓我們下一代可以仰望主,不要忘記神,守神的命令,這些故事很真實,是生命的經歷,是沒有人可以拿走的,不要忘記這些故事,是神的腳印,是你的祭壇,是神在我們生命當中的恩典。
[00:42:29.880 --> 00:42:31.880]  (字幕製作:貝爾)
