
[00:00:00.000 --> 00:00:03.520]  今日的題目叫做「自省天」
[00:44:51.240 --> 00:44:58.440]  是很想得到別人的認同和稱讚
[00:44:58.440 --> 00:44:59.640]  你寫了一篇文章
[00:44:59.640 --> 00:45:01.640]  你上了一張照片
[00:45:01.640 --> 00:45:07.640]  你就會看到有多少個Like
[00:45:07.640 --> 00:45:13.440]  我們的生命是不是這樣
[00:45:13.440 --> 00:45:18.640]  我們的生命是不是在讚美之中
[00:45:18.640 --> 00:45:30.640]  有一種隱藏得很深的驕傲
[00:45:30.640 --> 00:45:34.440]  還有自恃
[00:45:34.440 --> 00:45:36.640]  在別人的讚美之中
[00:45:36.640 --> 00:45:41.640]  你會認識到自己
[00:45:41.640 --> 00:45:43.440]  這三句經文
[00:45:43.440 --> 00:45:47.240]  在別人的生命之中
[00:45:47.240 --> 00:45:49.040]  你反省
[00:45:49.040 --> 00:45:52.640]  在你追求滿足什麼之中
[00:45:52.640 --> 00:45:54.440]  你去反省
[00:45:54.440 --> 00:45:58.040]  在別人的讚美之中
[00:45:58.040 --> 00:46:00.040]  你去反省
[00:46:00.040 --> 00:46:02.040]  我們一起起來吧!
