
[00:00:00.000 --> 00:00:02.600]  各位兄姊妹 大家平安
[00:34:21.000 --> 00:34:22.000]  為什麼?
[00:34:22.000 --> 00:34:24.000]  原來他們那個婦女會
[00:34:24.000 --> 00:34:28.000]  是每個月會煲湯給老人家喝的
[00:34:28.000 --> 00:34:29.000]  送過去
[00:34:29.000 --> 00:34:31.000]  煲湯送給老人家喝
[00:34:31.000 --> 00:34:35.000]  這個教會一定要加入做會友
[00:34:35.000 --> 00:34:37.000]  老了之後有人安慰
[00:34:37.000 --> 00:34:38.000]  有人幫忙
[00:34:38.000 --> 00:34:40.000]  有人煲湯
[00:34:40.000 --> 00:34:41.000]  正
[00:34:41.000 --> 00:34:45.000]  很多人去教會有不同的目的
[00:34:45.000 --> 00:34:47.000]  其實不要笑那些人
[00:34:47.000 --> 00:34:50.000]  在那裡做牛羊買賣
[00:34:50.000 --> 00:34:51.000]  夾子
[00:34:51.000 --> 00:34:53.000]  兌換銀錢
[00:34:53.000 --> 00:34:54.000]  其實很有可能
[00:34:54.000 --> 00:34:56.000]  我們自己也是這樣
[00:34:56.000 --> 00:34:59.000]  有一些很世俗化的思想在裡面
[00:34:59.000 --> 00:35:01.000]  沒有啊 要小心
[00:35:01.000 --> 00:35:03.000]  順順正正
[00:35:03.000 --> 00:35:06.000]  去教會就是為了敬拜侍奉主
[00:35:06.000 --> 00:35:10.000]  用我的心靈去侍奉祂
[00:35:10.000 --> 00:35:11.000]  唱歌
[00:35:11.000 --> 00:35:12.000]  嘩
[00:35:12.000 --> 00:35:14.000]  以前我去教會
[00:35:14.000 --> 00:35:15.000]  一主的崇拜
[00:35:15.000 --> 00:35:16.000]  唱歌
[00:35:16.000 --> 00:35:17.000]  很大聲的
[00:35:17.000 --> 00:35:18.000]  鞠到行
[00:35:18.000 --> 00:35:19.000]  頭巾都熱了
[00:35:19.000 --> 00:35:20.000]  為什麼?
[00:35:20.000 --> 00:35:21.000]  因為我一唱的時候
[00:35:21.000 --> 00:35:22.000]  我想前面的人
[00:35:22.000 --> 00:35:23.000]  左邊的人
[00:35:23.000 --> 00:35:24.000]  後面的人
[00:35:24.000 --> 00:35:25.000]  右邊的人
[00:35:25.000 --> 00:35:26.000]  全部聽到我
[00:35:26.000 --> 00:35:27.000]  原來我唱歌
[00:35:27.000 --> 00:35:29.000]  唱歌很雄壯
[00:35:29.000 --> 00:35:30.000]  很大聲
[00:35:30.000 --> 00:35:31.000]  音很準的
[00:35:31.000 --> 00:35:32.000]  還有
[00:35:32.000 --> 00:35:33.000]  人家唱一音的時候
[00:35:33.000 --> 00:35:34.000]  Unison的時候
[00:35:34.000 --> 00:35:37.000]  我會唱Bass的
[00:35:37.000 --> 00:35:39.000]  我是Baritone來的
[00:35:39.000 --> 00:35:40.000]  我是中音來的
[00:35:40.000 --> 00:35:41.000]  所以
[00:35:41.000 --> 00:35:42.000]  唱高音
[00:35:42.000 --> 00:35:43.000]  唱三音Tenor
[00:35:43.000 --> 00:35:44.000]  我又可以的
[00:35:44.000 --> 00:35:45.000]  唱Bass
[00:35:45.000 --> 00:35:46.000]  我又可以的
[00:35:46.000 --> 00:35:48.000]  唱Soprano那部分
[00:35:48.000 --> 00:35:49.000]  我又可以的
[00:35:49.000 --> 00:35:50.000]  Alto
[00:35:50.000 --> 00:35:51.000]  我都可以唱到的
[00:35:51.000 --> 00:35:53.000]  我唱歌不錯的
[00:35:53.000 --> 00:35:54.000]  嘩
[00:35:54.000 --> 00:35:57.000]  我最喜歡做師班
[00:35:57.000 --> 00:35:58.000]  為什麼呢?
[00:35:58.000 --> 00:35:59.000]  以前小時候做師班
[00:35:59.000 --> 00:36:00.000]  中學生的時候
[00:36:00.000 --> 00:36:01.000]  嘩
[00:36:01.000 --> 00:36:03.000]  一到我們中學生師班
[00:36:03.000 --> 00:36:04.000]  哎呀
[00:36:04.000 --> 00:36:05.000]  好緊張啊
[00:36:05.000 --> 00:36:07.000]  排練隊預備出場了
[00:36:07.000 --> 00:36:08.000]  教會小
[00:36:08.000 --> 00:36:09.000]  要出去唱
[00:36:09.000 --> 00:36:10.000]  要回到後面
[00:36:10.000 --> 00:36:12.000]  之前的
[00:36:12.000 --> 00:36:13.000]  到我們了
[00:36:13.000 --> 00:36:14.000]  到我們了
[00:36:14.000 --> 00:36:15.000]  到我們了
[00:36:15.000 --> 00:36:16.000]  這樣
[00:36:16.000 --> 00:36:17.000]  一唱一唱
[00:36:17.000 --> 00:36:18.000]  唱完之後
[00:36:18.000 --> 00:36:19.000]  就回來了
[00:36:19.000 --> 00:36:20.000]  走到尾
[00:36:20.000 --> 00:36:21.000]  有個叔叔就說
[00:36:21.000 --> 00:36:22.000]  喂
[00:36:22.000 --> 00:36:24.000]  聽說有人走音了
[00:36:24.000 --> 00:36:26.000]  誰走音了?
[00:36:26.000 --> 00:36:28.000]  就想誰走音了呢?
[00:36:28.000 --> 00:36:29.000]  有人突音了
[00:36:29.000 --> 00:36:31.000]  誰突音了?
[00:36:31.000 --> 00:36:33.000]  唱得很好啊
[00:36:33.000 --> 00:36:34.000]  唱得很好啊
[00:36:34.000 --> 00:36:35.000]  哎呀
[00:36:35.000 --> 00:36:36.000]  感謝主
[00:36:36.000 --> 00:36:37.000]  開心到極
[00:36:37.000 --> 00:36:38.000]  哎
[00:36:38.000 --> 00:36:39.000]  做師班那一課
[00:36:39.000 --> 00:36:41.000]  沒有聽的
[00:36:41.000 --> 00:36:42.000]  原因就是
[00:36:42.000 --> 00:36:44.000]  想著出場
[00:36:44.000 --> 00:36:46.000]  又心裡不舒服
[00:36:46.000 --> 00:36:47.000]  唱完之後
[00:36:47.000 --> 00:36:48.000]  回來人家說
[00:36:48.000 --> 00:36:49.000]  好
[00:36:49.000 --> 00:36:50.000]  很開心
[00:36:50.000 --> 00:36:51.000]  又沒有聽到
[00:36:51.000 --> 00:36:52.000]  想誰這麼壞
[00:36:52.000 --> 00:36:53.000]  突音了
[00:36:53.000 --> 00:36:54.000]  誰走音了
[00:36:54.000 --> 00:36:55.000]  沒理由的
[00:36:55.000 --> 00:36:56.000]  這樣
[00:36:56.000 --> 00:36:58.000]  其實為了自我表現
[00:36:58.000 --> 00:36:59.000]  其實呢
[00:36:59.000 --> 00:37:01.000]  和那些買賣牛羊的人
[00:37:01.000 --> 00:37:03.000]  沒有分別
[00:37:03.000 --> 00:37:04.000]  好了
[00:37:04.000 --> 00:37:05.000]  今天的金句
[00:37:05.000 --> 00:37:07.000]  馬太福音21:13
[00:37:07.000 --> 00:37:08.000]  耶穌對他們說
[00:37:08.000 --> 00:37:10.000]  我的電必稱為
[00:37:10.000 --> 00:37:12.000]  禱告的電
[00:37:12.000 --> 00:37:14.000]  不要變成賊窩
[00:37:14.000 --> 00:37:16.000]  弟子們要求聖靈光照
[00:37:16.000 --> 00:37:17.000]  反省我們
[00:37:17.000 --> 00:37:19.000]  遣向我們心裡的坑渠門
[00:37:19.000 --> 00:37:21.000]  去到主的殿裡
[00:37:21.000 --> 00:37:23.000]  誠心敬拜禱告
[00:37:23.000 --> 00:37:25.000]  以他為中心
[00:37:25.000 --> 00:37:26.000]  眼望著他
[00:37:26.000 --> 00:37:28.000]  那篇道講得好不好
[00:37:28.000 --> 00:37:29.000]  不要緊的
[00:37:29.000 --> 00:37:32.000]  總之是聽到神對我說話
[00:37:32.000 --> 00:37:34.000]  不要代人家聽道
[00:37:34.000 --> 00:37:35.000]  啊
[00:37:35.000 --> 00:37:36.000]  這句話
[00:37:36.000 --> 00:37:37.000]  那個人聽得對
[00:37:37.000 --> 00:37:39.000]  可惜他沒有來
[00:37:39.000 --> 00:37:41.000]  這篇道是和他講的
[00:37:41.000 --> 00:37:43.000]  神指責他
[00:37:43.000 --> 00:37:45.000]  這篇道和他講的
[00:37:45.000 --> 00:37:46.000]  他靈性不夠好
[00:37:46.000 --> 00:37:49.000]  這篇道和他講的
[00:37:49.000 --> 00:37:50.000]  他靈性不夠好
[00:37:50.000 --> 00:37:53.000]  所有道都是和你講的
[00:37:53.000 --> 00:37:55.000]  和我講的
[00:37:55.000 --> 00:37:57.000]  我的心朝向主
[00:37:57.000 --> 00:37:58.000]  以禱告的心
[00:37:58.000 --> 00:38:00.000]  去到禱告的殿裡
[00:38:00.000 --> 00:38:02.000]  主對我說話
[00:38:02.000 --> 00:38:03.000]  我要認識你
[00:38:03.000 --> 00:38:04.000]  我要欣賞你
[00:38:04.000 --> 00:38:05.000]  我要侍奉你
[00:38:05.000 --> 00:38:07.000]  我要敬拜你
[00:38:07.000 --> 00:38:10.000]  這殿稱為禱告的殿
[00:38:10.000 --> 00:38:12.000]  萬國禱告的殿
[00:38:12.000 --> 00:38:13.000]  聖經是說
[00:38:13.000 --> 00:38:16.000]  這個發出的禱告向萬國發出
[00:38:16.000 --> 00:38:20.000]  萬國的人也可以來到這個殿裡的禱告
[00:38:20.000 --> 00:38:24.000]  不要將它變成世俗的賊禍
[00:38:24.000 --> 00:38:26.000]  今天和大家分享到這裡
[00:38:26.000 --> 00:38:28.000]  聖咒第二講就是
[00:38:28.000 --> 00:38:30.000]  講出聖殿裡的謾罵
[00:38:30.000 --> 00:38:33.000]  是主耶穌在他的生平裡
[00:38:33.000 --> 00:38:35.000]  很重要的一個工作
[00:38:35.000 --> 00:38:36.000]  禱告
[00:38:36.000 --> 00:38:38.000]  讚美上主
[00:38:38.000 --> 00:38:40.000]  你自己是潔淨聖殿
[00:38:40.000 --> 00:38:42.000]  靠你潔淨我們的心
[00:38:42.000 --> 00:38:44.000]  我們這個人
[00:38:44.000 --> 00:38:46.000]  就是聖靈的殿
[00:38:46.000 --> 00:38:48.000]  是上主的居所
[00:38:48.000 --> 00:38:50.000]  不過
[00:38:50.000 --> 00:38:52.000]  我這間屋實在是很差
[00:38:52.000 --> 00:38:53.000]  很窄
[00:38:53.000 --> 00:38:54.000]  很小
[00:38:54.000 --> 00:38:56.000]  都很骯髒
[00:38:56.000 --> 00:38:58.000]  求聖靈潔淨更新我
[00:38:58.000 --> 00:39:01.000]  讓我成為主合適的居所
[00:39:01.000 --> 00:39:03.000]  主我自己滿有肉身
[00:39:03.000 --> 00:39:06.000]  這個臭皮狼的慾望與邪惡
[00:39:06.000 --> 00:39:08.000]  有很多仇恨
[00:39:08.000 --> 00:39:09.000]  很多驕傲
[00:39:09.000 --> 00:39:11.000]  很多自愛忠心
[00:39:11.000 --> 00:39:13.000]  求主幫助我
[00:39:13.000 --> 00:39:15.000]  免得我這個心
[00:39:15.000 --> 00:39:18.000]  我心裡的聖殿成為賊窩
[00:39:18.000 --> 00:39:20.000]  而並不是一個禱告的殿
[00:39:20.000 --> 00:39:22.000]  讓我帶著禱告的心
[00:39:22.000 --> 00:39:24.000]  時時向主讚美祈禱
[00:39:24.000 --> 00:39:25.000]  向主敬拜
[00:39:25.000 --> 00:39:26.000]  向主仰望
[00:39:26.000 --> 00:39:28.000]  一生跟隨主
[00:39:28.000 --> 00:39:30.000]  吸引我跟隨你
[00:39:30.000 --> 00:39:32.000]  復興我
[00:39:32.000 --> 00:39:33.000]  更新我
[00:39:33.000 --> 00:39:35.000]  祈禱靠耶穌基督的名
[00:39:35.000 --> 00:39:37.000]  阿們
