
[00:00:00.000 --> 00:00:01.400]  各位電視節目的大家好
[00:34:24.760 --> 00:34:26.760]  祂怎樣感動我們
[00:34:26.760 --> 00:34:28.760]  怎樣改變我們的生命
[00:34:28.760 --> 00:34:31.760]  願意我們真的為我們的社會
[00:34:31.760 --> 00:34:35.760]  為我們周圍的人承擔更多
[00:34:35.760 --> 00:34:39.760]  如果不是可能我們所珍愛的
[00:34:39.760 --> 00:34:41.760]  可能慢慢一點一滴會消失
[00:34:41.760 --> 00:34:47.760]  我們低頭祈禱
[00:34:47.760 --> 00:34:50.760]  主我們感謝祢
[00:34:50.760 --> 00:34:52.760]  主我們在困難的時候
[00:34:52.760 --> 00:34:55.760]  我們可以仍然有歡樂
[00:34:55.760 --> 00:34:57.760]  我們在困難的時候
[00:34:57.760 --> 00:35:00.760]  我們仍然可以讚美的原因
[00:35:00.760 --> 00:35:02.760]  主不是我們基督徒的無知
[00:35:02.760 --> 00:35:04.760]  不是我們基督徒的迷信
[00:35:04.760 --> 00:35:08.760]  而我們深信祢是那位英穎我們禱告的
[00:35:08.760 --> 00:35:10.760]  和我們一起在這個世界
[00:35:10.760 --> 00:35:12.760]  一起和我們工作
[00:35:12.760 --> 00:35:17.760]  一起和我們讓這個世界更美好的各位上帝
[00:35:17.760 --> 00:35:19.760]  主無論我們在哪個崗位
[00:35:19.760 --> 00:35:21.760]  我們可能是在讀書的
[00:35:21.760 --> 00:35:23.760]  我們可能在做事的
[00:35:23.760 --> 00:35:26.760]  我們可能只是在家庭裡面
[00:35:26.760 --> 00:35:29.760]  在服侍我們家人的
[00:35:29.760 --> 00:35:33.760]  主求祢都教導我們幫助我們
[00:35:33.760 --> 00:35:35.760]  願祢讓我們知道
[00:35:35.760 --> 00:35:37.760]  我們這個卑微的角色
[00:35:37.760 --> 00:35:40.760]  仍然可以改變這個世界
[00:35:40.760 --> 00:35:42.760]  我們這個卑微的角色
[00:35:42.760 --> 00:35:46.760]  仍然可以讓我們身邊的人
[00:35:46.760 --> 00:35:47.760]  活得有盼望
[00:35:47.760 --> 00:35:48.760]  活得有尊嚴
[00:35:48.760 --> 00:35:52.760]  活得有真正從祢而來的喜樂
[00:35:52.760 --> 00:35:58.760]  主求祢讓我們去迎接祢來的這段日子
[00:35:58.760 --> 00:36:01.760]  我們再一次將祢的形象
[00:36:01.760 --> 00:36:03.760]  放在我們心裡面
[00:36:03.760 --> 00:36:06.760]  主祢是那位何等慈祥
[00:36:06.760 --> 00:36:12.760]  何等謙卑的上帝
[00:36:12.760 --> 00:36:13.760]  主我們感謝祢
[00:36:13.760 --> 00:36:15.760]  今日我們認識祢
[00:36:15.760 --> 00:36:18.760]  求祢讓我們身邊更多的人認識祢
[00:36:18.760 --> 00:36:21.760]  更多的人可以享受祢的福氣
[00:36:21.760 --> 00:36:22.760]  我們禱告父愛主耶穌基督
[00:36:22.760 --> 00:36:23.760]  得聖明節祈求
[00:36:23.760 --> 00:36:24.760]  阿們
