
[00:00:00.000 --> 00:00:03.600]  非常感謝神在太庫省的教會
[00:33:16.920 --> 00:33:18.120]  開始不耐煩
[00:33:18.120 --> 00:33:19.120]  我說沒有辦法
[00:33:19.120 --> 00:33:21.820]  我開始很灰心了
[00:33:21.820 --> 00:33:24.020]  後來我和師母就是很擔心
[00:33:24.020 --> 00:33:25.420]  但是在美國背後
[00:33:25.420 --> 00:33:27.720]  有好多人為我們禱告
[00:33:27.720 --> 00:33:29.220]  而且就給我們
[00:33:29.220 --> 00:33:32.120]  再次提醒我們小小的人
[00:33:32.120 --> 00:33:33.320]  提醒我們說
[00:33:33.320 --> 00:33:38.420]  我與你同在
[00:33:38.420 --> 00:33:39.520]  你沒辦法
[00:33:39.520 --> 00:33:40.420]  你不能
[00:33:40.420 --> 00:33:41.520]  我能
[00:33:41.520 --> 00:33:43.520]  阿們
[00:33:43.520 --> 00:33:45.420]  我信不足了
[00:33:45.420 --> 00:33:48.120]  求主幫助了
[00:33:48.120 --> 00:33:49.920]  我現在站在你們的當中
[00:33:49.920 --> 00:33:51.420]  真的你要相信
[00:33:51.420 --> 00:33:53.320]  我站在你們的面前
[00:33:53.320 --> 00:33:55.520]  是一個見證
[00:33:55.520 --> 00:33:57.420]  是主能
[00:33:57.420 --> 00:33:59.420]  祂是與我們同在
[00:33:59.420 --> 00:34:01.920]  祂是與你同在
[00:34:01.920 --> 00:34:04.820]  幫助你去實行
[00:34:04.820 --> 00:34:10.220]  主在託付給你的大使命
[00:34:10.220 --> 00:34:11.620]  小孩子有一個小孩子
[00:34:11.620 --> 00:34:13.620]  在聖誕節的時候送給他一個禮物
[00:34:13.620 --> 00:34:15.020]  是一個小卡車
[00:34:15.020 --> 00:34:16.520]  小卡車他拆開了
[00:34:16.520 --> 00:34:19.420]  那個卡車就是說可以動來動去的
[00:34:19.420 --> 00:34:21.920]  看那個盒子說是可以動來動去的
[00:34:21.920 --> 00:34:24.420]  他動來動去都不動了
[00:34:24.420 --> 00:34:29.020]  他踢了叫了他都不動了
[00:34:29.020 --> 00:34:31.120]  那個哥哥說拿出那個盒子說
[00:34:31.120 --> 00:34:36.920]  你看電池不包括在內
[00:34:36.920 --> 00:34:38.320]  我告訴你
[00:34:38.320 --> 00:34:40.320]  我們的主耶穌基督
[00:34:40.320 --> 00:34:43.420]  跟我們約大會密切的關係
[00:34:43.420 --> 00:34:46.320]  託付給我們非常重要的命令
[00:34:46.320 --> 00:34:48.620]  大使命
[00:34:48.620 --> 00:34:51.120]  我告訴你好孝順
[00:34:51.120 --> 00:34:55.120]  電池包括在內
[00:34:55.120 --> 00:34:56.320]  主的能力
[00:34:56.320 --> 00:34:58.720]  祂本身藉著祂的靈
[00:34:58.720 --> 00:35:00.020]  是與我們同在
[00:35:00.020 --> 00:35:01.520]  阿們
[00:35:01.520 --> 00:35:03.320]  祂說照樣拆遷我
[00:35:03.320 --> 00:35:04.520]  我照樣拆遷你們
[00:35:04.520 --> 00:35:06.520]  之前祂吹一口氣說
[00:35:06.520 --> 00:35:08.120]  受聖靈
[00:35:08.120 --> 00:35:10.920]  聖靈在我們心中
[00:35:10.920 --> 00:35:13.620]  就是神本身在我們裡面
[00:35:13.620 --> 00:35:15.720]  給我們能力才能夠做到
[00:35:15.720 --> 00:35:18.420]  願主保守幫助你們每一位
[00:35:18.420 --> 00:35:19.720]  願主也大大的
[00:35:19.720 --> 00:35:23.020]  繼續的大大的祝福太空行的教會
[00:35:23.020 --> 00:35:25.420]  有祂繼續的充滿你們
[00:35:25.420 --> 00:35:28.220]  剛才說了那個充滿我對吧
[00:35:28.220 --> 00:35:30.820]  願主天天充滿我們
[00:35:30.820 --> 00:35:33.420]  從我們裡面有個流露
[00:35:33.420 --> 00:35:34.620]  流露從裡面
[00:35:34.620 --> 00:35:36.320]  不是從口腦袋
[00:35:36.320 --> 00:35:38.920]  是從裡面有個流露出來
[00:35:38.920 --> 00:35:41.420]  更感動
[00:35:41.420 --> 00:35:44.120]  影響更多的人
[00:35:44.120 --> 00:35:47.320]  吸引他們歸在主的名下
[00:35:47.320 --> 00:35:49.920]  我這樣結束
[00:35:49.920 --> 00:35:51.920]  再放下來
[00:35:51.920 --> 00:35:54.520]  請也可以繼續繼續
[00:35:54.520 --> 00:35:55.920]  還繼續
[00:35:55.920 --> 00:35:58.620]  SDG就是SDG就好了
[00:35:58.620 --> 00:35:59.320]  你知道
[00:35:59.320 --> 00:36:08.420]  Johann Sebastian Bach寫了很多家祥樂
[00:36:08.420 --> 00:36:10.120]  Symphonies
[00:36:10.120 --> 00:36:13.720]  這是一個很愛主的弟兄
[00:36:13.720 --> 00:36:15.420]  你可能聽過了
[00:36:15.420 --> 00:36:18.920]  他寫了那三個字SDG
[00:36:18.920 --> 00:36:22.320]  Solidale Gloria是榮耀都歸於神
[00:36:22.320 --> 00:36:24.320]  他寫完了以後
[00:36:24.320 --> 00:36:27.020]  最後他寫了SDG
[00:36:27.020 --> 00:36:29.920]  將所有的榮耀都歸於神
[00:36:29.920 --> 00:36:31.520]  SDG Solidale Gloria
[00:36:31.520 --> 00:36:33.520]  那是拉丁文
[00:36:33.520 --> 00:36:35.720]  很少人知道了
[00:36:35.720 --> 00:36:37.620]  再放
[00:36:37.620 --> 00:36:39.020]  他開頭的時候
[00:36:39.020 --> 00:36:41.720]  還沒有寫一句話
[00:36:41.720 --> 00:36:43.320]  還沒有寫個譜
[00:36:43.320 --> 00:36:45.620]  他寫這個JJ
[00:36:45.620 --> 00:36:48.520]  耶穌祝福是什麼
[00:36:48.520 --> 00:36:51.820]  求耶穌幫助
[00:36:51.820 --> 00:36:54.320]  還沒有動他的手
[00:36:54.320 --> 00:36:57.120]  他說求耶穌幫助
[00:36:57.120 --> 00:36:58.820]  弟兄姐妹們
[00:36:58.820 --> 00:37:01.820]  你我明天有新的一天
[00:37:01.820 --> 00:37:04.520]  新的空白的一夜
[00:37:04.520 --> 00:37:06.120]  大不得
[00:37:06.120 --> 00:37:08.520]  你也不要忘記
[00:37:08.520 --> 00:37:11.920]  說主你還是與我同在
[00:37:11.920 --> 00:37:14.020]  我的心不足
[00:37:14.020 --> 00:37:17.420]  求主幫助
[00:37:17.420 --> 00:37:21.520]  我們一起禱告
[00:37:21.520 --> 00:37:25.720]  慈悲的恩主我們謝謝你
[00:37:25.720 --> 00:37:28.820]  你是愛我們愛我們到底的
[00:37:28.820 --> 00:37:34.220]  你也是託付這個大使命給我們
[00:37:34.220 --> 00:37:36.820]  我們本身沒有辦法
[00:37:36.820 --> 00:37:39.520]  但是你有辦法
[00:37:39.520 --> 00:37:41.920]  所以求主你祝福在座的每一個信徒
[00:37:41.920 --> 00:37:44.320]  每一個弟兄姐妹
[00:37:44.320 --> 00:37:46.720]  使我們每一位
[00:37:46.720 --> 00:37:51.020]  又重新來到你的面前
[00:37:51.020 --> 00:37:53.520]  讓我們重新思考
[00:37:53.520 --> 00:37:55.420]  在以上的我們分享的是
[00:37:55.420 --> 00:37:59.520]  你的靈在哪一點要我們加油
[00:37:59.520 --> 00:38:02.220]  只有主你的靈知道了
[00:38:02.220 --> 00:38:10.720]  所以求主你跟我們每一位說話
[00:38:10.720 --> 00:38:13.220]  我們奉耶穌基督的名禱告
[00:38:13.220 --> 00:38:14.020]  Amen
