
[00:00:00.000 --> 00:00:06.060]  如果頂智慧有留意這段時間的新聞
[00:33:31.820 --> 00:33:34.820]  兩個小朋友仍舊那麼快樂
[00:33:34.820 --> 00:33:38.820]  甚至比以前更快樂
[00:33:38.820 --> 00:33:41.820]  其實整個挑戰沒想像中那麼容易
[00:33:41.820 --> 00:33:45.820]  特別有一次Scott去出差的時候
[00:33:45.820 --> 00:33:50.820]  突然間他用的比較男性的皮夾壞了
[00:33:50.820 --> 00:33:52.820]  沒多久他就用他太太
[00:33:52.820 --> 00:33:55.820]  黃色的手袋去出差
[00:33:55.820 --> 00:33:57.820]  雖然很麻煩
[00:33:57.820 --> 00:34:00.820]  但是在這個不購物的一年
[00:34:00.820 --> 00:34:02.820]  每個人在生日
[00:34:02.820 --> 00:34:03.820]  母親節
[00:34:03.820 --> 00:34:04.820]  情人節
[00:34:04.820 --> 00:34:06.820]  很多不同的節日
[00:34:06.820 --> 00:34:08.820]  感恩節
[00:34:08.820 --> 00:34:10.820]  所收到的都是什麼
[00:34:10.820 --> 00:34:12.820]  家人站在一起
[00:34:12.820 --> 00:34:15.820]  用心所做的禮物
[00:34:15.820 --> 00:34:16.820]  我又畫一筆
[00:34:16.820 --> 00:34:17.820]  你又寫一句
[00:34:17.820 --> 00:34:18.820]  剪剪貼貼
[00:34:18.820 --> 00:34:22.820]  一起經歷這個過程
[00:34:22.820 --> 00:34:24.820]  送給其中一份子
[00:34:24.820 --> 00:34:25.820]  一個這樣的家人
[00:34:25.820 --> 00:34:27.820]  有很多手作的時候
[00:34:27.820 --> 00:34:29.820]  相處的時候
[00:34:29.820 --> 00:34:30.820]  他們作為父母
[00:34:30.820 --> 00:34:32.820]  他們有感覺到有更多的時間
[00:34:32.820 --> 00:34:33.820]  陪伴孩子
[00:34:33.820 --> 00:34:34.820]  帶他們去公園
[00:34:34.820 --> 00:34:36.820]  親朋戚友的家玩
[00:34:36.820 --> 00:34:39.820]  沒了電視、電子產品、玩具
[00:34:39.820 --> 00:34:41.820]  很多很多其他新穎的東西
[00:34:41.820 --> 00:34:44.820]  來佔據他們的心靈和時間
[00:34:44.820 --> 00:34:45.820]  他們閒下多了
[00:34:45.820 --> 00:34:47.820]  他們可以做義工去幫助其他人
[00:34:47.820 --> 00:34:52.820]  一家人常常走在一起聊天
[00:34:52.820 --> 00:34:53.820]  兩個小朋友更加說
[00:34:53.820 --> 00:34:56.820]  很開心我和家人和朋友相處
[00:34:56.820 --> 00:34:59.820]  時間更多更多
[00:34:59.820 --> 00:35:01.820]  所以最後他寫到
[00:35:01.820 --> 00:35:04.820]  我們獲取快樂和幸福的泉源
[00:35:04.820 --> 00:35:07.820]  絕對不是依靠買買買
[00:35:07.820 --> 00:35:09.820]  現代人將過度的心思
[00:35:09.820 --> 00:35:11.820]  放在購物的名單和價格上
[00:35:11.820 --> 00:35:12.820]  來界定幸福
[00:35:12.820 --> 00:35:14.820]  以為多就是好
[00:35:14.820 --> 00:35:15.820]  我們父母都以為
[00:35:15.820 --> 00:35:18.820]  買給小朋友的多就是好
[00:35:18.820 --> 00:35:19.820]  但誰不知
[00:35:19.820 --> 00:35:23.820]  小朋友所要的並不是這些
[00:35:23.820 --> 00:35:26.820]  所以當孩子需要陪伴的時候
[00:35:26.820 --> 00:35:27.820]  假如父母都說
[00:35:27.820 --> 00:35:29.820]  媽媽、爸爸沒時間了
[00:35:29.820 --> 00:35:31.820]  我們要賺錢買東西給你的時候
[00:35:31.820 --> 00:35:34.820]  我們真的要問問自己
[00:35:34.820 --> 00:35:35.820]  我們和孩子
[00:35:35.820 --> 00:35:38.820]  是否真的都是這麼快樂呢
[00:35:38.820 --> 00:35:39.820]  所以最後弟兄姊妹
[00:35:39.820 --> 00:35:43.820]  今天神揀選了你成為父母
[00:35:43.820 --> 00:35:45.820]  絕對看不起你
[00:35:45.820 --> 00:35:48.820]  將這個責任放在你手中
[00:35:48.820 --> 00:35:49.820]  極不簡單
[00:35:49.820 --> 00:35:53.820]  但是父母全心全意的愛主
[00:35:53.820 --> 00:35:57.820]  信靠這個獨一的真神
[00:35:57.820 --> 00:35:58.820]  他要叫教會
[00:35:58.820 --> 00:36:00.820]  與我們當中的父母同行
[00:36:00.820 --> 00:36:02.820]  成為夥伴
[00:36:02.820 --> 00:36:04.820]  學習以神為首
[00:36:04.820 --> 00:36:07.820]  學習做一個跟從主的好父母
[00:36:07.820 --> 00:36:09.820]  教養上有甘苦
[00:36:09.820 --> 00:36:12.820]  但見到我們一代一代的果實
[00:36:12.820 --> 00:36:14.820]  在群體裏面的時候
[00:36:14.820 --> 00:36:16.820]  我們會感到很多安慰
[00:36:16.820 --> 00:36:18.820]  神的愛要在我們群體
[00:36:18.820 --> 00:36:22.820]  我們家裏面代代相傳
