
[00:00:00.000 --> 00:00:02.840]  首先想先講的是敬拜的定義
[00:29:51.680 --> 00:29:55.160]  因為你的子民在後裔會忘記我的誡命
[00:29:55.160 --> 00:29:58.200]  因此神就叫他寫首歌
[00:29:58.200 --> 00:30:01.200]  讓後裔在口中必念頌不忘
[00:30:01.200 --> 00:30:02.720]  作神的見證
[00:30:02.720 --> 00:30:04.520]  之後摩西就寫了一篇歌
[00:30:04.520 --> 00:30:06.480]  去教導以色列人
[00:30:06.480 --> 00:30:10.480]  敬拜能夠讓人不要忘記神的話
[00:30:10.480 --> 00:30:11.880]  就是恩典
[00:30:11.880 --> 00:30:16.600]  所以可能問題是
[00:30:16.600 --> 00:30:19.200]  為什麼他們不唱歌
[00:30:19.200 --> 00:30:22.200]  我的小組一班弟兄
[00:30:22.200 --> 00:30:25.000]  他們都不小了
[00:30:25.000 --> 00:30:26.680]  我說我的小組是四五行動
[00:30:26.680 --> 00:30:27.760]  不是政治性
[00:30:27.760 --> 00:30:31.320]  是年紀起碼四十五歲以上
[00:30:31.320 --> 00:30:33.480]  他們唱詩歌都唱的
[00:30:33.480 --> 00:30:35.200]  但每個人都不同音調
[00:30:35.200 --> 00:30:36.160]  大學難大
[00:30:36.160 --> 00:30:37.880]  一唱音調就每個人都不同音調
[00:30:37.880 --> 00:30:40.040]  要回頭再唱歌
[00:30:40.040 --> 00:30:41.600]  起得太高就玩低一點
[00:30:41.600 --> 00:30:43.400]  潘先生怎樣?低一點再唱歌
[00:30:43.400 --> 00:30:44.480]  都是這樣
[00:30:44.480 --> 00:30:47.000]  他們大家都會唱歌
[00:30:47.000 --> 00:30:49.320]  但有時候看到有些弟兄姐妹說
[00:30:49.320 --> 00:30:51.120]  我不喜歡唱歌
[00:30:51.120 --> 00:30:52.920]  所以問題可能不是
[00:30:52.920 --> 00:30:54.720]  為什麼唱歌
[00:30:54.720 --> 00:30:56.720]  而是為什麼不唱歌
[00:30:56.720 --> 00:30:58.520]  出生的嬰兒一定會唱歌
[00:30:58.520 --> 00:30:59.640]  生日會唱歌
[00:30:59.640 --> 00:31:01.320]  學校唱歌
[00:31:01.320 --> 00:31:04.360]  我兒子很喜歡唱歌
[00:31:04.360 --> 00:31:05.560]  他小時候
[00:31:05.560 --> 00:31:06.840]  不是小時候
[00:31:06.840 --> 00:31:08.680]  中學的時候經常在家裡唱歌
[00:31:08.680 --> 00:31:10.520]  在洗手間唱歌
[00:31:10.520 --> 00:31:14.040]  是不是沒有私琴?
[00:31:14.040 --> 00:31:15.960]  然後唱到大聲
[00:31:15.960 --> 00:31:18.080]  隔壁左右出現他吵
[00:31:18.080 --> 00:31:20.000]  投訴
[00:31:20.000 --> 00:31:20.960]  當時也覺得很吵
[00:31:20.960 --> 00:31:21.800]  很麻煩
[00:31:21.800 --> 00:31:23.720]  經常唱歌等等
[00:31:23.720 --> 00:31:25.360]  之後他讀書
[00:31:25.360 --> 00:31:27.600]  現在回香港做工
[00:31:27.600 --> 00:31:31.040]  不知不覺他不再唱歌
[00:31:31.040 --> 00:31:32.280]  不再唱歌
[00:31:32.280 --> 00:31:33.560]  靜了很多
[00:31:33.560 --> 00:31:35.720]  他中學時期當然不唱歌
[00:31:35.720 --> 00:31:38.200]  有時候想他不唱歌
[00:31:38.200 --> 00:31:39.920]  我想是不是他
[00:31:39.920 --> 00:31:40.920]  年輕的時候
[00:31:40.920 --> 00:31:42.560]  讀書的時候
[00:31:42.560 --> 00:31:43.760]  簡單一點
[00:31:43.760 --> 00:31:44.360]  快樂一點
[00:31:44.360 --> 00:31:45.640]  開心一點
[00:31:45.640 --> 00:31:48.160]  可以在洗手間唱歌
[00:31:48.160 --> 00:31:49.720]  人長大了
[00:31:49.720 --> 00:31:50.960]  煩惱多了
[00:31:50.960 --> 00:31:52.280]  工作
[00:31:52.280 --> 00:31:53.560]  拍拖
[00:31:53.560 --> 00:31:54.600]  事業
[00:31:54.600 --> 00:31:56.280]  很多問題
[00:31:56.280 --> 00:31:58.680]  開始唱不到歌
[00:31:58.680 --> 00:32:00.720]  所以問大家的問題就是
[00:32:00.720 --> 00:32:05.760]  你什麼時候開始不唱歌?
[00:32:05.760 --> 00:32:06.360]  我作為爸爸
[00:32:06.360 --> 00:32:10.960]  很想我兒子再唱歌
[00:32:10.960 --> 00:32:12.800]  想聽他唱歌
[00:32:12.800 --> 00:32:14.000]  可以給他一首
[00:32:14.000 --> 00:32:15.120]  想起這裡
[00:32:15.120 --> 00:32:18.520]  我想天父同樣想聽大家唱歌
[00:32:18.520 --> 00:32:20.880]  你走音不要緊
[00:32:20.880 --> 00:32:22.600]  舞台劇不要緊
[00:32:22.600 --> 00:32:23.920]  但是天父的心
[00:32:23.920 --> 00:32:27.040]  就是想兒女開心
[00:32:27.040 --> 00:32:32.240]  可以唱歌歌頌他
[00:32:32.240 --> 00:32:33.640]  和大家分享一些
[00:32:33.640 --> 00:32:35.280]  《聖經》當中
[00:32:35.280 --> 00:32:38.320]  講到唱歌的例子
[00:32:38.320 --> 00:32:40.440]  開入拔記三十八章
[00:32:40.440 --> 00:32:43.240]  四至七節
[00:32:43.240 --> 00:32:44.200]  記載了
[00:32:44.200 --> 00:32:46.480]  在創造天地的時候
[00:32:46.480 --> 00:32:48.160]  神聖一同歌唱
[00:32:48.160 --> 00:32:49.960]  神眾子歡呼
[00:32:49.960 --> 00:32:53.640]  天上天使一同唱歌讚美神
[00:32:53.640 --> 00:32:55.800]  初世記四章二十一節
[00:32:55.800 --> 00:32:57.640]  神賜人音樂
[00:32:57.640 --> 00:32:59.720]  以下的第四世孫尤伯
[00:32:59.720 --> 00:33:04.800]  是彈琴吹簫之人的祖師
[00:33:04.800 --> 00:33:06.800]  初一及記十五章
[00:33:06.800 --> 00:33:09.720]  耶和華帶領他的子民過紅海
[00:33:09.720 --> 00:33:12.600]  摩西唱了一首德城的歌
[00:33:12.600 --> 00:33:14.240]  又在二十一節
[00:33:14.240 --> 00:33:17.040]  阿利欽和婦女打鼓跳舞
[00:33:17.040 --> 00:33:19.480]  唱歌感謝神
[00:33:19.480 --> 00:33:21.600]  士斯記第五章
[00:33:21.600 --> 00:33:23.600]  講述了人類歷史當中
[00:33:23.600 --> 00:33:27.640]  第一對的Duet二重唱
[00:33:27.640 --> 00:33:29.800]  當時底波拉和巴拉
[00:33:29.800 --> 00:33:31.320]  唱歌感謝神
[00:33:31.320 --> 00:33:33.000]  除去下鎖將軍
[00:33:33.000 --> 00:33:34.240]  西西拉
[00:33:34.240 --> 00:33:38.280]  帶來國家四十年太平的日子
[00:33:38.280 --> 00:33:40.040]  又三會記上十六章
[00:33:40.040 --> 00:33:43.000]  大衛彈琴幫數羅趕鬼
[00:33:43.000 --> 00:33:45.400]  歷代至上十五章十六章
[00:33:45.400 --> 00:33:48.720]  大衛設立師班樂手敬拜神
[00:33:48.720 --> 00:33:51.400]  這往記上的四章三十二節
[00:33:51.400 --> 00:33:54.720]  索門王作一箏言三千句
[00:33:54.720 --> 00:33:58.720]  詩歌一千零五首
[00:33:58.720 --> 00:34:01.320]  去到詩篇一三七篇
[00:34:01.320 --> 00:34:03.640]  地沒有了歌聲
[00:34:03.640 --> 00:34:06.000]  因為時日子民被擄
[00:34:06.000 --> 00:34:10.160]  地聽不到歌聲
[00:34:10.160 --> 00:34:12.080]  他們將琴掛在
[00:34:12.080 --> 00:34:18.880]  巴比利河邊的樹上
[00:34:18.880 --> 00:34:22.440]  他們不在外邦
[00:34:22.440 --> 00:34:25.960]  唱耶和華的歌
[00:34:25.960 --> 00:34:28.280]  然後在幾百年之後
[00:34:28.280 --> 00:34:31.680]  歌聲再一次響起在猶大地
[00:34:31.680 --> 00:34:34.840]  當晚是主耶穌出世
[00:34:34.840 --> 00:34:37.240]  天使在野地唱
[00:34:37.240 --> 00:34:41.120]  至高之處永要歸於神
[00:34:41.120 --> 00:34:44.760]  在地上平安歸於他起源的人
[00:34:44.760 --> 00:34:49.240]  是羅伽福音二章第十節
[00:34:49.240 --> 00:34:52.640]  我們想不到原來聖經記載了
[00:34:52.640 --> 00:34:54.560]  當主被賣了爺
[00:34:54.560 --> 00:34:58.040]  他和門徒吃完最後晚餐之後
[00:34:58.040 --> 00:34:59.880]  在被拉之前
[00:34:59.880 --> 00:35:02.280]  羅伽福音猶章三十節
[00:35:02.280 --> 00:35:15.000]  基文講他們唱了詩
[00:35:15.000 --> 00:35:20.880]  他們唱了詩就去橄欖山
[00:35:20.880 --> 00:35:23.200]  由彼得西拉在菲律賓監房
[00:35:23.200 --> 00:35:24.600]  黑夜歌唱
[00:35:24.600 --> 00:35:25.640]  地帶震動
[00:35:25.640 --> 00:35:27.480]  監門打開
[00:35:27.480 --> 00:35:31.080]  《少林傳》四十六章二十六節
[00:35:31.080 --> 00:35:34.040]  去到最後啟示錄第五章
[00:35:34.040 --> 00:35:35.880]  我們見到天上的敬拜
[00:35:35.880 --> 00:35:38.240]  歲月物二十四位長老
[00:35:38.240 --> 00:35:40.480]  手拿著琴和金香爐
[00:35:40.480 --> 00:35:44.800]  唱新歌讚美彼得的羔羊
[00:35:44.800 --> 00:35:46.640]  我們很少留意到
[00:35:46.640 --> 00:35:50.920]  原來在西班牙書三章十七節
[00:35:50.920 --> 00:35:53.280]  是神自己唱歌
[00:35:53.280 --> 00:35:58.000]  神自己因為人的迴轉而喜樂唱歌
[00:35:58.000 --> 00:35:59.320]  聖經說
[00:35:59.320 --> 00:36:01.080]  "He"是說神
[00:36:01.080 --> 00:36:04.760]  "He will rejoice over thee in singing"
[00:36:04.760 --> 00:36:14.880]  神自己見到他的子民迴轉唱歌
[00:36:14.880 --> 00:36:16.080]  我們可能不明白
[00:36:16.080 --> 00:36:18.520]  為什麼要唱歌
[00:36:18.520 --> 00:36:20.840]  或者唱歌能夠幫人打開幼腦
[00:36:20.840 --> 00:36:22.920]  有人可以全人敬拜他
[00:36:22.920 --> 00:36:26.480]  盡心盡性盡義愛著我們的神
[00:36:26.480 --> 00:36:29.080]  唱歌是建立神的寶座
[00:36:29.080 --> 00:36:30.840]  我們的神臨在
[00:36:30.840 --> 00:36:32.200]  我們不再躲藏
[00:36:32.200 --> 00:36:33.480]  不再在後排
[00:36:33.480 --> 00:36:35.160]  去前面跟神說我愛你
[00:36:35.160 --> 00:36:36.920]  我跟隨你 我需要你
[00:36:36.920 --> 00:36:39.000]  不再被世界攔阻我們
[00:36:39.000 --> 00:36:41.360]  被罪攔阻我們
[00:36:41.360 --> 00:36:42.960]  上星期
[00:36:42.960 --> 00:36:46.200]  我聽別人說我的敬拜
[00:36:46.200 --> 00:36:50.720]  是說我用讚美稱謝神的同在
[00:36:50.720 --> 00:36:52.320]  入祂的院
[00:36:52.320 --> 00:36:53.760]  去到外院
[00:36:53.760 --> 00:36:55.480]  叫祂同祭壇
[00:36:55.480 --> 00:36:59.160]  祂又將身體獻上當作活祭
[00:36:59.160 --> 00:37:00.800]  見到寫作盤
[00:37:00.800 --> 00:37:02.120]  就曾跟我們說
[00:37:02.120 --> 00:37:02.840]  你有罪
[00:37:02.840 --> 00:37:04.080]  不過不要緊
[00:37:04.080 --> 00:37:05.440]  我潔淨你
[00:37:05.440 --> 00:37:06.520]  我們沒有一個罪
[00:37:06.520 --> 00:37:09.040]  大有神不能夠潔淨我們
[00:37:09.040 --> 00:37:10.200]  進到會望
[00:37:10.200 --> 00:37:14.200]  見到金燈台
[00:37:14.200 --> 00:37:14.960]  神跟我們說
[00:37:14.960 --> 00:37:16.160]  不需要迷惘
[00:37:16.160 --> 00:37:18.520]  不需要擔心前面的路怎麼走
[00:37:18.520 --> 00:37:20.080]  我帶領你前面的路
[00:37:20.080 --> 00:37:22.440]  我指引你的路
[00:37:22.440 --> 00:37:24.800]  然後曾接桌子和餅
[00:37:24.800 --> 00:37:26.600]  神說我的說話
[00:37:26.600 --> 00:37:28.360]  是你生命的糧
[00:37:28.360 --> 00:37:30.360]  你不要忘記我的說話
[00:37:30.360 --> 00:37:32.200]  同樣說
[00:37:32.200 --> 00:37:34.120]  你不需要為吃什麼
[00:37:34.120 --> 00:37:35.760]  穿什麼憂慮
[00:37:35.760 --> 00:37:37.520]  我又說以勒
[00:37:37.520 --> 00:37:39.720]  神會供應我們的需要
[00:37:39.720 --> 00:37:41.080]  香爐
[00:37:41.080 --> 00:37:44.320]  是說你不要擔心神不聽祈禱
[00:37:44.320 --> 00:37:45.920]  你每一個祈禱給我聽
[00:37:45.920 --> 00:37:48.240]  都放在香爐上
[00:37:48.240 --> 00:37:50.080]  進到至聖所
[00:37:50.080 --> 00:37:52.320]  先在寶座前面
[00:37:52.320 --> 00:37:54.040]  神與人同在
[00:37:54.040 --> 00:37:55.400]  在位置中
[00:37:55.400 --> 00:37:58.320]  人可以身歡喜
[00:37:58.320 --> 00:37:59.560]  靈快樂
[00:37:59.560 --> 00:38:02.760]  肉身安然居住
[00:38:02.760 --> 00:38:04.920]  這就是敬拜頂姐妹
[00:38:04.920 --> 00:38:05.600]  不是唱奏歌
[00:38:05.600 --> 00:38:07.160]  不是聽別人唱歌
[00:38:07.160 --> 00:38:09.960]  儘量集體看著神面前
[00:38:09.960 --> 00:38:11.360]  因為祂在臨在
[00:38:11.360 --> 00:38:12.040]  在講道之前
[00:38:12.040 --> 00:38:13.440]  跟神說我們在這裡
[00:38:13.440 --> 00:38:14.280]  我見到你
[00:38:14.280 --> 00:38:15.280]  我需要你
[00:38:15.280 --> 00:38:16.080]  我今天軟弱
[00:38:16.080 --> 00:38:16.800]  我不行
[00:38:16.800 --> 00:38:18.320]  求你幫助我
[00:38:18.320 --> 00:38:19.360]  又向主認罪
[00:38:19.360 --> 00:38:20.320]  求主寬恕
[00:38:20.320 --> 00:38:21.800]  又聽神的聲音
[00:38:21.800 --> 00:38:22.880]  神安慰你
[00:38:22.880 --> 00:38:23.720]  鼓勵你
[00:38:23.720 --> 00:38:24.360]  幫助你
[00:38:24.360 --> 00:38:25.000]  提醒你
[00:38:25.000 --> 00:38:27.000]  又差遣你
[00:38:27.000 --> 00:38:28.080]  好得無比
[00:38:28.080 --> 00:38:29.400]  好美麗
[00:38:29.400 --> 00:38:31.640]  如果集體這麼做的時候
[00:38:31.640 --> 00:38:33.680]  很享受這個情況
[00:38:33.680 --> 00:38:36.440]  因為我們互相護衛肢體
[00:38:36.440 --> 00:38:37.920]  我不讓大家聰明
[00:38:37.920 --> 00:38:39.280]  我不讓大家成傑
[00:38:39.280 --> 00:38:40.800]  我很多都是罪
[00:38:40.800 --> 00:38:42.160]  我在跟神面前
[00:38:42.160 --> 00:38:44.360]  跟神說我們集體尋求祢
[00:38:44.360 --> 00:38:45.520]  我們都是罪人
[00:38:45.520 --> 00:38:47.240]  都需要祢的幫助
[00:38:47.240 --> 00:38:48.400]  在敬拜當中
[00:38:48.400 --> 00:38:49.240]  仰望主
[00:38:49.240 --> 00:38:51.080]  參與祂的榮耀殉神
[00:38:51.080 --> 00:38:51.960]  經歷祂的愛
[00:38:51.960 --> 00:38:53.200]  憐憫寬恕
[00:38:53.200 --> 00:38:54.720]  那是敬拜
[00:38:54.720 --> 00:38:56.240]  我們祈禱
[00:38:56.240 --> 00:38:57.360]  神有恩望祢主
[00:38:57.360 --> 00:38:59.680]  祢幫助我們能夠明白祢的敬拜
[00:38:59.680 --> 00:39:01.440]  在當中的生命改變
[00:39:01.440 --> 00:39:02.440]  不再是一樣
[00:39:02.440 --> 00:39:03.000]  神多謝祢
[00:39:03.000 --> 00:39:03.680]  讚美祢
[00:39:03.680 --> 00:39:04.800]  奉耶穌名祈禱
[00:39:04.800 --> 00:39:05.400]  阿們
