
[00:00:00.000 --> 00:00:04.720]  去年八月份 我在臺灣參與華復會的時候買了一本書
[00:29:20.880 --> 00:29:22.880]  其實耶穌可能也是這樣
[00:29:22.880 --> 00:29:24.680]  祂和常人一樣
[00:29:24.680 --> 00:29:26.280]  和父母會有張力
[00:29:26.280 --> 00:29:28.080]  甚至有衝突
[00:29:28.080 --> 00:29:30.480]  「這次處理得不好 下次處理得好一點」
[00:29:30.480 --> 00:29:34.680]  「我喜歡聽道理 下次再回來」
[00:29:34.680 --> 00:29:37.680]  耶穌成長 祂也需要空間
[00:29:37.680 --> 00:29:39.480]  需要父母給祂空間
[00:29:39.480 --> 00:29:42.680]  甚至需要從這些生活經驗
[00:29:42.680 --> 00:29:45.880]  告訴我們 祂一路學習
[00:29:45.880 --> 00:29:48.280]  所以說完之後 祂怎樣呢?
[00:29:48.280 --> 00:29:49.880]  耶穌的選擇是信服
[00:29:49.880 --> 00:29:51.280]  信服什麼?
[00:29:51.280 --> 00:29:56.480]  50節就說 「他所說的者說他們不明白」
[00:29:56.480 --> 00:29:59.680]  「他就同他們下去 回到拿撒勒」
[00:29:59.680 --> 00:30:01.480]  「並且順從他們」
[00:30:01.480 --> 00:30:04.680]  「他母親把這一切的事都存在心裏」
[00:30:04.680 --> 00:30:07.880]  不明白 但瑪利亞放在心上
[00:30:07.880 --> 00:30:10.280]  所以瑪利亞記得這件事
[00:30:10.280 --> 00:30:13.880]  告訴老家 記載下來
[00:30:13.880 --> 00:30:16.080]  耶穌選擇最後
[00:30:16.080 --> 00:30:17.880]  祂仍在一個肉身的身體
[00:30:17.880 --> 00:30:20.280]  祂地上有父母
[00:30:20.280 --> 00:30:22.880]  回到拿撒勒 跟着他們
[00:30:22.880 --> 00:30:25.680]  還有繼續了18年的日子
[00:30:25.680 --> 00:30:28.280]  日日而逝
[00:30:28.280 --> 00:30:30.680]  成長需要時間
[00:30:30.680 --> 00:30:33.280]  成長也需要空間
[00:30:33.280 --> 00:30:35.080]  少不了
[00:30:35.080 --> 00:30:37.680]  耶穌一出生不是一個神童
[00:30:37.680 --> 00:30:40.480]  祂雖然是上帝的兒子
[00:30:40.480 --> 00:30:45.480]  祂不是一出生就懂得解答所有的難題
[00:30:45.480 --> 00:30:47.880]  祂需要學習語言
[00:30:47.880 --> 00:30:50.480]  祂需要聽人講解聖經
[00:30:50.480 --> 00:30:53.480]  祂需要明白以色列人的歷史
[00:30:53.480 --> 00:30:55.480]  發生着什麼事
[00:30:55.480 --> 00:30:58.080]  歷世歷代發生着什麼事
[00:30:58.080 --> 00:31:00.480]  祂要摸索自己的身份
[00:31:00.480 --> 00:31:02.680]  祂要學習跟人相處
[00:31:02.680 --> 00:31:06.080]  祂要面對張力 甚至衝突
[00:31:06.080 --> 00:31:09.080]  祂要面對挫折 甚至失敗
[00:31:09.080 --> 00:31:11.680]  之後累積這些經驗
[00:31:11.680 --> 00:31:13.880]  增添一些智慧
[00:31:13.880 --> 00:31:16.480]  最終可以像老家那樣說
[00:31:16.480 --> 00:31:19.480]  耶穌的智慧和年紀
[00:31:19.480 --> 00:31:22.880]  並有神跟人喜愛祂的心
[00:31:22.880 --> 00:31:25.880]  都一起增長
[00:31:25.880 --> 00:31:28.680]  弟妹 你和我都一樣
[00:31:28.680 --> 00:31:32.680]  我們生命的成長過程
[00:31:32.680 --> 00:31:35.280]  是需要空間
[00:31:35.280 --> 00:31:37.880]  需要自己給自己一些空間
[00:31:37.880 --> 00:31:39.080]  忍耐自己
[00:31:39.080 --> 00:31:40.680]  有時你都會不喜歡自己
[00:31:40.680 --> 00:31:44.480]  爲什麼我一次是這樣 兩次是這樣 三次是這樣
[00:31:44.480 --> 00:31:46.080]  我們需要給自己機會
[00:31:46.080 --> 00:31:48.480]  同樣我們也需要忍耐別人
[00:31:48.480 --> 00:31:51.480]  給別人機會
[00:31:51.480 --> 00:31:54.680]  我們經常說小孩不跌就怎麼樣
[00:31:54.680 --> 00:31:56.680]  不大
[00:31:56.680 --> 00:32:02.480]  我們明白道理是經一事會長一智
[00:32:02.480 --> 00:32:05.480]  過一關又一關
[00:32:05.480 --> 00:32:09.480]  失敗了再來過
[00:32:09.480 --> 00:32:13.480]  前英國首相邱吉爾曾經說
[00:32:13.480 --> 00:32:19.080]  成功的力量是來自一個失敗到另一個失敗
[00:32:19.080 --> 00:32:22.480]  但他是不失上熱情
[00:32:22.480 --> 00:32:25.280]  意思是說不要灰心
[00:32:25.280 --> 00:32:27.080]  對自己不要灰心
[00:32:27.080 --> 00:32:28.480]  對你身邊的不要灰心
[00:32:28.480 --> 00:32:30.080]  有時我們都失望
[00:32:30.080 --> 00:32:31.480]  我近期面對的家人都是
[00:32:31.480 --> 00:32:32.880]  又再是這樣
[00:32:32.880 --> 00:32:34.880]  真的很激起
[00:32:34.880 --> 00:32:38.880]  零修的時候梁家玲牧師寫了那麼多後書
[00:32:38.880 --> 00:32:42.480]  她說我們會激起因爲我們有人情味
[00:32:42.480 --> 00:32:44.080]  所以我們會激起我們會發怒
[00:32:44.080 --> 00:32:45.880]  我們會責備人
[00:32:45.880 --> 00:32:48.480]  不過我們不是憑血氣行事
[00:32:48.480 --> 00:32:49.680]  最後我們怎麼看
[00:32:49.680 --> 00:32:52.480]  是用上帝的眼光再看這個人
[00:32:52.480 --> 00:32:54.880]  他也只是一個罪人和我一樣
[00:32:54.880 --> 00:32:56.080]  上帝這樣忍耐我
[00:32:56.080 --> 00:33:00.480]  我盼望也有忍耐來忍耐他
[00:33:00.480 --> 00:33:01.880]  我們侍奉都是
[00:33:01.880 --> 00:33:03.280]  跟人配搭
[00:33:03.280 --> 00:33:05.080]  會有意見不合
[00:33:05.080 --> 00:33:07.080]  會產生張力甚至衝突
[00:33:07.080 --> 00:33:08.880]  可能我們鬧翻了
[00:33:08.880 --> 00:33:10.280]  我們不想見到對方
[00:33:10.280 --> 00:33:11.680]  我們不想跟他一個小組
[00:33:11.680 --> 00:33:13.480]  我們不想跟他一個團契
[00:33:13.480 --> 00:33:15.480]  最好不要回同一堂崇拜
[00:33:15.480 --> 00:33:16.480]  叫我們那麼多次
[00:33:16.480 --> 00:33:19.080]  和隔離弟兄姐妹打招呼
[00:33:19.080 --> 00:33:20.880]  最好看不見他
[00:33:20.880 --> 00:33:24.080]  爲什麼經常要叫呢
[00:33:24.080 --> 00:33:25.680]  因爲這個不是我們的習慣
[00:33:25.680 --> 00:33:27.480]  或者你真的和身邊人沒有什麼關係
[00:33:27.480 --> 00:33:29.680]  但是你見到他們剛纔很自然
[00:33:29.680 --> 00:33:31.680]  一個團隊是互動的
[00:33:31.680 --> 00:33:32.880]  唱到那些歌
[00:33:32.880 --> 00:33:33.480]  互相勉勵
[00:33:33.480 --> 00:33:35.080]  你就很想看一下你身邊的人
[00:33:35.080 --> 00:33:36.480]  但是你身邊的人你不認識
[00:33:36.480 --> 00:33:38.080]  所以就尷尬
[00:33:38.080 --> 00:33:39.880]  我們很想鼓勵大家
[00:33:39.880 --> 00:33:41.680]  推動大家
[00:33:41.680 --> 00:33:43.080]  我們生命成長
[00:33:43.080 --> 00:33:44.280]  或者我們崇拜的生活
[00:33:44.280 --> 00:33:46.480]  我們都需要成長
[00:33:46.480 --> 00:33:48.680]  我們有時說到累都不敢說
[00:33:48.680 --> 00:33:49.680]  弟兄姐妹
[00:33:49.680 --> 00:33:52.480]  遲到的人越來越多
[00:33:52.480 --> 00:33:54.080]  早走的人都是
[00:33:54.080 --> 00:33:56.680]  我們有千萬個理由
[00:33:56.680 --> 00:33:58.680]  但我們可不可以在新的一年
[00:33:58.680 --> 00:34:01.280]  我們立志
[00:34:01.280 --> 00:34:03.680]  集體崇拜的時刻
[00:34:03.680 --> 00:34:04.880]  我們珍惜
[00:34:04.880 --> 00:34:07.080]  早點來練習
[00:34:07.080 --> 00:34:09.680]  如果你發現我們所信的耶穌
[00:34:09.680 --> 00:34:12.280]  在這麼偉大這麼奇妙的時候
[00:34:12.280 --> 00:34:14.680]  你會預多一點時間
[00:34:14.680 --> 00:34:16.080]  你會做好你的準備
[00:34:16.080 --> 00:34:17.680]  主恩禰配得我們敬拜禰
[00:34:17.680 --> 00:34:19.480]  主恩禰配得我們讚美禰
[00:34:19.480 --> 00:34:21.080]  主恩禰配得我們感謝禰
[00:34:21.080 --> 00:34:24.680]  禰配得我們繼續認識禰
[00:34:24.680 --> 00:34:26.280]  有些人回來了
[00:34:26.280 --> 00:34:27.280]  但是心不在
[00:34:27.280 --> 00:34:28.880]  我們有很多東西要掛
[00:34:28.880 --> 00:34:31.480]  又可不可以祈求上帝給我們有恩典
[00:34:31.480 --> 00:34:33.280]  我們專心一點
[00:34:33.280 --> 00:34:34.880]  我們有些人繼續滑手機
[00:34:34.880 --> 00:34:36.280]  回覆WhatsApp那些
[00:34:36.280 --> 00:34:38.480]  可不可以立志
[00:34:38.480 --> 00:34:41.480]  專心給這段時刻
[00:34:41.480 --> 00:34:44.080]  因爲你會影響身邊的人
[00:34:44.080 --> 00:34:45.680]  我們唱歌不是很習慣
[00:34:45.680 --> 00:34:47.880]  一年前敬拜祖曲
[00:34:47.880 --> 00:34:49.680]  他們練得很辛苦
[00:34:49.680 --> 00:34:52.680]  突然姐妹說跟不上
[00:34:52.680 --> 00:34:54.680]  但你和我們一起
[00:34:54.680 --> 00:34:56.480]  有時我們做主席那些
[00:34:56.480 --> 00:34:58.880]  看到我們唱詩
[00:34:58.880 --> 00:34:59.880]  突然姐妹翹起手
[00:34:59.880 --> 00:35:02.280]  我們真的不知道大家在想什麼
[00:35:02.280 --> 00:35:04.280]  可不可以立志
[00:35:04.280 --> 00:35:05.680]  將我們離道
[00:35:05.680 --> 00:35:08.280]  我們和侍奉的人一起
[00:35:08.280 --> 00:35:10.680]  我們將最好的獻給你
[00:35:10.680 --> 00:35:12.880]  因爲你知道敬拜的對象是誰
[00:35:12.880 --> 00:35:13.880]  不是我們
[00:35:13.880 --> 00:35:15.080]  是上帝
[00:35:15.080 --> 00:35:17.080]  是上帝等待我們
[00:35:17.080 --> 00:35:19.680]  是上帝邀請我們
[00:35:19.680 --> 00:35:22.880]  教會都有很多方面要成長
[00:35:22.880 --> 00:35:25.280]  是需要時間和空間
[00:35:25.280 --> 00:35:26.480]  無論我們做什麼事
[00:35:26.480 --> 00:35:28.280]  我們由席堂也好
[00:35:28.280 --> 00:35:29.880]  開始名中心也好
[00:35:29.880 --> 00:35:31.280]  我們都需要很多摸索
[00:35:31.280 --> 00:35:33.280]  我們多謝上帝給我們有這些空間
[00:35:33.280 --> 00:35:34.480]  弟妹有支持
[00:35:34.480 --> 00:35:35.680]  我們有做得不好的時候
[00:35:35.680 --> 00:35:36.680]  我們會檢討
[00:35:36.680 --> 00:35:37.680]  再來過
[00:35:37.680 --> 00:35:39.480]  辦學我們曾經在想
[00:35:39.480 --> 00:35:40.880]  怎麼可以有辦學經驗
[00:35:40.880 --> 00:35:43.480]  沒有辦學經驗就開不了學校
[00:35:43.480 --> 00:35:45.680]  所以我們有三年
[00:35:45.680 --> 00:35:46.880]  今年是四年了
[00:35:46.880 --> 00:35:48.880]  撥款給名中心
[00:35:48.880 --> 00:35:51.680]  我們請社工入學校
[00:35:51.680 --> 00:35:54.680]  但發現效果好
[00:35:54.680 --> 00:35:59.880]  但辦學經驗都不是很有效
[00:35:59.880 --> 00:36:02.280]  所以接下來我們不再繼續
[00:36:02.280 --> 00:36:04.080]  但你沒想過上帝怎麼開路
[00:36:04.080 --> 00:36:06.480]  就是我們這筆錢
[00:36:06.480 --> 00:36:07.680]  就可以有份來影響
[00:36:07.680 --> 00:36:09.280]  一會兒我會報告
[00:36:09.280 --> 00:36:12.080]  我們雖然是用捐獻團體的名義
[00:36:12.080 --> 00:36:14.280]  但辦學團體因爲一直和我們合作
[00:36:14.280 --> 00:36:16.080]  是很緊密 很信任我們
[00:36:16.080 --> 00:36:17.680]  是邀請我們繼續參與
[00:36:17.680 --> 00:36:21.280]  連校歌 校訓 校徽 校服
[00:36:21.280 --> 00:36:22.480]  都給我們設計
[00:36:22.480 --> 00:36:25.880]  當然最後是要辦學團體來過
[00:36:25.880 --> 00:36:28.080]  十字架怎麼設計
[00:36:28.080 --> 00:36:30.480]  名字只是放基督教名音小學
[00:36:30.480 --> 00:36:32.480]  不要新界婦孺福利會都可以
[00:36:32.480 --> 00:36:34.880]  你想想多奇妙
[00:36:34.880 --> 00:36:37.480]  是上帝開路
[00:36:37.480 --> 00:36:38.880]  從這些經驗
[00:36:38.880 --> 00:36:39.680]  我們真的要感恩
[00:36:39.680 --> 00:36:40.680]  我們一直等待
[00:36:40.680 --> 00:36:42.080]  其實我們想放棄
[00:36:42.080 --> 00:36:43.280]  辦不了學
[00:36:43.280 --> 00:36:45.080]  不過上帝又開了另一條路
[00:36:45.080 --> 00:36:46.880]  就是這樣的方式
[00:36:46.880 --> 00:36:48.680]  弟子們
[00:36:48.680 --> 00:36:49.880]  在聖誕節的日子
[00:36:49.880 --> 00:36:51.080]  又是我們敬拜讚美主日
[00:36:51.080 --> 00:36:53.680]  讓我們認識這位道成肉身的耶穌基督
[00:36:53.680 --> 00:36:56.080]  祂是何等的謙卑
[00:36:56.080 --> 00:36:59.080]  長時間的忍耐等候
[00:36:59.080 --> 00:37:00.080]  祂的成長是這樣
[00:37:00.080 --> 00:37:00.880]  祂需要空間
[00:37:00.880 --> 00:37:02.880]  所以祂很明白我們
[00:37:02.880 --> 00:37:07.680]  最後,讓我們知道你心目中的耶穌是怎樣
[00:37:07.680 --> 00:37:08.680]  不只是按照你的理解
[00:37:08.680 --> 00:37:10.680]  你要從聖經去認識祂
[00:37:10.680 --> 00:37:12.080]  你認識真正的耶穌
[00:37:12.080 --> 00:37:13.880]  就會影響你的敬拜生活
[00:37:13.880 --> 00:37:15.280]  就會影響你的行事爲人
[00:37:15.280 --> 00:37:18.280]  就會影響你的思想
[00:37:18.280 --> 00:37:21.080]  費洛比書第二章五至十一節
[00:37:21.080 --> 00:37:23.280]  你們應當以基督耶穌的心爲心
[00:37:23.280 --> 00:37:24.480]  祂本有神的形象
[00:37:24.480 --> 00:37:26.880]  不以自己與神同等爲強奪的
[00:37:26.880 --> 00:37:28.280]  反倒虛己
[00:37:28.280 --> 00:37:29.680]  取了奴僕的形象
[00:37:29.680 --> 00:37:31.280]  成爲人的樣式
[00:37:31.280 --> 00:37:32.680]  既有人的樣式
[00:37:32.680 --> 00:37:34.280]  樣子就自己卑微
[00:37:34.280 --> 00:37:35.480]  全心信服
[00:37:35.480 --> 00:37:36.480]  以至於死
[00:37:36.480 --> 00:37:38.080]  且死在十字架上
[00:37:38.080 --> 00:37:40.080]  所以神將祂升爲至高
[00:37:40.080 --> 00:37:42.880]  又賜給他那超乎萬明之上的名
[00:37:42.880 --> 00:37:44.480]  叫一切在天上的
[00:37:44.480 --> 00:37:45.280]  地上的
[00:37:45.280 --> 00:37:46.280]  地底下的
[00:37:46.280 --> 00:37:47.680]  因耶穌的名
[00:37:47.680 --> 00:37:48.680]  無不屈膝
[00:37:48.680 --> 00:37:50.680]  無不口稱耶穌基督爲主
[00:37:50.680 --> 00:37:53.280]  使榮耀歸於父神
[00:37:53.280 --> 00:37:55.680]  我們一起低頭祈禱
[00:37:55.680 --> 00:37:58.480]  天會上帝求你幫助我們
[00:37:58.480 --> 00:37:59.480]  在今天
[00:37:59.480 --> 00:38:00.680]  並且往後的日子
[00:38:00.680 --> 00:38:03.080]  我們繼續來認識禰
[00:38:03.080 --> 00:38:04.880]  並且按禰的本質
[00:38:04.880 --> 00:38:06.080]  按禰的形象
[00:38:06.080 --> 00:38:07.080]  來敬拜禰
[00:38:07.080 --> 00:38:08.080]  跟從禰
[00:38:08.080 --> 00:38:09.480]  服侍禰
[00:38:09.480 --> 00:38:10.280]  我們這樣的祈禱
[00:38:10.280 --> 00:38:11.680]  是奉耶穌基督聖命而求
[00:38:11.680 --> 00:38:12.480]  阿門
