
[00:00:00.000 --> 00:00:05.520]  你還記不記得你讀書的時候那些解方程式的方法
[00:38:42.720 --> 00:38:45.320]  但是因為這個人其實是無效的
[00:38:45.320 --> 00:38:47.400]  這個休書是無效的
[00:38:47.400 --> 00:38:48.840]  所以變成了
[00:38:48.840 --> 00:38:52.760]  他這個男人背負一個淫亂的名
[00:38:52.760 --> 00:38:53.760]  所以你讀這段聖經
[00:38:53.760 --> 00:38:55.640]  你就會發現為什麼這麼奇怪呢
[00:38:55.640 --> 00:38:59.720]  為什麼凡是休妻的女人
[00:38:59.720 --> 00:39:01.520]  除非是不貞的緣故
[00:39:01.520 --> 00:39:02.240]  否則
[00:39:02.240 --> 00:39:05.880]  他使這個女人犯姦淫
[00:39:05.880 --> 00:39:09.040]  是不是很奇怪
[00:39:09.040 --> 00:39:10.200]  她又不是犯姦淫
[00:39:10.200 --> 00:39:11.480]  她不是不貞
[00:39:11.480 --> 00:39:14.160]  但是這個被人休的女人
[00:39:14.160 --> 00:39:17.160]  她因為要開始一個新的婚姻的時候
[00:39:17.160 --> 00:39:21.720]  她竟然被定性為犯姦淫
[00:39:21.720 --> 00:39:25.520]  而且還令人取她休妻的婚姻
[00:39:25.520 --> 00:39:27.240]  原來她也是犯姦淫
[00:39:27.240 --> 00:39:29.920]  這就是這段聖經的意思
[00:39:29.920 --> 00:39:34.200]  因為她在這個休妻的過程中
[00:39:34.200 --> 00:39:38.080]  是陷人於不義的
[00:39:38.080 --> 00:39:41.080]  因為她明明沒有犯姦淫
[00:39:41.080 --> 00:39:42.960]  但是她被休了
[00:39:42.960 --> 00:39:48.000]  別人就以為她在婚姻上有問題
[00:39:48.000 --> 00:39:49.800]  因為陷我於不義
[00:39:49.800 --> 00:39:53.040]  令一個很顧念貞操的女人
[00:39:53.040 --> 00:39:56.680]  被背負了一個淫亂的女人的身份
[00:39:56.680 --> 00:39:59.840]  還要弄到她開始一個新的關係
[00:39:59.840 --> 00:40:02.680]  這也不行
[00:40:02.680 --> 00:40:05.600]  所以這裡問題就明顯了
[00:40:05.600 --> 00:40:07.560]  耶穌在說什麼呢?
[00:40:07.560 --> 00:40:09.920]  耶穌在說一個很重要的問題
[00:40:09.920 --> 00:40:10.680]  你說什麼?
[00:40:10.680 --> 00:40:15.800]  你說無論誰休妻
[00:40:15.800 --> 00:40:22.760]  只要給他休書就合乎民事和法理取人的義
[00:40:22.760 --> 00:40:24.960]  就是說我是正人君子
[00:40:24.960 --> 00:40:27.200]  我寫這封休書
[00:40:27.200 --> 00:40:29.680]  我跟足法例做事
[00:40:29.680 --> 00:40:33.920]  但耶穌說你這種行為是不義的
[00:40:33.920 --> 00:40:35.080]  要搞清楚
[00:40:35.080 --> 00:40:41.360]  原來耶穌說你這種似乎合乎舊約的義的行為
[00:40:41.360 --> 00:40:44.680]  原來在上帝的眼裡你是不義的
[00:40:44.680 --> 00:40:46.080]  因為你這個不義的行為
[00:40:46.080 --> 00:40:49.600]  令到這個女人背負一個不義的名
[00:40:49.600 --> 00:40:50.760]  一個淫亂的名
[00:40:50.760 --> 00:40:53.480]  令到這個女人再跟著認識的男人
[00:40:53.480 --> 00:40:55.480]  都要背負一個淫亂的名
[00:40:55.480 --> 00:41:00.600]  所以你這種亂休妻的狀況是不義的
[00:41:00.600 --> 00:41:03.360]  所以耶穌帶來的新的詮釋就是說
[00:41:03.360 --> 00:41:08.400]  究竟今天我們怎樣去看我們的婚姻呢?
[00:41:08.400 --> 00:41:10.760]  不要以為輕輕鬆鬆
[00:41:10.760 --> 00:41:12.880]  簽個紙就離婚
[00:41:12.880 --> 00:41:13.960]  這樣就行了
[00:41:13.960 --> 00:41:15.920]  解脫了
[00:41:15.920 --> 00:41:18.960]  如果你不認真去處理的話
[00:41:18.960 --> 00:41:25.440]  其實你這個行為也是不義的行為
[00:41:25.440 --> 00:41:28.440]  耶穌提醒我們今天怎樣去對待我們的婚姻
[00:41:28.440 --> 00:41:29.480]  我們要謹慎
[00:41:29.480 --> 00:41:30.360]  弟兄姊妹
[00:41:30.360 --> 00:41:34.560]  這裡說我們不可以做不合上帝心意的事
[00:41:34.560 --> 00:41:38.240]  因為上帝認為義的是什麼呢?
[00:41:38.240 --> 00:41:42.400]  《馬太福音》第十九章五至六節說得很清楚
[00:41:42.400 --> 00:41:43.800]  真正義的婚姻就是
[00:41:43.800 --> 00:41:49.640]  既然你經歷了自己人生裡很謹慎的決定
[00:41:49.640 --> 00:41:51.520]  你選擇了這麼久
[00:41:51.520 --> 00:41:52.880]  又選擇了這個人做拍拖
[00:41:52.880 --> 00:41:55.240]  又覺得合適了
[00:41:55.240 --> 00:41:56.240]  那我們要怎樣呢?
[00:41:56.240 --> 00:41:59.240]  聖經說人要離開父母與妻子結合
[00:41:59.240 --> 00:42:01.520]  二人就要成為一體
[00:42:01.520 --> 00:42:03.280]  在神的定義裡
[00:42:03.280 --> 00:42:04.880]  夫妻不再是兩個人
[00:42:04.880 --> 00:42:10.360]  是一體的
[00:42:10.360 --> 00:42:12.760]  這就是神雅裡的那種義
[00:42:12.760 --> 00:42:15.840]  既然你認為夫妻成為一體
[00:42:15.840 --> 00:42:17.480]  要守住一切的話
[00:42:17.480 --> 00:42:20.880]  你的義就是要堅守一切
[00:42:20.880 --> 00:42:23.720]  除非真的因為不徵的原因
[00:42:23.720 --> 00:42:26.960]  你們才是一個合理的分開
[00:42:26.960 --> 00:42:28.000]  否則的話
[00:42:28.000 --> 00:42:31.840]  你應該要努力去堅持大家在一起
[00:42:31.840 --> 00:42:33.880]  今天的社會告訴我們
[00:42:33.880 --> 00:42:37.240]  太容易離婚了
[00:42:37.240 --> 00:42:38.560]  簽個紙
[00:42:38.560 --> 00:42:41.280]  給一點錢律師就搞定
[00:42:41.280 --> 00:42:43.160]  但神的心意不是這樣
[00:42:43.160 --> 00:42:45.160]  摩西的本意也不是這樣
[00:42:45.160 --> 00:42:49.680]  是要令雙方在上帝裡蒙得益處
[00:42:49.680 --> 00:42:52.280]  所以耶穌給我們一個很重要的吩咐
[00:42:52.280 --> 00:42:55.800]  就是我們要重回上帝的婚姻本質
[00:42:55.800 --> 00:42:58.800]  就是這一段要討論的問題
[00:42:58.800 --> 00:43:01.960]  最後不是用什麼形式寫休書最好
[00:43:01.960 --> 00:43:05.400]  而是我們要想想婚姻的本質
[00:43:05.400 --> 00:43:08.480]  就是我們兩夫婦要彼此成為二
[00:43:08.480 --> 00:43:11.240]  我們不要令對對方不二
[00:43:11.240 --> 00:43:12.360]  而最好的方法就是
[00:43:12.360 --> 00:43:15.640]  我們怎樣去持守我們的婚姻
[00:43:15.640 --> 00:43:17.440]  今天的社會告訴我們
[00:43:17.440 --> 00:43:18.640]  不需要持守了
[00:43:18.640 --> 00:43:20.720]  不對就離開
[00:43:20.720 --> 00:43:22.640]  但上帝不是這樣
[00:43:22.640 --> 00:43:23.480]  上帝說
[00:43:23.480 --> 00:43:24.240]  神要什麼?
[00:43:24.240 --> 00:43:26.320]  要夫婦二人結合成為一體
[00:43:26.320 --> 00:43:28.640]  但今天我們人要分開離開
[00:43:28.640 --> 00:43:30.520]  各走各路
[00:43:30.520 --> 00:43:33.240]  其實真的很奇怪
[00:43:33.240 --> 00:43:34.320]  奇怪在於什麼呢?
[00:43:34.320 --> 00:43:37.480]  我想想我們父母那一代
[00:43:37.480 --> 00:43:39.520]  是怎樣結婚的
[00:43:39.520 --> 00:43:42.320]  大部分都是盲婚啞嫁
[00:43:42.320 --> 00:43:44.920]  即是我們上一代的那一批
[00:43:44.920 --> 00:43:47.040]  很多都是盲婚啞嫁
[00:43:47.040 --> 00:43:51.440]  那一批到老都是那個
[00:43:51.440 --> 00:43:52.120]  不知道你覺不覺得
[00:43:52.120 --> 00:43:53.520]  我自己觀察就是這樣
[00:43:53.520 --> 00:43:55.320]  反而那些盲婚啞嫁
[00:43:55.320 --> 00:43:58.560]  一邊結婚一邊相依為命
[00:43:58.560 --> 00:44:01.720]  一直到老都在一起
[00:44:01.720 --> 00:44:04.200]  我們今天經歷過千山萬水
[00:44:04.200 --> 00:44:06.280]  又說很認真去選
[00:44:06.280 --> 00:44:08.040]  又要檢查很多東西
[00:44:08.040 --> 00:44:09.640]  又談戀愛
[00:44:09.640 --> 00:44:11.120]  又不知道有什麼方法
[00:44:11.120 --> 00:44:13.120]  結婚之後
[00:44:13.120 --> 00:44:14.120]  一年又說離婚
[00:44:14.120 --> 00:44:16.000]  兩年又說離婚
[00:44:16.000 --> 00:44:18.480]  輕輕易易就說這句話
[00:44:18.480 --> 00:44:21.720]  會不會和上帝的心意偏離了呢?
[00:44:21.720 --> 00:44:23.080]  今天如果我們作為門徒
[00:44:23.080 --> 00:44:23.680]  我們有沒有想過
[00:44:23.680 --> 00:44:27.760]  怎樣做好上帝期望我們的義呢?
[00:44:27.760 --> 00:44:30.560]  所以我給今天的反思是什麼呢?
[00:44:30.560 --> 00:44:31.760]  就是今天的社會風氣
[00:44:31.760 --> 00:44:35.320]  就是結婚難卻離婚易
[00:44:35.320 --> 00:44:37.720]  我們信徒怎樣可以保護我們的婚姻
[00:44:37.720 --> 00:44:42.720]  甚至我們教下一代怎樣保護我們的婚姻呢?
[00:44:42.720 --> 00:44:46.160]  其中一個我們要思考的就是
[00:44:46.160 --> 00:44:49.320]  有沒有做好自己的準備呢?
[00:44:49.320 --> 00:44:53.480]  我自己在香港有兩個碩士
[00:44:53.480 --> 00:44:56.080]  一個碩士是讀神學
[00:44:56.080 --> 00:45:00.440]  另一個碩士是讀輔導
[00:45:00.440 --> 00:45:03.600]  我很想藉著輔導去了解多些人的性格
[00:45:03.600 --> 00:45:05.760]  人的想法 人的思維
[00:45:05.760 --> 00:45:06.760]  讀了很多輔導
[00:45:06.760 --> 00:45:09.200]  其中我除了讀輔導之外
[00:45:09.200 --> 00:45:12.000]  另外在牧羊上面
[00:45:12.000 --> 00:45:14.480]  我也讀了一些婚姻輔導
[00:45:14.480 --> 00:45:17.800]  讀了好幾個婚姻輔導的課程
[00:45:17.800 --> 00:45:19.600]  我發覺很有用
[00:45:19.600 --> 00:45:25.400]  但我也發覺很多人很忽視
[00:45:25.400 --> 00:45:26.960]  婚姻輔導是說什麼呢?
[00:45:26.960 --> 00:45:28.600]  其中這個我讀的課程
[00:45:28.600 --> 00:45:30.040]  我是一個facilitator
[00:45:30.040 --> 00:45:35.360]  可以執行那套教材的人
[00:45:35.360 --> 00:45:38.560]  我現在正在執行這套婚姻輔導的教材
[00:45:38.560 --> 00:45:41.440]  叫做Prepare and Reach
[00:45:41.440 --> 00:45:43.200]  這套教材的好處是什麼呢?
[00:45:43.200 --> 00:45:49.600]  原來在結婚之前要做婚前輔導
[00:45:49.600 --> 00:45:52.120]  結婚之前要做很多準備
[00:45:52.120 --> 00:45:54.120]  那些準備有沒有認真去做
[00:45:54.120 --> 00:45:57.760]  小心去做 謹慎去做呢?
[00:45:57.760 --> 00:46:03.040]  原來都可以令到你的婚姻有美好的結果
[00:46:03.040 --> 00:46:05.400]  有些炸彈要早點拆掉
[00:46:05.400 --> 00:46:09.000]  不要在結婚之後才拆掉
[00:46:09.000 --> 00:46:10.440]  可能會太遲
[00:46:10.440 --> 00:46:13.520]  做婚前輔導就是幫助我們在婚姻之前
[00:46:13.520 --> 00:46:17.040]  做多一些的預備功夫
[00:46:17.040 --> 00:46:18.960]  今天我在香港的時候
[00:46:18.960 --> 00:46:20.120]  我在教會裡面
[00:46:20.120 --> 00:46:22.880]  基本上每一對結婚的大英姐妹
[00:46:22.880 --> 00:46:27.360]  我必定會幫她們做 免費的
[00:46:27.360 --> 00:46:29.120]  如果出去找人做就很多錢
[00:46:29.120 --> 00:46:30.480]  不過我都會免費幫她們做
[00:46:30.480 --> 00:46:33.080]  因為我想幫她們的婚姻
[00:46:33.080 --> 00:46:35.800]  不過這套教材的特別之處
[00:46:35.800 --> 00:46:37.080]  還有另外一件事
[00:46:37.080 --> 00:46:39.680]  叫做Enrich
[00:46:39.680 --> 00:46:42.840]  就是有婚後輔導
[00:46:42.840 --> 00:46:45.680]  原來很多人想在結婚之前做輔導
[00:46:45.680 --> 00:46:49.040]  結了婚就是天堂
[00:46:49.040 --> 00:46:51.240]  但從來很多人都輕忽了
[00:46:51.240 --> 00:46:54.680]  結婚才是地獄的開始
[00:46:54.680 --> 00:46:59.080]  因為結婚才是真正兩個人埋牙接觸的時候
[00:46:59.080 --> 00:47:01.120]  真正一起生活的時候
[00:47:01.120 --> 00:47:06.560]  真正一起決定廁板是蓋著還是打開的時候
[00:47:06.560 --> 00:47:10.480]  牙刷、牙膏要擠多少的時候
[00:47:10.480 --> 00:47:13.320]  很多細微的生活細節
[00:47:13.320 --> 00:47:17.000]  就在當中發生爭拗
[00:47:17.000 --> 00:47:18.560]  而少少的累積
[00:47:18.560 --> 00:47:23.120]  就令到婚姻有很多裂痕
[00:47:23.120 --> 00:47:24.520]  裂痕有少少是什麼?
[00:47:24.520 --> 00:47:25.880]  快點補
[00:47:25.880 --> 00:47:27.280]  所以這個課程裡面說
[00:47:27.280 --> 00:47:30.080]  婚後更加重視那種輔導
[00:47:30.080 --> 00:47:33.600]  所以婚前婚後的課程裡面
[00:47:33.600 --> 00:47:36.320]  這套材料裡面有五套
[00:47:36.320 --> 00:47:38.440]  婚前只佔一套
[00:47:38.440 --> 00:47:40.840]  婚後是有四套
[00:47:40.840 --> 00:47:43.840]  包括了就算你到六七十歲
[00:47:43.840 --> 00:47:45.560]  都有婚後輔導
[00:47:45.560 --> 00:47:47.680]  特別是針對你上了年紀之後
[00:47:47.680 --> 00:47:51.680]  婚後原來都有年齡階段的婚後輔導
[00:47:51.680 --> 00:47:55.840]  年青夫婦也有年青夫婦的婚後輔導
[00:47:55.840 --> 00:47:58.240]  我想說的是
[00:47:58.240 --> 00:48:00.960]  原來今天我們可以用很多方法
[00:48:00.960 --> 00:48:04.480]  好好保護我們的婚姻
[00:48:04.480 --> 00:48:07.360]  而問題是我們有沒有認真去面對
[00:48:07.360 --> 00:48:08.960]  第一我們很輕率地說
[00:48:08.960 --> 00:48:11.000]  簽字就簽字
[00:48:11.000 --> 00:48:13.040]  這個我覺得我們需要認真思考
[00:48:13.040 --> 00:48:15.080]  也要教導我們的下一代
[00:48:15.080 --> 00:48:16.800]  如果選擇結婚
[00:48:16.800 --> 00:48:19.240]  就想想怎樣去維繫那個婚姻
[00:48:19.240 --> 00:48:20.640]  才是上帝的心意
[00:48:20.640 --> 00:48:24.040]  因為上帝要定義你們二人成為一體
[00:48:24.040 --> 00:48:25.160]  當有問題的時候
[00:48:25.160 --> 00:48:26.920]  一起想想怎樣去解決
[00:48:26.920 --> 00:48:28.640]  而不是說你解決它
[00:48:28.640 --> 00:48:30.320]  我不管
[00:48:30.320 --> 00:48:33.240]  所以在這個部分最後給一些口訣
[00:48:33.240 --> 00:48:37.280]  是其中有很多婚姻輔導裏面學的口訣
[00:48:37.280 --> 00:48:40.120]  今天選了兩個口訣
[00:48:40.120 --> 00:48:41.920]  給大家留在家裏
[00:48:41.920 --> 00:48:43.640]  放在口袋裏
[00:48:43.640 --> 00:48:46.360]  第一個口訣就是三字真言
[00:48:46.360 --> 00:48:47.800]  三字真言大家都認識
[00:48:47.800 --> 00:48:49.480]  有什麼三字真言在婚姻裏面
[00:48:49.480 --> 00:48:51.800]  最能夠維繫你的婚姻呢
[00:48:51.800 --> 00:48:55.240]  你不要跟我說
[00:48:55.240 --> 00:48:57.880]  你馬上跟Frankie說
[00:48:57.880 --> 00:49:01.400]  Frankie聽到的那三個字
[00:49:01.400 --> 00:49:03.520]  哪三個字不知道
[00:49:03.520 --> 00:49:04.920]  三字真言
[00:49:04.920 --> 00:49:09.320]  我看家裏有很多輔導材料
[00:49:09.320 --> 00:49:13.720]  其中有三個三個字
[00:49:13.720 --> 00:49:15.680]  很好用的
[00:49:15.680 --> 00:49:17.520]  就是對不起
[00:49:17.520 --> 00:49:19.680]  第二個就是原諒我
[00:49:19.680 --> 00:49:22.000]  第三個就是我愛你
[00:49:22.000 --> 00:49:25.240]  因為在家裏總是有很多紛爭
[00:49:25.240 --> 00:49:27.280]  有些你對 有些他錯
[00:49:27.280 --> 00:49:29.000]  但你又記得我之前說過什麼
[00:49:29.000 --> 00:49:31.240]  有些可能你對九成
[00:49:31.240 --> 00:49:33.280]  但你其實錯了一成
[00:49:33.280 --> 00:49:36.000]  你不能夠確保你完全對
[00:49:36.000 --> 00:49:41.320]  所以我們要懂得跟對方說對不起
[00:49:41.320 --> 00:49:42.280]  第二個是什麼
[00:49:42.280 --> 00:49:44.040]  原諒我
[00:49:44.040 --> 00:49:47.400]  原諒我的什麼可能是你的錯
[00:49:47.400 --> 00:49:48.760]  可能是你的不足
[00:49:48.760 --> 00:49:52.600]  可能是你不夠關心
[00:49:52.600 --> 00:49:55.080]  有時候有些事是我們疏忽的
[00:49:55.080 --> 00:49:56.920]  造漏的
[00:49:56.920 --> 00:49:58.640]  第三個是什麼
[00:49:58.640 --> 00:50:00.880]  就是我愛你
[00:50:00.880 --> 00:50:03.200]  所以有首歌叫
[00:50:03.200 --> 00:50:05.240]  對不起我愛你
[00:50:05.240 --> 00:50:07.160]  所以這首歌很受歡迎
[00:50:07.160 --> 00:50:10.640]  因為有六個字
[00:50:10.640 --> 00:50:12.880]  三字真言幫助我們
[00:50:12.880 --> 00:50:17.640]  怎樣去重視那份情
[00:50:17.640 --> 00:50:19.840]  有什麼爭執
[00:50:19.840 --> 00:50:22.320]  回到神的裏面
[00:50:22.320 --> 00:50:24.160]  神都原諒我們
[00:50:24.160 --> 00:50:25.160]  神都愛我們
[00:50:25.160 --> 00:50:27.280]  神都接納我們認錯
[00:50:27.280 --> 00:50:30.320]  為什麼我們不能接納另一半呢
[00:50:30.320 --> 00:50:32.360]  另外一個給大家的口訣是
[00:50:32.360 --> 00:50:34.560]  四字真言
[00:50:34.560 --> 00:50:36.960]  四字真言 時間關要快
[00:50:36.960 --> 00:50:39.320]  四字口訣是什麼呢
[00:50:39.320 --> 00:50:40.240]  就是這樣
[00:50:40.240 --> 00:50:42.600]  四字之中也有很長的
[00:50:42.600 --> 00:50:44.160]  有十個四字
[00:50:44.160 --> 00:50:51.040]  即是40個字真言
[00:50:51.040 --> 00:50:53.080]  很快地讀一讀
[00:50:53.080 --> 00:50:55.720]  這個引自邱青泰博士
[00:50:55.720 --> 00:50:59.440]  他在香港也做過很多婚姻輔導
[00:50:59.440 --> 00:51:02.120]  或是一些家庭型的專家
[00:51:02.120 --> 00:51:08.880]  幫助夫婦如何用一個輔導的方法
[00:51:08.880 --> 00:51:11.760]  信仰的方法去整理他們的婚姻
[00:51:11.760 --> 00:51:15.240]  其中他有這個四字口訣
[00:51:15.240 --> 00:51:18.000]  希望大家能夠有幫助
[00:51:18.000 --> 00:51:21.040]  男人視頭 女人視心
[00:51:21.040 --> 00:51:22.880]  以頭攻頭
[00:51:22.880 --> 00:51:26.640]  即是男人用頭
[00:51:26.640 --> 00:51:28.400]  即是左邊那個
[00:51:28.400 --> 00:51:32.200]  用腦和老婆分析
[00:51:32.200 --> 00:51:34.200]  什麼都講道理分析
[00:51:34.200 --> 00:51:35.720]  以頭攻頭
[00:51:35.720 --> 00:51:36.840]  攻他的頭
[00:51:36.840 --> 00:51:37.440]  你就死定了
[00:51:37.440 --> 00:51:40.040]  因為他是銅牆鐵壁
[00:51:40.040 --> 00:51:44.080]  他的頭腦是聽不進去的
[00:51:44.080 --> 00:51:45.720]  但是低頭信心
[00:51:45.720 --> 00:51:46.880]  當你低頭
[00:51:46.880 --> 00:51:48.920]  願意謙卑一點
[00:51:48.920 --> 00:51:50.240]  低頭信心
[00:51:50.240 --> 00:51:52.200]  就能夠長驅直進
[00:51:52.200 --> 00:51:54.320]  聽聽他有什麼辛苦
[00:51:54.320 --> 00:51:56.800]  聽聽他的心聲
[00:51:56.800 --> 00:52:00.440]  男人最不喜歡聽別人的心聲
[00:52:00.440 --> 00:52:02.520]  聽別人說久一點
[00:52:02.520 --> 00:52:04.040]  聽聽他的心意
[00:52:04.040 --> 00:52:05.400]  聽聽他的情緒
[00:52:05.400 --> 00:52:07.800]  聽聽他的感受
[00:52:07.800 --> 00:52:10.120]  你聽完就可以了
[00:52:10.120 --> 00:52:12.560]  你不需要明白
[00:52:12.560 --> 00:52:13.720]  因為男人不會明白
[00:52:13.720 --> 00:52:16.280]  因為男人是用腦的
[00:52:16.280 --> 00:52:17.120]  你不會明白
[00:52:17.120 --> 00:52:18.400]  但是你聽
[00:52:18.400 --> 00:52:20.960]  你讓別人覺得你有聆聽他的感受
[00:52:20.960 --> 00:52:23.880]  已經是一個很大的接納
[00:52:23.880 --> 00:52:25.920]  接著就是以心比心
[00:52:25.920 --> 00:52:28.800]  如果女性以心比心
[00:52:28.800 --> 00:52:32.640]  每次都用你的情緒去對待對方
[00:52:32.640 --> 00:52:35.520]  要逼對方出情緒
[00:52:35.520 --> 00:52:37.160]  你就死定了
[00:52:37.160 --> 00:52:42.280]  男人不懂得用情緒讓你明白
[00:52:42.280 --> 00:52:46.520]  就是對牛彈琴
[00:52:46.520 --> 00:52:47.640]  怎樣呢?
[00:52:47.640 --> 00:52:48.840]  以心找頭
[00:52:48.840 --> 00:52:50.000]  就易如反掌
[00:52:50.000 --> 00:52:52.800]  嘗試和你的男性聊天
[00:52:52.800 --> 00:52:53.520]  分享的時候
[00:52:53.520 --> 00:52:55.200]  嘗試講多一點理性
[00:52:55.200 --> 00:52:58.600]  嘗試用多一點理性的方法
[00:52:58.600 --> 00:53:00.200]  聽一下他 明白一下他
[00:53:00.200 --> 00:53:01.120]  嘗試想一下
[00:53:01.120 --> 00:53:02.680]  他講了什麼理由
[00:53:02.680 --> 00:53:04.880]  雖然你也不明白理由
[00:53:04.880 --> 00:53:06.000]  但你也嘗試聽一下
[00:53:06.000 --> 00:53:07.000]  他講了什麼理由
[00:53:07.000 --> 00:53:08.840]  嘗試放下他
[00:53:08.840 --> 00:53:09.960]  這個理由是不是理由
[00:53:09.960 --> 00:53:11.840]  你問一下人工智能
[00:53:11.840 --> 00:53:13.640]  人工智能會說這是一個理由
[00:53:13.640 --> 00:53:17.880]  你就接受人工智能說是一個理由
[00:53:17.880 --> 00:53:18.680]  這樣就可以了
[00:53:18.680 --> 00:53:22.000]  有時候你要讓他講很多理由
[00:53:22.000 --> 00:53:23.240]  男人就是喜歡這樣
[00:53:23.240 --> 00:53:24.760]  一吵架就講很多理由
[00:53:24.760 --> 00:53:26.360]  師母經常聽不少
[00:53:26.360 --> 00:53:28.480]  是不是?
[00:53:28.480 --> 00:53:30.760]  是不是師母經常說「嗯」
[00:53:30.760 --> 00:53:32.000]  她都當聽了
[00:53:32.000 --> 00:53:34.720]  不過我知道有時候她都聽不明白
[00:53:34.720 --> 00:53:37.080]  但是我覺得師母又聽了
[00:53:37.080 --> 00:53:38.920]  這樣已經很好了
[00:53:38.920 --> 00:53:42.160]  所以回到上帝的本意
[00:53:42.160 --> 00:53:44.960]  不是輕易放下一段感情
[00:53:44.960 --> 00:53:46.000]  而是想一下
[00:53:46.000 --> 00:53:48.520]  既然上帝讓你們一起
[00:53:48.520 --> 00:53:51.840]  好好花時間去建立這段感情
[00:53:51.840 --> 00:53:54.800]  我們一起祈禱
[00:53:54.800 --> 00:53:55.400]  好 親愛的天父
[00:53:55.400 --> 00:53:57.240]  我們去多謝你
[00:53:57.240 --> 00:54:00.560]  今天你藉著讓我們思考淫亂的事
[00:54:00.560 --> 00:54:02.720]  思考婚姻的意義
[00:54:02.720 --> 00:54:03.720]  讓我們知道
[00:54:03.720 --> 00:54:07.640]  原來你讓我們不是一個人
[00:54:07.640 --> 00:54:08.640]  走人生的路
[00:54:08.640 --> 00:54:10.240]  讓我們可以有伴侶
[00:54:10.240 --> 00:54:11.960]  或者我們曾經有過伴侶
[00:54:11.960 --> 00:54:14.480]  讓我們都經歷這種幸福
[00:54:14.480 --> 00:54:16.200]  給予我們的福氣
[00:54:16.200 --> 00:54:18.400]  求主讓我們更加知道
[00:54:18.400 --> 00:54:19.600]  上帝你的心意的時候
[00:54:19.600 --> 00:54:22.960]  以致我們更加珍惜我們現有的
[00:54:22.960 --> 00:54:24.400]  也曾經擁有的
[00:54:24.400 --> 00:54:26.560]  以致我們更加知道上帝
[00:54:26.560 --> 00:54:29.640]  讓我們在生命裏面有美好的學習
[00:54:29.640 --> 00:54:32.120]  也求祢讓我們在這個世代裏面
[00:54:32.120 --> 00:54:34.360]  我們怎樣去站立得穩
[00:54:34.360 --> 00:54:38.800]  特別是很多淫亂的歪風
[00:54:38.800 --> 00:54:41.480]  都在嘗試扭曲我們的價值
[00:54:41.480 --> 00:54:44.120]  求主讓我們先保守我們的心
[00:54:44.120 --> 00:54:45.680]  先保守一切
[00:54:45.680 --> 00:54:49.120]  以致我們能夠抵擋這些的意念
[00:54:49.120 --> 00:54:50.720]  讓我們不要在腦裏面
[00:54:50.720 --> 00:54:53.400]  生出一些雜草
[00:54:53.400 --> 00:54:55.160]  破壞了我們的生命
[00:54:55.160 --> 00:54:57.040]  求天父你就是這樣幫助我們
[00:54:57.040 --> 00:54:58.680]  今天所思考到的
[00:54:58.680 --> 00:55:00.440]  雖然只是兩個重點
[00:55:00.440 --> 00:55:02.800]  但讓我們都能夠放在心裏面
[00:55:02.800 --> 00:55:03.760]  記在裏面
[00:55:03.760 --> 00:55:06.520]  我們能夠知道怎樣去行道
[00:55:06.520 --> 00:55:08.440]  主也求你聽我們祈禱
[00:55:08.440 --> 00:55:10.560]  奉耶穌明智而求
[00:55:10.560 --> 00:55:11.560]  阿門
