
[00:00:00.000 --> 00:00:02.000]  在這個新春的日子
[00:36:54.700 --> 00:36:56.300]  求你幫助我們
[00:36:56.300 --> 00:36:59.700]  不要落入世界的各種紛爭裏面
[00:36:59.700 --> 00:37:01.500]  讓我們真的能夠保持
[00:37:01.500 --> 00:37:03.300]  聖潔
[00:37:03.300 --> 00:37:04.300]  愛心
[00:37:04.300 --> 00:37:05.500]  和真是一個成為
[00:37:05.500 --> 00:37:07.500]  你自己獨特的群體
[00:37:07.500 --> 00:37:09.900]  我們不被這個世界改變
[00:37:09.900 --> 00:37:11.300]  卻是被你自己的話語
[00:37:11.300 --> 00:37:13.300]  不斷的更新改變
[00:37:13.300 --> 00:37:15.900]  求你繼續的聆聽我們的禱告
[00:37:15.900 --> 00:37:17.500]  和求基督耶穌的聖名
[00:37:17.500 --> 00:37:18.300]  阿門
