
[00:00:00.000 --> 00:00:02.000]  好 今天的題目
[00:37:38.000 --> 00:37:41.000]  上帝給了我一個這樣的恩賜
[00:37:41.000 --> 00:37:42.000]  這個恩賜
[00:37:42.000 --> 00:37:45.000]  令我真的可以尊心尊一地跟從祂
[00:37:45.000 --> 00:37:47.000]  這樣去服侍祂
[00:37:47.000 --> 00:37:48.000]  雖然我也知道
[00:37:48.000 --> 00:37:51.000]  可能在我身邊的人裡面
[00:37:51.000 --> 00:37:53.000]  特別是未信主的人
[00:37:53.000 --> 00:37:55.000]  或者未信主的家人
[00:37:55.000 --> 00:37:56.000]  朋友裡面
[00:37:56.000 --> 00:37:59.000]  他們可能會仍然心裡面
[00:37:59.000 --> 00:38:01.000]  內心有一點點遺憾
[00:38:01.000 --> 00:38:03.000]  覺得你又沒有結婚
[00:38:03.000 --> 00:38:05.000]  你又沒有下一代
[00:38:05.000 --> 00:38:08.000]  人生可能有一點點不完美
[00:38:08.000 --> 00:38:11.000]  不過我自己就很清楚
[00:38:11.000 --> 00:38:12.000]  我很清楚
[00:38:12.000 --> 00:38:17.000]  因為我知道耶穌就是我的良人
[00:38:17.000 --> 00:38:22.000]  我很清楚教會你們就是我的大家庭
[00:38:22.000 --> 00:38:23.000]  我還很感恩
[00:38:23.000 --> 00:38:26.000]  上帝給了我很多很多
[00:38:26.000 --> 00:38:28.000]  屬靈的下一代
[00:38:28.000 --> 00:38:30.000]  我有什麼沒有
[00:38:30.000 --> 00:38:32.000]  我所有都有
[00:38:32.000 --> 00:38:36.000]  一個恩典的人生
[00:38:36.000 --> 00:38:37.000]  我只會說
[00:38:37.000 --> 00:38:40.000]  這是一個恩典的人生
[00:38:40.000 --> 00:38:43.000]  神從來都不偏袒人
[00:38:43.000 --> 00:38:45.000]  無論你是男還是女
[00:38:45.000 --> 00:38:47.000]  如果你渴慕親近祂
[00:38:47.000 --> 00:38:49.000]  祂就必親近你
[00:38:49.000 --> 00:38:52.000]  如果你願意服侍祂
[00:38:52.000 --> 00:38:57.000]  你就在服侍當中必然經歷那份滿足喜樂
[00:38:57.000 --> 00:39:00.000]  那份恩典是
[00:39:00.000 --> 00:39:04.000]  欣賞佳人的恩典
[00:39:04.000 --> 00:39:08.000]  我不知道你渴不渴望活在上帝裡面
[00:39:08.000 --> 00:39:11.000]  渴不渴望拿到真正的自由
[00:39:11.000 --> 00:39:13.000]  真正的自由是
[00:39:13.000 --> 00:39:15.000]  原來當我們還是單身的時候
[00:39:15.000 --> 00:39:19.000]  我們不需要將視線不斷想著那件事
[00:39:19.000 --> 00:39:22.000]  而我們將視線放在上帝那裡的時候
[00:39:22.000 --> 00:39:26.000]  上帝就會帶我們走前面的路
[00:39:26.000 --> 00:39:28.000]  走一步就會見一步
[00:39:28.000 --> 00:39:30.000]  都是恩典的路
[00:39:30.000 --> 00:39:33.000]  都是恩典的路
[00:39:33.000 --> 00:39:36.000]  所以如果你今天還是單身
[00:39:36.000 --> 00:39:38.000]  無論你有沒有讀新恩詞
[00:39:38.000 --> 00:39:41.000]  還是你在等另一半的出現
[00:39:41.000 --> 00:39:43.000]  我都鼓勵你
[00:39:43.000 --> 00:39:46.000]  千萬不要浪費了
[00:39:46.000 --> 00:39:49.000]  你還是單身的時候
[00:39:49.000 --> 00:39:52.000]  為主作更多的功
[00:39:52.000 --> 00:39:54.000]  作更美的事
[00:39:54.000 --> 00:39:57.000]  Amen?
[00:39:57.000 --> 00:39:59.000]  去到一個總結
[00:39:59.000 --> 00:40:01.000]  讀完這兩節,好嗎?
[00:40:01.000 --> 00:40:22.000]  1,2,3
[00:40:22.000 --> 00:40:26.000]  原來婚姻婚約只是在世界
[00:40:26.000 --> 00:40:28.000]  保羅再提
[00:40:28.000 --> 00:40:31.000]  因為他在第七章講了很多
[00:40:31.000 --> 00:40:33.000]  婚姻和獨身的事
[00:40:33.000 --> 00:40:35.000]  所以去到這兩節的時候
[00:40:35.000 --> 00:40:37.000]  他好像想講一個小小的總結
[00:40:37.000 --> 00:40:39.000]  雖然他的教導
[00:40:39.000 --> 00:40:41.000]  這次是針對獨身人士
[00:40:41.000 --> 00:40:43.000]  他還提到
[00:40:43.000 --> 00:40:47.000]  婚約是世界在世的時候
[00:40:47.000 --> 00:40:49.000]  我們要守的盟約
[00:40:49.000 --> 00:40:51.000]  是世界的事
[00:40:51.000 --> 00:40:53.000]  所以當你不在世界的時候
[00:40:53.000 --> 00:40:56.000]  這個盟約就沒有了
[00:40:56.000 --> 00:40:58.000]  但是保羅在這裡再一次提
[00:40:58.000 --> 00:41:01.000]  如果我們有獨身恩賜
[00:41:01.000 --> 00:41:03.000]  可以守摺的話
[00:41:03.000 --> 00:41:05.000]  過一個聖潔的生命
[00:41:05.000 --> 00:41:07.000]  是有福的
[00:41:07.000 --> 00:41:08.000]  是有恩典的
[00:41:08.000 --> 00:41:10.000]  可以專心去服侍上帝
[00:41:10.000 --> 00:41:12.000]  土神喜悅
[00:41:12.000 --> 00:41:19.000]  這個是直到永恆的恩典
[00:41:19.000 --> 00:41:22.000]  去到總結
[00:41:22.000 --> 00:41:24.000]  世人可能看上來
[00:41:24.000 --> 00:41:25.000]  獨身不是很完美
[00:41:25.000 --> 00:41:29.000]  好像缺乏了一些東西
[00:41:29.000 --> 00:41:32.000]  不過如果我們可以專注為大
[00:41:32.000 --> 00:41:36.000]  就可以活出一個豐盛的生命
[00:41:36.000 --> 00:41:39.000]  獨身也可以很精彩
[00:41:39.000 --> 00:41:44.000]  但是同樣單身結了婚
[00:41:44.000 --> 00:41:47.000]  都是上帝的恩典
[00:41:47.000 --> 00:41:52.000]  你們也可以拿到上帝豐盛的應許
[00:41:52.000 --> 00:41:54.000]  我們只要需要的是
[00:41:54.000 --> 00:41:56.000]  我們活出一個聖潔的生命
[00:41:56.000 --> 00:41:58.000]  活在主的裡面
[00:41:58.000 --> 00:41:59.000]  Amen
