
[00:00:00.000 --> 00:00:03.000]  我不知道你參加了這麼久的教會
[00:37:33.120 --> 00:37:34.520]  但不容易做
[00:37:34.520 --> 00:37:36.400]  提醒是持續不斷
[00:37:36.400 --> 00:37:38.440]  不是三次
[00:37:38.440 --> 00:37:39.520]  不是七次
[00:37:39.520 --> 00:37:42.480]  《聖經》說要饒恕的人七十個七次
[00:37:42.480 --> 00:37:45.640]  我想放在提醒上也合理
[00:37:45.640 --> 00:37:48.880]  當他真的犯錯的時候
[00:37:48.880 --> 00:37:50.240]  你要提醒他
[00:37:50.240 --> 00:37:52.960]  「回來,回來,回轉」
[00:37:52.960 --> 00:37:55.360]  第二,當我們提醒的原因
[00:37:55.360 --> 00:37:56.640]  不是要吵架
[00:37:56.640 --> 00:37:58.800]  不是要贏了一場架
[00:37:58.800 --> 00:38:00.040]  輸了一個家
[00:38:00.040 --> 00:38:03.240]  而是你很希望當人犯錯的時候
[00:38:03.240 --> 00:38:05.040]  真的懂得回頭
[00:38:05.040 --> 00:38:08.080]  第三,當我們見到人犯錯
[00:38:08.080 --> 00:38:09.920]  提醒的起點
[00:38:09.920 --> 00:38:14.800]  是從自己做起
[00:38:14.800 --> 00:38:16.640]  不是當他認錯
[00:38:16.640 --> 00:38:18.080]  當他習慣了
[00:38:18.080 --> 00:38:21.080]  當他覺得自己不對的時候
[00:38:21.080 --> 00:38:22.520]  我伸手去扶他
[00:38:22.520 --> 00:38:23.680]  不是
[00:38:23.680 --> 00:38:25.960]  在他不知道的時候
[00:38:25.960 --> 00:38:29.680]  你就要扶起他
[00:38:29.680 --> 00:38:30.720]  在小組裡面
[00:38:30.720 --> 00:38:33.920]  可不可以嘗試學這些功課
[00:38:33.920 --> 00:38:35.760]  當你真的帶著愛
[00:38:35.760 --> 00:38:37.840]  你的提醒就會溫柔
[00:38:37.840 --> 00:38:40.120]  你的提醒不會太尖銳
[00:38:40.120 --> 00:38:43.600]  你的提醒不會導致關係破裂
