
[00:00:00.000 --> 00:00:05.000]  以上的相片不是在雀仔書裏拍攝出來的
[00:34:00.000 --> 00:34:02.000]  棄嬰島
[00:34:02.000 --> 00:34:04.000]  嬰兒的安全島
[00:34:04.000 --> 00:34:06.000]  在島裡面有保溫的設備
[00:34:06.000 --> 00:34:08.000]  為棄嬰提供庇護之所
[00:34:08.000 --> 00:34:10.000]  提高棄嬰的存活率
[00:34:16.000 --> 00:34:18.000]  教會的群體
[00:34:18.000 --> 00:34:20.000]  在過去
[00:34:20.000 --> 00:34:22.000]  現在
[00:34:22.000 --> 00:34:24.000]  可能製造了不少的屬靈棄嬰
[00:34:24.000 --> 00:34:26.000]  我們很努力的傳呼音
[00:34:26.000 --> 00:34:28.000]  但我們沒有辦法
[00:34:28.000 --> 00:34:30.000]  好好地照顧它
[00:34:30.000 --> 00:34:32.000]  個個都不知道去了哪裡
[00:34:32.000 --> 00:34:34.000]  甚至夭折了
[00:34:34.000 --> 00:34:36.000]  長不大
[00:34:36.000 --> 00:34:38.000]  這個就好像國內很多棄嬰的問題一樣
[00:34:38.000 --> 00:34:40.000]  但連深圳的社會福利中心
[00:34:40.000 --> 00:34:42.000]  都有這樣的心智
[00:34:42.000 --> 00:34:44.000]  有這樣的遠見
[00:34:44.000 --> 00:34:46.000]  這個棄嬰島
[00:34:46.000 --> 00:34:48.000]  作為補救
[00:34:48.000 --> 00:34:50.000]  各位親愛的兄弟姐妹
[00:34:50.000 --> 00:34:52.000]  你豈有
[00:34:52.000 --> 00:34:54.000]  這個感動
[00:34:54.000 --> 00:34:56.000]  要防止
[00:34:56.000 --> 00:34:58.000]  屬靈的棄嬰出現
[00:34:58.000 --> 00:35:00.000]  這個很消極的
[00:35:00.000 --> 00:35:02.000]  防止補救永遠都是消極的做法
[00:35:02.000 --> 00:35:04.000]  不過好過沒有
[00:35:04.000 --> 00:35:06.000]  但你和我今天更加需要的
[00:35:06.000 --> 00:35:08.000]  就是自己保護自己
[00:35:08.000 --> 00:35:10.000]  強壯自己
[00:35:10.000 --> 00:35:12.000]  以至你和我都有能力
[00:35:12.000 --> 00:35:14.000]  去承擔初順的栽培
[00:35:14.000 --> 00:35:16.000]  洗棄嬰
[00:35:16.000 --> 00:35:18.000]  根本不需要出現
[00:35:18.000 --> 00:35:20.000]  這個才是我們人生的目標
[00:35:20.000 --> 00:35:22.000]  兄弟姐妹
[00:35:22.000 --> 00:35:24.000]  上帝的愛
[00:35:24.000 --> 00:35:26.000]  能不能夠吸引你
[00:35:26.000 --> 00:35:28.000]  上帝的恩典
[00:35:28.000 --> 00:35:30.000]  是很滋味的
[00:35:30.000 --> 00:35:32.000]  你有沒有嘗過呢
[00:35:32.000 --> 00:35:34.000]  如果你有嘗過你去投靠
[00:35:34.000 --> 00:35:36.000]  你就好像先人所說
[00:35:36.000 --> 00:35:38.000]  你就是一個有福的人
[00:35:38.000 --> 00:35:40.000]  求主今天的話語
[00:35:40.000 --> 00:35:42.000]  向你們
[00:35:42.000 --> 00:35:44.000]  讓你們不只是坐在這裏
[00:35:44.000 --> 00:35:46.000]  享受在這裏真好
[00:35:46.000 --> 00:35:48.000]  願你看到福音的需要
[00:35:48.000 --> 00:35:50.000]  我更願你看到
[00:35:50.000 --> 00:35:52.000]  初順生命的寶貴
[00:35:52.000 --> 00:35:54.000]  和需要
[00:35:54.000 --> 00:35:56.000]  我們同心祈禱
[00:35:56.000 --> 00:36:00.000]  父神多謝你的愛
[00:36:00.000 --> 00:36:02.000]  是你先愛我們
[00:36:02.000 --> 00:36:04.000]  讓我們有永恆的生命
[00:36:04.000 --> 00:36:06.000]  這份神蹟
[00:36:06.000 --> 00:36:08.000]  我願意
[00:36:08.000 --> 00:36:10.000]  讓每位弟兄姐妹都看到
[00:36:10.000 --> 00:36:12.000]  以致我們願意這個神蹟
[00:36:12.000 --> 00:36:14.000]  繼續向外宣揚
[00:36:14.000 --> 00:36:16.000]  讓人看到這個神蹟
[00:36:16.000 --> 00:36:18.000]  不是一次過的成就
[00:36:18.000 --> 00:36:20.000]  是不斷的成就
[00:36:20.000 --> 00:36:22.000]  我們願意我們生命堂
[00:36:22.000 --> 00:36:24.000]  是一間有生命
[00:36:24.000 --> 00:36:26.000]  傳承生命的堂會
[00:36:26.000 --> 00:36:28.000]  使更多人聽到福音
[00:36:28.000 --> 00:36:30.000]  使更多聽到福音的人
[00:36:30.000 --> 00:36:32.000]  生命可以成長
[00:36:32.000 --> 00:36:34.000]  成為你的門徒
[00:36:34.000 --> 00:36:36.000]  繼續去完成上帝你託付我們的使命
[00:36:36.000 --> 00:36:38.000]  求聖命讓我們進入到真理裡面
[00:36:38.000 --> 00:36:40.000]  明白真理
[00:36:40.000 --> 00:36:42.000]  遵行真理
[00:36:42.000 --> 00:36:44.000]  信靠真理
[00:36:44.000 --> 00:36:46.000]  實踐真理
[00:36:46.000 --> 00:36:48.000]  多謝天父
[00:36:48.000 --> 00:36:50.000]  祈禱奉耶穌基督的聖名
