
[00:00:00.000 --> 00:00:02.000]  各位電影節目的各位朋友早安
[00:33:52.800 --> 00:33:55.000]  如果你用中文讀這句話
[00:33:55.000 --> 00:33:56.500]  可能你會覺得沒什麼特別
[00:33:56.500 --> 00:33:58.000]  只是兩個詞語
[00:33:58.000 --> 00:34:01.000]  但是希伯來文在這句表達的結構
[00:34:01.000 --> 00:34:02.700]  是非常之特別的
[00:34:02.700 --> 00:34:05.600]  這一節是由五個希伯來文字組成
[00:34:05.600 --> 00:34:08.900]  次序頭兩個就是獻祭和獻祭
[00:34:08.900 --> 00:34:10.100]  第一個是動詞
[00:34:10.100 --> 00:34:12.900]  第二個是同字根的名詞
[00:34:12.900 --> 00:34:18.700]  而這句話最後兩個字就是許願和許願
[00:34:18.700 --> 00:34:22.800]  同樣都是同字根的動詞和名詞的組合
[00:34:22.800 --> 00:34:25.700]  而夾在中間正正第三個位置的
[00:34:25.700 --> 00:34:27.300]  就是耶和華這個字
[00:34:27.300 --> 00:34:29.400]  重複獻祭 獻祭
[00:34:29.400 --> 00:34:31.500]  重複許願 許願
[00:34:31.500 --> 00:34:33.900]  這個就是表達出他們多麼認真
[00:34:33.900 --> 00:34:34.900]  多麼真心
[00:34:34.900 --> 00:34:37.400]  但是這份心意的對象是誰
[00:34:37.400 --> 00:34:39.000]  他們自己的神
[00:34:39.000 --> 00:34:41.400]  在風暴開始的那一剎那
[00:34:41.400 --> 00:34:42.300]  是 沒錯
[00:34:42.300 --> 00:34:43.800]  他們呼天搶地
[00:34:43.800 --> 00:34:45.800]  向他們所信仰的上帝
[00:34:45.800 --> 00:34:47.700]  他們的神來呼求
[00:34:47.700 --> 00:34:50.100]  但是現在這個對象徹底改變了
[00:34:50.100 --> 00:34:51.400]  在作者的筆下
[00:34:51.400 --> 00:34:52.900]  將他們打造成為了
[00:34:52.900 --> 00:34:54.400]  絕對真心真意
[00:34:54.400 --> 00:34:58.800]  去歸信耶和華神的群體
[00:34:58.800 --> 00:35:03.300]  耶和華又豈止是以色列的神呢
[00:35:03.300 --> 00:35:06.400]  內邦人一樣可以伴依耶和華
[00:35:06.400 --> 00:35:09.500]  一樣可以全心全意去相信耶和華
[00:35:09.500 --> 00:35:11.500]  獻祭和許願的對象
[00:35:11.500 --> 00:35:14.100]  成為了這一句的忠心
[00:35:14.100 --> 00:35:15.400]  守候耶和華
[00:35:15.400 --> 00:35:17.500]  他們先前是向
[00:35:17.500 --> 00:35:21.500]  各人所信仰的神的諸神求救
[00:35:21.500 --> 00:35:24.100]  但是現在他們將宗教信仰的焦點
[00:35:24.100 --> 00:35:26.200]  放在耶和華神的那裡
[00:35:26.200 --> 00:35:27.500]  這一群愛族
[00:35:27.500 --> 00:35:29.900]  信奉其他神的水手
[00:35:29.900 --> 00:35:31.500]  和船裡面的人
[00:35:31.500 --> 00:35:34.500]  他們最終都從拜錯神
[00:35:34.500 --> 00:35:35.500]  到認識神
[00:35:35.500 --> 00:35:38.000]  從認識神學習求高神
[00:35:38.000 --> 00:35:39.200]  去到最後
[00:35:39.200 --> 00:35:42.000]  又認認真真地敬畏神
[00:35:42.000 --> 00:35:45.100]  將神放在他們生命的正宗的位置
[00:35:45.100 --> 00:35:46.500]  這個過程裡面
[00:35:46.500 --> 00:35:48.000]  這麼大的改變
[00:35:48.000 --> 00:35:50.000]  約拿到底做了些什麼
[00:35:50.000 --> 00:35:51.000]  經文的演繹
[00:35:51.000 --> 00:35:53.500]  彷彿將約拿所講的十四個字
[00:35:53.500 --> 00:35:54.800]  第一章第九節
[00:35:54.800 --> 00:35:59.500]  描寫成為全船的人歸主的推動力
[00:35:59.500 --> 00:36:01.400]  那這兩張《彌彌未成》呢
[00:36:01.400 --> 00:36:03.000]  第三張《彌彌未成》
[00:36:03.000 --> 00:36:05.000]  這一班的主角又怎麼樣
[00:36:05.000 --> 00:36:06.100]  這一次的事件
[00:36:06.100 --> 00:36:08.900]  豈不是《彌彌彌未成》的人
[00:36:08.900 --> 00:36:11.000]  海上的特別版
[00:36:11.000 --> 00:36:12.800]  約拿更加應該知道
[00:36:12.800 --> 00:36:15.300]  《彌彌未成》的人只要悔改
[00:36:15.300 --> 00:36:17.700]  就一定可以免去一死
[00:36:17.700 --> 00:36:19.500]  約拿一定知道
[00:36:19.500 --> 00:36:22.500]  只要他按照神要他做的兩件事
[00:36:22.500 --> 00:36:23.500]  就是去
[00:36:23.500 --> 00:36:25.500]  和呼喊就是宣告
[00:36:25.500 --> 00:36:29.100]  《彌彌未成》的人又怎麼會不為所動呢
[00:36:29.100 --> 00:36:32.300]  只要我們願意付出行動
[00:36:32.300 --> 00:36:35.700]  我們或者可以叫人從拜錯神
[00:36:35.700 --> 00:36:36.800]  到認識神
[00:36:36.800 --> 00:36:39.000]  再從認識神去到求高神
[00:36:39.000 --> 00:36:41.100]  最後甚至敬畏神
[00:36:41.100 --> 00:36:42.900]  我不知道你有沒有見到
[00:36:42.900 --> 00:36:44.700]  香港人在英國的地方
[00:36:44.700 --> 00:36:46.200]  越來越多呢
[00:36:46.200 --> 00:36:47.700]  其實你有沒有想過
[00:36:47.700 --> 00:36:49.700]  你不去放學放過任何的機會
[00:36:49.700 --> 00:36:50.800]  例如你去超市
[00:36:50.800 --> 00:36:53.200]  見到很多香港人的面孔
[00:36:53.200 --> 00:36:54.500]  甚至他講廣東話
[00:36:54.500 --> 00:36:56.500]  甚至在學校接受放學的時候
[00:36:56.500 --> 00:36:58.500]  甚至去拍旅行的時候
[00:36:58.500 --> 00:36:59.600]  去玩的時候
[00:36:59.600 --> 00:37:02.500]  你都會見到香港人的面孔
[00:37:02.500 --> 00:37:05.900]  我們怎麼去和他們交談
[00:37:05.900 --> 00:37:07.100]  無論硬銷也好
[00:37:07.100 --> 00:37:08.000]  軟銷也好
[00:37:08.000 --> 00:37:08.800]  什麼都好
[00:37:08.800 --> 00:37:09.500]  總而言之
[00:37:09.500 --> 00:37:13.700]  你有沒有想過我們講的說話
[00:37:13.700 --> 00:37:15.500]  你可能用14個字
[00:37:15.500 --> 00:37:17.100]  去和他們講說話的時候
[00:37:17.100 --> 00:37:18.800]  你講的哪14個字
[00:37:18.800 --> 00:37:21.200]  會不會邀請他們去教會
[00:37:21.200 --> 00:37:22.300]  要不要和他們說
[00:37:22.300 --> 00:37:23.400]  你是香港人嗎
[00:37:23.400 --> 00:37:24.200]  習慣嗎
[00:37:24.200 --> 00:37:25.900]  這裡生活了多久
[00:37:25.900 --> 00:37:27.300]  我都來了沒多久
[00:37:27.300 --> 00:37:28.400]  我也要去教會
[00:37:28.400 --> 00:37:30.600]  會不會你講的字眼裡面
[00:37:30.600 --> 00:37:36.200]  是讓他們去經歷到一些特別的地方
[00:37:36.200 --> 00:37:37.700]  你講的14個字
[00:37:37.700 --> 00:37:40.700]  可以祝福到他們的生命呢
[00:37:40.700 --> 00:37:42.500]  有一次我去聖地的時候
[00:37:42.500 --> 00:37:44.700]  有一個司機
[00:37:44.700 --> 00:37:45.900]  他是不信神的人
[00:37:45.900 --> 00:37:47.100]  他是阿拉伯人
[00:37:47.100 --> 00:37:49.700]  他在開車的時候
[00:37:49.700 --> 00:37:50.300]  拿著他的電話
[00:37:50.300 --> 00:37:51.400]  一直在談電話
[00:37:51.400 --> 00:37:52.300]  我們上山
[00:37:52.300 --> 00:37:53.700]  他仍然都在談電話
[00:37:53.700 --> 00:37:54.900]  而且越講越大聲
[00:37:54.900 --> 00:37:56.000]  越講越有情緒
[00:37:56.000 --> 00:37:56.900]  後來我們知道
[00:37:56.900 --> 00:37:59.500]  原來他的姐姐進了醫院
[00:37:59.500 --> 00:38:01.600]  現在要做一個很大的手術
[00:38:01.600 --> 00:38:03.300]  不知道能不能保住她的命
[00:38:03.300 --> 00:38:05.100]  他在哭著和我們說
[00:38:05.100 --> 00:38:07.400]  如果明天你看到我出現在這裡的話
[00:38:07.400 --> 00:38:08.600]  就是我的姐姐沒事
[00:38:08.600 --> 00:38:10.400]  如果明天看不到我在這裡的話
[00:38:10.400 --> 00:38:11.900]  我姐姐可能已經死了
[00:38:11.900 --> 00:38:14.700]  我就不可以再載你們到處去
[00:38:14.700 --> 00:38:15.700]  我跟導遊說
[00:38:15.700 --> 00:38:16.600]  告訴司機
[00:38:16.600 --> 00:38:18.900]  我們全車人都為他禱告
[00:38:18.900 --> 00:38:19.800]  結果第二天
[00:38:19.800 --> 00:38:22.200]  這個司機真的出現了
[00:38:22.200 --> 00:38:23.000]  他很開心
[00:38:23.000 --> 00:38:24.500]  抓住我們的手說
[00:38:24.500 --> 00:38:25.800]  很感謝你
[00:38:25.800 --> 00:38:27.700]  感謝你們為我禱告
[00:38:27.700 --> 00:38:30.000]  我姐姐沒事了
[00:38:30.000 --> 00:38:30.800]  沒錯
[00:38:30.800 --> 00:38:31.900]  在人生裡面
[00:38:31.900 --> 00:38:34.100]  我應該相信
[00:38:34.100 --> 00:38:36.000]  我是會最後一次見到這個司機
[00:38:36.000 --> 00:38:37.900]  因為下次我再去第二次聖地的時候
[00:38:37.900 --> 00:38:39.200]  已經再不是這個司機
[00:38:39.200 --> 00:38:41.400]  我基本上見到這個司機的機會
[00:38:41.400 --> 00:38:43.300]  是非常非常非常低
[00:38:43.300 --> 00:38:44.500]  他那一次的見面
[00:38:44.500 --> 00:38:46.400]  是最後一次的見面
[00:38:46.400 --> 00:38:49.000]  我怎樣將上帝的祝福
[00:38:49.000 --> 00:38:51.300]  可以給過這個司機呢
[00:38:51.300 --> 00:38:52.300]  沒錯
[00:38:52.300 --> 00:38:54.600]  我們要把握機會
[00:38:54.600 --> 00:38:55.700]  把我們的祝福
[00:38:55.700 --> 00:38:56.700]  把我們的生命
[00:38:56.700 --> 00:38:58.700]  把我們所經歷的一些神
[00:38:58.700 --> 00:39:00.400]  給我們的好的東西
[00:39:00.400 --> 00:39:03.300]  來告訴其他人
[00:39:03.300 --> 00:39:05.500]  每一次我坐Uber都是一樣的
[00:39:05.500 --> 00:39:07.100]  我不知道你有沒有坐過Uber呢
[00:39:07.100 --> 00:39:09.900]  我坐Uber一定連司機聊天的
[00:39:09.900 --> 00:39:11.500]  每一次都會聊
[00:39:11.500 --> 00:39:13.900]  無論他是印巴人也好
[00:39:13.900 --> 00:39:15.300]  巴基斯坦人也好
[00:39:15.300 --> 00:39:16.700]  或者其他的宗派
[00:39:16.700 --> 00:39:17.800]  宗族的人也好
[00:39:17.800 --> 00:39:19.500]  我都會聊他們聊天
[00:39:19.500 --> 00:39:21.500]  有一次我和司機聊天的時候
[00:39:21.500 --> 00:39:22.500]  他就說你是什麼人
[00:39:22.500 --> 00:39:23.100]  我是香港人
[00:39:23.100 --> 00:39:23.700]  你去哪裡玩
[00:39:23.700 --> 00:39:24.400]  我說去德國
[00:39:24.400 --> 00:39:25.200]  然後說著說著
[00:39:25.200 --> 00:39:27.300]  他就會說你做什麼的
[00:39:27.300 --> 00:39:28.300]  你在香港怎麼樣
[00:39:28.300 --> 00:39:29.400]  我就會將香港的情況
[00:39:29.400 --> 00:39:30.200]  告訴你
[00:39:30.200 --> 00:39:31.300]  然後我會說
[00:39:31.300 --> 00:39:33.500]  告訴你我在做什麼
[00:39:33.500 --> 00:39:34.800]  原來你回教會的
[00:39:34.800 --> 00:39:35.900]  這裡有幾間教會
[00:39:35.900 --> 00:39:37.100]  可不可以告訴我
[00:39:37.100 --> 00:39:38.000]  說著說著
[00:39:38.000 --> 00:39:40.700]  就會進入到信仰的角度裡面
[00:39:40.700 --> 00:39:43.500]  其實我們可以做些什麼
[00:39:43.500 --> 00:39:44.300]  沒錯
[00:39:44.300 --> 00:39:45.300]  把握每一個機會
[00:39:45.300 --> 00:39:46.300]  不論是五分鐘
[00:39:46.300 --> 00:39:46.900]  十分鐘
[00:39:46.900 --> 00:39:47.900]  十五分鐘
[00:39:47.900 --> 00:39:50.100]  我們都仍然可以將人
[00:39:50.100 --> 00:39:51.600]  帶到上帝那裡
[00:39:51.600 --> 00:39:54.900]  問題是你願不願意去這樣做
[00:39:54.900 --> 00:39:56.500]  約拿在第一章第九節
[00:39:56.500 --> 00:39:57.900]  花了十四個字
[00:39:57.900 --> 00:39:59.700]  來介紹他的信仰
[00:39:59.700 --> 00:40:00.900]  你又怎麼樣呢
[00:40:00.900 --> 00:40:01.900]  我們一起禱告
[00:40:01.900 --> 00:40:02.600]  主我們感謝你
[00:40:02.600 --> 00:40:03.800]  感謝你給我們有機會
[00:40:03.800 --> 00:40:05.200]  從約拿書的第一章
[00:40:05.200 --> 00:40:07.100]  去學習怎麼樣
[00:40:07.100 --> 00:40:09.600]  好好地運用我們的說話
[00:40:09.600 --> 00:40:10.800]  去祝福其他人
[00:40:10.800 --> 00:40:13.100]  約拿雖然不知道他是
[00:40:13.100 --> 00:40:14.400]  是否隨隨便便
[00:40:14.400 --> 00:40:15.300]  又什麼都好
[00:40:15.300 --> 00:40:18.300]  但他始終都在第一章第九節
[00:40:18.300 --> 00:40:21.100]  將來自他心裡面的說話
[00:40:21.100 --> 00:40:23.300]  將他的信仰表白了出來
[00:40:23.300 --> 00:40:25.900]  簡簡單單的十四個字
[00:40:25.900 --> 00:40:27.000]  就改變了
[00:40:27.000 --> 00:40:29.200]  整船人的人的命運
[00:40:29.200 --> 00:40:30.400]  他們的生命
[00:40:30.400 --> 00:40:31.500]  主我們巴不得
[00:40:31.500 --> 00:40:33.400]  你都在我們每一個人的身上
[00:40:33.400 --> 00:40:34.400]  說的說話
[00:40:34.400 --> 00:40:35.800]  都能夠祝福到
[00:40:35.800 --> 00:40:37.400]  所有未認識神的人
[00:40:37.400 --> 00:40:38.000]  感謝你
[00:40:38.000 --> 00:40:39.200]  隨聽我們禱告的鳳耶穌
[00:40:39.200 --> 00:40:40.400]  基督恩主的名求
[00:40:40.400 --> 00:40:41.000]  阿們
