
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹,我們知道轉眼間很快2014就要過去了
[00:37:50.000 --> 00:37:54.000]  曠野並不是你人生的目的地
[00:37:54.000 --> 00:37:56.000]  哪裡是你人生的目的地
[00:37:56.000 --> 00:37:58.000]  大英姐妹
[00:37:58.000 --> 00:38:00.000]  你可不可以告訴我2015
[00:38:00.000 --> 00:38:06.000]  哪裡是你的目的地
[00:38:06.000 --> 00:38:08.000]  你和我都需要
[00:38:08.000 --> 00:38:11.000]  以耶穌基督的十字架
[00:38:11.000 --> 00:38:15.000]  成為我們的目的地
[00:38:15.000 --> 00:38:17.000]  因為耶穌基督的十字架
[00:38:17.000 --> 00:38:21.000]  才是你全新生命的開始
[00:38:21.000 --> 00:38:22.000]  我願意大英姐妹
[00:38:22.000 --> 00:38:24.000]  每一天你都見到耶穌十字架
[00:38:24.000 --> 00:38:26.000]  我們一起祈禱
[00:38:26.000 --> 00:38:27.000]  親愛的天父我們感謝你
[00:38:27.000 --> 00:38:30.000]  因為今天你自己再一次張開兩隻手
[00:38:30.000 --> 00:38:32.000]  在十字架上跟我們說
[00:38:32.000 --> 00:38:35.000]  你是為我們的罪而死亡
[00:38:35.000 --> 00:38:39.000]  你叫我們離開這個方舟
[00:38:39.000 --> 00:38:44.000]  這個方舟是你所預備保護我們的2014年
[00:38:44.000 --> 00:38:46.000]  當我們進入2015的時候
[00:38:46.000 --> 00:38:48.000]  主啊我們願意的是
[00:38:48.000 --> 00:38:51.000]  立起我們生命的會幕
[00:38:51.000 --> 00:38:54.000]  我們願意每一天都見到
[00:38:54.000 --> 00:38:56.000]  神在我們生命當中
[00:38:56.000 --> 00:38:58.000]  一點一滴
[00:38:58.000 --> 00:38:59.000]  父啊我們儲了很多的錢
[00:38:59.000 --> 00:39:01.000]  我們儲了很多的假期
[00:39:01.000 --> 00:39:03.000]  但我們卻沒有儲起
[00:39:03.000 --> 00:39:07.000]  主在我們生命當中的一切
[00:39:07.000 --> 00:39:10.000]  以致我們常常就在這個罪惡當中打轉
[00:39:10.000 --> 00:39:13.000]  父啊願意在未來一年
[00:39:13.000 --> 00:39:17.000]  我們再體驗最新喪失機能的經驗
[00:39:17.000 --> 00:39:19.000]  我們多謝你
[00:39:19.000 --> 00:39:20.000]  因為十字架的緣故
[00:39:20.000 --> 00:39:23.000]  我們感謝您 祈禱奉主明求安穩
