
[00:00:00.000 --> 00:00:09.000]  飲宴已經成為今天人類社會 社交的一種 差不多是必要的活動
[00:41:35.000 --> 00:41:37.000]  神總是給我們
[00:41:37.000 --> 00:41:39.000]  第二次機會
[00:41:39.000 --> 00:41:41.000]  回歸
[00:41:41.000 --> 00:41:43.000]  你看以色列的歷史
[00:41:43.000 --> 00:41:45.000]  你看得很清晰
[00:41:45.000 --> 00:41:47.000]  以色列多少年背叛神
[00:41:47.000 --> 00:41:49.000]  拜偶像
[00:41:49.000 --> 00:41:51.000]  離開神自己的道路
[00:41:51.000 --> 00:41:53.000]  但是神都沒有放棄
[00:41:53.000 --> 00:41:55.000]  因為他們作惡
[00:41:55.000 --> 00:41:57.000]  都懲罰他們
[00:41:57.000 --> 00:41:59.000]  所以將他們的老弱
[00:41:59.000 --> 00:42:01.000]  教在仇敵手中讓他們受苦
[00:42:01.000 --> 00:42:03.000]  神都要用公義來對付他們的子民
[00:42:03.000 --> 00:42:05.000]  但是當子民
[00:42:05.000 --> 00:42:07.000]  悔改回轉
[00:42:07.000 --> 00:42:09.000]  神給他們重新有機會
[00:42:09.000 --> 00:42:11.000]  有出路
[00:42:11.000 --> 00:42:13.000]  有exit
[00:42:39.000 --> 00:42:41.000]  悔改
[00:42:41.000 --> 00:42:43.000]  神給他們第二次機會
[00:42:43.000 --> 00:42:45.000]  將他們套出來
[00:42:45.000 --> 00:42:47.000]  死死地回去
[00:42:47.000 --> 00:42:49.000]  向全城的人宣告
[00:42:49.000 --> 00:42:51.000]  神的福音
[00:42:51.000 --> 00:42:53.000]  神給一個背叛的先知
[00:42:53.000 --> 00:42:55.000]  有第二次機會
[00:42:55.000 --> 00:42:57.000]  新的更加明顯
[00:42:57.000 --> 00:42:59.000]  一個最明顯的比喻
[00:42:59.000 --> 00:43:01.000]  就是浪子回頭
[00:43:01.000 --> 00:43:03.000]  輸到徹底
[00:43:03.000 --> 00:43:05.000]  那位浪子
[00:43:05.000 --> 00:43:07.000]  花盡了老爸一切的積蓄
[00:43:07.000 --> 00:43:11.000]  還敢回來見老爸
[00:43:11.000 --> 00:43:13.000]  是不是?
[00:43:13.000 --> 00:43:15.000]  但是老爸有沒有拒絕他
[00:43:15.000 --> 00:43:17.000]  趕他走?沒有
[00:43:17.000 --> 00:43:19.000]  天天等著他回來
[00:43:19.000 --> 00:43:21.000]  回來的時候叫他洗澡
[00:43:21.000 --> 00:43:23.000]  換上漂亮的袍服
[00:43:23.000 --> 00:43:25.000]  所以他老大不太舒服
[00:43:25.000 --> 00:43:27.000]  看得不順眼
[00:43:27.000 --> 00:43:29.000]  這個死弟弟
[00:43:29.000 --> 00:43:31.000]  這麼背叛你還要接納他
[00:43:31.000 --> 00:43:35.000]  這個就是神恩寬闊的表露
[00:43:35.000 --> 00:43:37.000]  正因為他離開了
[00:43:37.000 --> 00:43:39.000]  我要接納他
[00:43:39.000 --> 00:43:43.000]  就是神愛的寬大赦免的一個名稱
[00:43:43.000 --> 00:43:45.000]  所以看節目不要緊
[00:43:45.000 --> 00:43:47.000]  我今天講了哪裡
[00:43:47.000 --> 00:43:49.000]  你覺得好像很責備你自己
[00:43:49.000 --> 00:43:51.000]  生命裡面很多東西
[00:43:51.000 --> 00:43:53.000]  真的要重新想過
[00:43:53.000 --> 00:43:55.000]  悔改歸轉就行了
[00:43:55.000 --> 00:43:57.000]  你肯回頭
[00:43:57.000 --> 00:43:59.000]  就行了
[00:43:59.000 --> 00:44:01.000]  認真做一個
[00:44:01.000 --> 00:44:03.000]  認真基督徒
[00:44:03.000 --> 00:44:09.000]  不是殺下殺下去的人
[00:44:09.000 --> 00:44:13.000]  不是跟隨大隊殺下殺下去的人
[00:44:13.000 --> 00:44:17.000]  是活得另類的
[00:44:17.000 --> 00:44:21.000]  這個就是上帝要我們的心意
[00:44:21.000 --> 00:44:23.000]  所以我們放棄自己的道路
[00:44:23.000 --> 00:44:25.000]  選取神的道路是最好的
[00:44:25.000 --> 00:44:27.000]  當我們看到這段的時候
[00:44:27.000 --> 00:44:31.000]  我想起我自己
[00:44:31.000 --> 00:44:35.000]  十六歲的時候我就被上帝所呼召
[00:44:35.000 --> 00:44:37.000]  十九歲入神學院
[00:44:37.000 --> 00:44:39.000]  二十三歲畢業出來侍奉到今天
[00:44:39.000 --> 00:44:42.000]  接近五十年了
[00:44:42.000 --> 00:44:44.000]  我想回頭
[00:44:44.000 --> 00:44:46.000]  如果神不揀選我
[00:44:46.000 --> 00:44:52.000]  我會是怎樣的人生呢
[00:44:52.000 --> 00:44:55.000]  我可能一輩子都做office boy
[00:44:55.000 --> 00:44:57.000]  因為那個年代哪有機會讀大學
[00:44:57.000 --> 00:45:00.000]  沒有上進沒有機會進修
[00:45:00.000 --> 00:45:02.000]  家裡又需要
[00:45:02.000 --> 00:45:06.000]  打工打工打工打工一輩子
[00:45:06.000 --> 00:45:08.000]  可能升職做什麼經理
[00:45:08.000 --> 00:45:12.000]  不過仍然持有這麼多薪水
[00:45:12.000 --> 00:45:14.000]  今天都持有這麼多薪水
[00:45:14.000 --> 00:45:16.000]  做全套不發達
[00:45:16.000 --> 00:45:18.000]  都是這麼少的薪水
[00:45:18.000 --> 00:45:20.000]  不過我回頭看
[00:45:20.000 --> 00:45:22.000]  如果上帝不在我身上
[00:45:22.000 --> 00:45:25.000]  我沒有選擇上帝的道路
[00:45:25.000 --> 00:45:30.000]  我今天不知道怎樣
[00:45:30.000 --> 00:45:32.000]  現在我選擇了上帝的道路
[00:45:32.000 --> 00:45:36.000]  上帝一路祝福一路祝福
[00:45:36.000 --> 00:45:39.000]  過得非常豐盛的人生
[00:45:39.000 --> 00:45:44.000]  我一生都沒有後悔
[00:45:44.000 --> 00:45:46.000]  雖然做全套是牧師
[00:45:46.000 --> 00:45:49.000]  沒有人看得起
[00:45:49.000 --> 00:45:51.000]  有一次他講完道
[00:45:51.000 --> 00:45:53.000]  教會給我一張支票
[00:45:53.000 --> 00:45:55.000]  寫著曾大華牧師
[00:45:55.000 --> 00:45:57.000]  第二天我就去銀行
[00:45:57.000 --> 00:45:59.000]  入我戶口
[00:45:59.000 --> 00:46:00.000]  那個小姐說
[00:46:00.000 --> 00:46:01.000]  先生
[00:46:01.000 --> 00:46:04.000]  你這張支票不能入
[00:46:04.000 --> 00:46:05.000]  因為你的名字
[00:46:05.000 --> 00:46:11.000]  沒有牧師那兩個字
[00:46:11.000 --> 00:46:12.000]  我心裡面
[00:46:12.000 --> 00:46:16.000]  你不是不懂什麼叫牧師這個職業
[00:46:16.000 --> 00:46:19.000]  他真的不懂牧師是什麼
[00:46:19.000 --> 00:46:21.000]  就是說我們根本在世界上
[00:46:21.000 --> 00:46:22.000]  人看不起的
[00:46:22.000 --> 00:46:24.000]  就是渣滓
[00:46:24.000 --> 00:46:31.000]  當我第二仔
[00:46:31.000 --> 00:46:34.000]  一兩年前他放棄他自己
[00:46:34.000 --> 00:46:35.000]  他和他太太
[00:46:35.000 --> 00:46:36.000]  他太太也是律師
[00:46:36.000 --> 00:46:37.000]  賺很多錢
[00:46:37.000 --> 00:46:39.000]  但是他們放下一切
[00:46:39.000 --> 00:46:40.000]  去了土耳其
[00:46:40.000 --> 00:46:42.000]  向莫斯林的人傳呼音
[00:46:42.000 --> 00:46:44.000]  那些辦公室的人罵他們
[00:46:44.000 --> 00:46:45.000]  你不要搞錯
[00:46:45.000 --> 00:46:46.000]  你蠢的
[00:46:46.000 --> 00:46:47.000]  你死蠢的
[00:46:47.000 --> 00:46:48.000]  這麼好前途
[00:46:48.000 --> 00:46:50.000]  現在你老闆看起你
[00:46:50.000 --> 00:46:53.000]  你還敢去選取
[00:46:53.000 --> 00:46:55.000]  你蠢的
[00:46:55.000 --> 00:46:58.000]  基督徒走自己所選擇的
[00:46:58.000 --> 00:46:59.000]  認為合適的路
[00:46:59.000 --> 00:47:02.000]  世人看為是愚蠢的
[00:47:02.000 --> 00:47:04.000]  這個只是上帝的智慧
[00:47:04.000 --> 00:47:07.000]  上帝就是用我這些愚蠢的人
[00:47:07.000 --> 00:47:09.000]  去高舉神的智慧
[00:47:09.000 --> 00:47:11.000]  是不是令我們覺得
[00:47:11.000 --> 00:47:16.000]  不可思議的大成就呢
[00:47:16.000 --> 00:47:19.000]  真的
[00:47:19.000 --> 00:47:21.000]  所以各位教務同工
[00:47:21.000 --> 00:47:22.000]  安慰一下
[00:47:22.000 --> 00:47:23.000]  不要緊
[00:47:23.000 --> 00:47:33.000]  你選取的是最上乘的一種福分
[00:47:33.000 --> 00:47:34.000]  在16年前
[00:47:34.000 --> 00:47:36.000]  我在港九盤嶺大會
[00:47:36.000 --> 00:47:39.000]  第一次講道的時候
[00:47:39.000 --> 00:47:41.000]  我太太和師母和我說
[00:47:41.000 --> 00:47:44.000]  今天最遺憾
[00:47:44.000 --> 00:47:45.000]  你媽媽不在
[00:47:45.000 --> 00:47:47.000]  看不到你這個兒子
[00:47:47.000 --> 00:47:50.000]  在一個這麼重要的講道平台裡面
[00:47:50.000 --> 00:47:52.000]  去為神宣講
[00:47:52.000 --> 00:47:53.000]  因為你媽媽
[00:47:53.000 --> 00:47:55.000]  昔日對你做傳道人
[00:47:55.000 --> 00:47:57.000]  最沒有信心的
[00:47:57.000 --> 00:47:58.000]  你又害羞
[00:47:58.000 --> 00:47:59.000]  又內向
[00:47:59.000 --> 00:48:01.000]  說話嘰嘰噠噠
[00:48:01.000 --> 00:48:08.000]  不會說話
[00:48:08.000 --> 00:48:09.000]  但是
[00:48:09.000 --> 00:48:12.000]  今年我又再被邀請
[00:48:12.000 --> 00:48:14.000]  在港九盤嶺大會講道
[00:48:14.000 --> 00:48:16.000]  8月1日到10日
[00:48:16.000 --> 00:48:19.000]  我會講耳塞書40到48章
[00:48:19.000 --> 00:48:21.000]  這篇不會在培靈會講的
[00:48:21.000 --> 00:48:23.000]  這篇是今天才和你們
[00:48:23.000 --> 00:48:25.000]  名人堂第一次講
[00:48:25.000 --> 00:48:27.000]  你說你們多好
[00:48:27.000 --> 00:48:28.000]  聽培靈會講完
[00:48:28.000 --> 00:48:33.000]  講一篇這樣的道
[00:48:33.000 --> 00:48:34.000]  我感謝神
[00:48:34.000 --> 00:48:36.000]  我選擇了神的道路
[00:48:36.000 --> 00:48:38.000]  神就開始慢慢
[00:48:38.000 --> 00:48:40.000]  在他的框架裡面
[00:48:40.000 --> 00:48:41.000]  我馴服
[00:48:41.000 --> 00:48:43.000]  我被他裝備
[00:48:43.000 --> 00:48:44.000]  學習
[00:48:44.000 --> 00:48:46.000]  擺脫我自己的弱點
[00:48:46.000 --> 00:48:49.000]  自己不斷的追求
[00:48:49.000 --> 00:48:55.000]  慢慢上進
[00:48:55.000 --> 00:48:56.000]  這是神的恩典
[00:48:56.000 --> 00:49:03.000]  不是我自己本有的本質所擁有
[00:49:03.000 --> 00:49:05.000]  很多人都喜歡聽我講道
[00:49:05.000 --> 00:49:06.000]  因為
[00:49:06.000 --> 00:49:08.000]  有些人說你是名嘴之一
[00:49:08.000 --> 00:49:10.000]  但我不是名嘴
[00:49:10.000 --> 00:49:13.000]  因為我本來就是絕口笨舌的人
[00:49:13.000 --> 00:49:17.000]  但上帝就這樣用我們
[00:49:17.000 --> 00:49:18.000]  你們的梁牧師
[00:49:18.000 --> 00:49:20.000]  是我的學生
[00:49:20.000 --> 00:49:23.000]  他是我的團友
[00:49:23.000 --> 00:49:24.000]  和蕭索華牧師
[00:49:24.000 --> 00:49:25.000]  在宣告會北角堂
[00:49:25.000 --> 00:49:27.000]  我做導師
[00:49:27.000 --> 00:49:28.000]  他是團友
[00:49:28.000 --> 00:49:30.000]  上帝使用了他
[00:49:30.000 --> 00:49:32.000]  很特別的一位
[00:49:32.000 --> 00:49:35.000]  另類牧師
[00:49:35.000 --> 00:49:39.000]  很多人當時看不起他
[00:49:39.000 --> 00:49:41.000]  神就是這麼奇怪
[00:49:41.000 --> 00:49:43.000]  神的作功
[00:49:43.000 --> 00:49:44.000]  神的智慧
[00:49:44.000 --> 00:49:45.000]  真是高於人的智慧
[00:49:45.000 --> 00:49:46.000]  叫人哈利路亞
[00:49:46.000 --> 00:49:47.000]  感謝讚美主
[00:49:47.000 --> 00:49:49.000]  不是人認為合理
[00:49:49.000 --> 00:49:51.000]  合適
[00:49:51.000 --> 00:49:55.000]  合法
[00:49:55.000 --> 00:49:57.000]  所以你要學習
[00:49:57.000 --> 00:50:00.000]  真是另類的思維
[00:50:00.000 --> 00:50:02.000]  基督教就是教導你
[00:50:02.000 --> 00:50:04.000]  另類的顛覆性的思維
[00:50:04.000 --> 00:50:10.000]  耶穌就是這樣
[00:50:10.000 --> 00:50:13.000]  傳道人和理髮師
[00:50:13.000 --> 00:50:17.000]  去一個社區
[00:50:17.000 --> 00:50:18.000]  大家做一些事
[00:50:18.000 --> 00:50:22.000]  走過社區最平民的地方
[00:50:22.000 --> 00:50:24.000]  那個領域
[00:50:24.000 --> 00:50:28.000]  理髮師對牧師說
[00:50:28.000 --> 00:50:30.000]  這就是我不信神的理由
[00:50:30.000 --> 00:50:32.000]  如果神是慈愛的
[00:50:32.000 --> 00:50:34.000]  為什麼他容許這些貧困
[00:50:34.000 --> 00:50:37.000]  疾病 安裝 痛苦
[00:50:37.000 --> 00:50:38.000]  災難 災劫
[00:50:38.000 --> 00:50:39.000]  發生在這個世界上
[00:50:39.000 --> 00:50:41.000]  這是不是我們很多基督徒
[00:50:41.000 --> 00:50:43.000]  常常問的問題
[00:50:43.000 --> 00:50:44.000]  神愛我
[00:50:44.000 --> 00:50:48.000]  為什麼會將苦難淋到我身上
[00:50:48.000 --> 00:50:50.000]  我作為牧師
[00:50:50.000 --> 00:50:53.000]  我師母兩三年前都患過乳癌
[00:50:53.000 --> 00:50:54.000]  做過大手術
[00:50:54.000 --> 00:50:56.000]  難道牧師就一定可以免疫
[00:50:56.000 --> 00:50:59.000]  不受苦難嗎
[00:50:59.000 --> 00:51:01.000]  苦難是有限人生裡面
[00:51:01.000 --> 00:51:05.000]  其中一部分的體認
[00:51:05.000 --> 00:51:07.000]  你可以避免得到嗎
[00:51:07.000 --> 00:51:09.000]  很多人不想有苦難
[00:51:09.000 --> 00:51:10.000]  一有苦難就說
[00:51:10.000 --> 00:51:11.000]  神不愛我了
[00:51:11.000 --> 00:51:13.000]  神放棄我了
[00:51:13.000 --> 00:51:14.000]  我離開神
[00:51:14.000 --> 00:51:19.000]  很多人就是這樣的思維
[00:51:19.000 --> 00:51:22.000]  那個傳道牧師也沒有說話可以回答他
[00:51:22.000 --> 00:51:26.000]  很多現象都是這樣
[00:51:26.000 --> 00:51:29.000]  直到他們遇到一個滿身污垢
[00:51:29.000 --> 00:51:31.000]  馮頭滿面
[00:51:31.000 --> 00:51:38.000]  頭髮長長的 拖到底的
[00:51:38.000 --> 00:51:43.000]  那個傳道就對這個理髮師的朋友說
[00:51:43.000 --> 00:51:45.000]  你不是一個好理髮師嗎
[00:51:45.000 --> 00:51:48.000]  因為你如何容忍一個這麼長頭髮的人
[00:51:48.000 --> 00:51:52.000]  繼續這樣生活下去呢
[00:51:52.000 --> 00:51:54.000]  你可以為他剪髮的
[00:51:54.000 --> 00:51:55.000]  幫他剃一下鬍子
[00:51:55.000 --> 00:51:58.000]  扮好他就好了
[00:51:58.000 --> 00:52:00.000]  這個理髮師有些憤憤不平
[00:52:00.000 --> 00:52:04.000]  他說你不應該怪責我
[00:52:04.000 --> 00:52:05.000]  他這樣的狀態
[00:52:05.000 --> 00:52:08.000]  因為他自己放棄他自己
[00:52:08.000 --> 00:52:09.000]  他也不肯離我離
[00:52:09.000 --> 00:52:12.000]  我的非法普離理髮
[00:52:12.000 --> 00:52:15.000]  我有什麼辦法
[00:52:15.000 --> 00:52:17.000]  牧師就打蛇除棍上了
[00:52:17.000 --> 00:52:18.000]  就說是呀
[00:52:18.000 --> 00:52:20.000]  你就是因為不應該怪責神
[00:52:20.000 --> 00:52:24.000]  為什麼容許這些事情發生
[00:52:24.000 --> 00:52:25.000]  你其實是污穢敗壞
[00:52:25.000 --> 00:52:27.000]  你都應該回到神的面前
[00:52:27.000 --> 00:52:28.000]  為什麼你不回呢
[00:52:28.000 --> 00:52:31.000]  你退三退四呢
[00:52:31.000 --> 00:52:36.000]  這番話真的突然激動了理髮師的心
[00:52:36.000 --> 00:52:38.000]  因為他自己這樣說
[00:52:38.000 --> 00:52:41.000]  那個人不肯離到他非法普裡面
[00:52:41.000 --> 00:52:44.000]  非法就因為他不肯
[00:52:44.000 --> 00:52:48.000]  現在你也是不肯
[00:52:48.000 --> 00:52:50.000]  當時那個人立即悔改
[00:52:50.000 --> 00:52:53.000]  他自信耶穌
[00:52:53.000 --> 00:52:55.000]  有時候會不會真的
[00:52:55.000 --> 00:52:56.000]  我們都是這樣
[00:52:56.000 --> 00:52:58.000]  真實的信仰和更新在乎
[00:52:58.000 --> 00:53:00.000]  人肯不肯悔改歸正
[00:53:00.000 --> 00:53:02.000]  肯不肯回頭
[00:53:02.000 --> 00:53:03.000]  來到神的面前
[00:53:03.000 --> 00:53:08.000]  承認自己是不足
[00:53:08.000 --> 00:53:10.000]  是有限
[00:53:10.000 --> 00:53:12.000]  我越來越承認我自己
[00:53:12.000 --> 00:53:16.000]  曾墨窪Limpeted Company的這樣一個人
[00:53:16.000 --> 00:53:19.000]  很有限
[00:53:19.000 --> 00:53:22.000]  一點都不偉大
[00:53:22.000 --> 00:53:24.000]  如果偉大
[00:53:24.000 --> 00:53:28.000]  就不會被師母吵吵鬧鬧罵我
[00:53:28.000 --> 00:53:32.000]  我也是被老婆罵的一個男人
[00:53:32.000 --> 00:53:35.000]  和你們所有男士是一樣的
[00:53:35.000 --> 00:53:38.000]  我做牧師不會比你們好很多
[00:53:38.000 --> 00:53:42.000]  老婆不罵的
[00:53:42.000 --> 00:53:45.000]  因為我也有限
[00:53:45.000 --> 00:53:49.000]  一句話就出來了
[00:53:49.000 --> 00:53:50.000]  她不是當我是牧師
[00:53:50.000 --> 00:53:53.000]  她是當我是她老公
[00:53:53.000 --> 00:53:55.000]  人很有限
[00:53:55.000 --> 00:53:57.000]  但是你來到神的面前
[00:53:57.000 --> 00:54:03.000]  神所offer給你的豐盛的筵席
[00:54:03.000 --> 00:54:06.000]  是大過一切的
[00:54:06.000 --> 00:54:10.000]  Is that right?
[00:54:10.000 --> 00:54:15.000]  你要不要?
[00:54:15.000 --> 00:54:17.000]  你要的時候有什麼好後果?
[00:54:17.000 --> 00:54:20.000]  第十到十三節
[00:54:20.000 --> 00:54:22.000]  你生命得到滋潤
[00:54:22.000 --> 00:54:25.000]  結滿果實
[00:54:25.000 --> 00:54:28.000]  十到十三節
[00:54:28.000 --> 00:54:33.000]  整段聖經用一種很美化的詩意
[00:54:33.000 --> 00:54:37.000]  去形容以色列土地裏面的
[00:54:37.000 --> 00:54:41.000]  所謂那種豐盛的滋潤的美景
[00:54:41.000 --> 00:54:43.000]  擺在前面
[00:54:43.000 --> 00:54:45.000]  雨雪一降下來
[00:54:45.000 --> 00:54:47.000]  滋潤大地
[00:54:47.000 --> 00:54:50.000]  使土地的種子
[00:54:50.000 --> 00:54:54.000]  種下去可以生果成樹
[00:54:54.000 --> 00:54:58.000]  又結滿累累的果子的成長
[00:54:58.000 --> 00:55:05.000]  帶來一種以色列荒蕪地的轉化更新
[00:55:05.000 --> 00:55:07.000]  但是這裡有一個不變的事實
[00:55:07.000 --> 00:55:08.000]  第十一節
[00:55:08.000 --> 00:55:10.000]  我口所出的話
[00:55:10.000 --> 00:55:13.000]  亦必是如此
[00:55:13.000 --> 00:55:17.000]  絕不徒然返回
[00:55:17.000 --> 00:55:20.000]  你是不是真正相信上帝的說話
[00:55:20.000 --> 00:55:23.000]  是堅定不移的
[00:55:23.000 --> 00:55:25.000]  不變的呢?
[00:55:25.000 --> 00:55:27.000]  很多人今天仍然質疑
[00:55:27.000 --> 00:55:30.000]  聖經是否真實
[00:55:30.000 --> 00:55:31.000]  是否對應
[00:55:31.000 --> 00:55:33.000]  是否在我們生命的經驗裏面
[00:55:33.000 --> 00:55:36.000]  是真的對應得到
[00:55:36.000 --> 00:55:37.000]  很多基督徒都是這樣
[00:55:37.000 --> 00:55:38.000]  查經歸查經
[00:55:38.000 --> 00:55:41.000]  但是到你自己有懷疑
[00:55:41.000 --> 00:55:43.000]  但懷疑不是錯的
[00:55:43.000 --> 00:55:48.000]  懷疑是尋求成熟信仰的一個步驟
[00:55:48.000 --> 00:55:50.000]  不過你懷疑過之後
[00:55:50.000 --> 00:55:51.000]  你跌跌撲撲
[00:55:51.000 --> 00:55:55.000]  活在神的話語堅定的英語裏面
[00:55:55.000 --> 00:55:58.000]  你就有豐盛的人生
[00:55:58.000 --> 00:56:00.000]  我以這位香港的高官
[00:56:00.000 --> 00:56:05.000]  在董建華年代做高官
[00:56:05.000 --> 00:56:09.000]  派駐在英國倫敦的辦公室做主管
[00:56:09.000 --> 00:56:13.000]  去華盛頓做貿易代表
[00:56:13.000 --> 00:56:16.000]  替董建華的政府建策
[00:56:16.000 --> 00:56:18.000]  發表意見
[00:56:18.000 --> 00:56:20.000]  但當他退休之後
[00:56:20.000 --> 00:56:22.000]  他本身是基督徒
[00:56:22.000 --> 00:56:26.000]  他是香港讀經會的理事會主席
[00:56:26.000 --> 00:56:29.000]  他在那年的年夜會裏面講見證
[00:56:29.000 --> 00:56:32.000]  當我整理我的過去的演講稿
[00:56:32.000 --> 00:56:34.000]  我的臉都紅了
[00:56:34.000 --> 00:56:40.000]  我講了很多東西很多都不對焉
[00:56:40.000 --> 00:56:42.000]  什麼講什麼講
[00:56:42.000 --> 00:56:45.000]  董建華講的全部都沒有實現
[00:56:45.000 --> 00:56:48.000]  只有「講」字
[00:56:48.000 --> 00:56:50.000]  反而我作為基督徒
[00:56:50.000 --> 00:56:53.000]  我相信聖經是堅定不變
[00:56:53.000 --> 00:56:57.000]  所以他都去倫敦神學院讀神學
[00:56:57.000 --> 00:57:03.000]  林瑞麟這位上一代的人肉錄音機
[00:57:03.000 --> 00:57:07.000]  他一離開了官場又去讀神學
[00:57:07.000 --> 00:57:09.000]  是什麼意思
[00:57:09.000 --> 00:57:12.000]  他要悔改
[00:57:12.000 --> 00:57:17.000]  講太多令人失望厭惡的嘴臉的說話
[00:57:17.000 --> 00:57:18.000]  你見到的真的
[00:57:18.000 --> 00:57:22.000]  是一個很好的對照
[00:57:22.000 --> 00:57:24.000]  真的屬基督徒的人
[00:57:24.000 --> 00:57:25.000]  他自己有良心
[00:57:25.000 --> 00:57:28.000]  他都會回到他自己的本位
[00:57:28.000 --> 00:57:30.000]  他都會承認神的話語堅定在天
[00:57:30.000 --> 00:57:32.000]  人的說話是不對焉的
[00:57:32.000 --> 00:57:34.000]  是假的
[00:57:34.000 --> 00:57:36.000]  是不是
[00:57:36.000 --> 00:57:39.000]  所以今天想清楚了
[00:57:39.000 --> 00:57:42.000]  這個政改的前面應該怎樣走
[00:57:42.000 --> 00:57:49.000]  你應該知道怎樣投票
[00:57:49.000 --> 00:57:56.000]  人間是信不過的
[00:57:56.000 --> 00:57:58.000]  但是神的話語有效的
[00:57:58.000 --> 00:58:02.000]  保證你心中走得更加純潔正直
[00:58:02.000 --> 00:58:07.000]  更加能夠有豐盛的人生
[00:58:07.000 --> 00:58:12.000]  所以他說你更加歡喜的積極的走你前路
[00:58:12.000 --> 00:58:19.000]  有平安一個高層的GPS在引導你
[00:58:19.000 --> 00:58:23.000]  什麼叫GPS
[00:58:23.000 --> 00:58:28.000]  因為你今天能夠在Google裡面找到Open Rise
[00:58:28.000 --> 00:58:32.000]  看到很多的巴士路線
[00:58:32.000 --> 00:58:34.000]  這些完全是GPS
[00:58:34.000 --> 00:58:38.000]  天上那個衛星系統裡面的指引
[00:58:38.000 --> 00:58:40.000]  來幫到我們
[00:58:40.000 --> 00:58:43.000]  神更加是更高超的GPS
[00:58:43.000 --> 00:58:48.000]  在這裡保證引導你一生的前路
[00:58:48.000 --> 00:58:50.000]  是不是更加美好
[00:58:50.000 --> 00:58:55.000]  Right
[00:58:55.000 --> 00:58:59.000]  大山小山必在你面前歡呼
[00:58:59.000 --> 00:59:01.000]  不可能的變成可能
[00:59:01.000 --> 00:59:06.000]  所以基督徒的使命是Mission Impossible
[00:59:06.000 --> 00:59:13.000]  Mission Possible
[00:59:13.000 --> 00:59:16.000]  也可以說Mission Impossible
[00:59:16.000 --> 00:59:20.000]  看你怎麼站位
[00:59:20.000 --> 00:59:23.000]  但是這裡說從樹長出
[00:59:23.000 --> 00:59:26.000]  代替那些陣泥
[00:59:26.000 --> 00:59:29.000]  翻石榴長出代替那些陣泥
[00:59:29.000 --> 00:59:31.000]  荊棘除去
[00:59:31.000 --> 00:59:37.000]  更加美滿的前景放在你前面
[00:59:37.000 --> 00:59:43.000]  問題就是你有沒有悔改轉變更新
[00:59:43.000 --> 00:59:46.000]  弟兄姊妹今天的訊息放在你面前
[00:59:46.000 --> 00:59:49.000]  一張很特別的請帖
[00:59:49.000 --> 00:59:51.000]  邀請你
[00:59:51.000 --> 00:59:54.000]  你怎麼回應這張請帖
[00:59:54.000 --> 00:59:57.000]  願上帝自己的話語
[00:59:57.000 --> 00:59:59.000]  沒有徒然返回
[00:59:59.000 --> 01:00:03.000]  在你的心裡面引起一連串的漣漪作用
[01:00:03.000 --> 01:00:05.000]  今天吃午飯的時候
[01:00:05.000 --> 01:00:07.000]  不要只是吃什麼
[01:00:07.000 --> 01:00:10.000]  大家討論交通
[01:00:10.000 --> 01:00:12.000]  牧師今天這篇訊息
[01:00:12.000 --> 01:00:18.000]  說我們今天有什麼轉化更新
[01:00:18.000 --> 01:00:21.000]  所以這篇讀還沒完
[01:00:21.000 --> 01:00:23.000]  這篇讀的應用是在乎你
[01:00:23.000 --> 01:00:26.000]  怎麼將這番說話成為你的實踐
[01:00:26.000 --> 01:00:27.000]  阿們
