
[00:00:00.000 --> 00:00:01.380]  大英節目好
[00:36:40.560 --> 00:36:41.600]  那不要說了
[00:36:41.600 --> 00:36:43.440]  我都還沒學懂
[00:36:43.440 --> 00:36:45.400]  不可以吧
[00:36:45.400 --> 00:36:49.200]  通常我會禱告神赦免我
[00:36:49.200 --> 00:36:52.120]  我在這件事情上虧欠了祢
[00:36:52.120 --> 00:36:53.800]  求祢原諒我
[00:36:53.800 --> 00:36:56.120]  有時候是痛哭流淚
[00:36:56.120 --> 00:36:59.680]  有時候我不知道怎樣和大家再分享
[00:36:59.680 --> 00:37:04.760]  但是神的話是叫我更加的去成長
[00:37:04.760 --> 00:37:06.840]  我願意謙卑的時候
[00:37:06.840 --> 00:37:10.640]  放下給神去恩典去蓋住我的時候
[00:37:10.640 --> 00:37:14.440]  這個就是我成長的第一步
[00:37:14.440 --> 00:37:18.360]  第二步我不知道你怎樣看成長
[00:37:18.360 --> 00:37:21.320]  若然沒有了神的恩典
[00:37:21.320 --> 00:37:22.800]  你和我
[00:37:22.800 --> 00:37:27.160]  我們很難去成長
[00:37:27.160 --> 00:37:30.400]  剛才我們講到戴德生
[00:37:30.400 --> 00:37:31.440]  戴德生講過一句話
[00:37:31.440 --> 00:37:38.040]  他說所有被神所使用的偉人
[00:37:38.040 --> 00:37:39.000]  就是他的意思
[00:37:39.000 --> 00:37:40.440]  為神工作的人
[00:37:40.440 --> 00:37:43.120]  他們都是一些軟弱的人
[00:37:43.120 --> 00:37:48.800]  為甚麼他們的生命能夠作成神的大作為呢
[00:37:48.800 --> 00:37:52.400]  就是因為他們心知有神和他們一起
[00:37:52.400 --> 00:37:54.840]  這就是戴德生所講的
[00:37:54.840 --> 00:37:55.680]  戴英師妹
[00:37:55.680 --> 00:37:58.800]  開頭我說
[00:37:58.800 --> 00:38:01.680]  有些信徒
[00:38:01.680 --> 00:38:03.800]  我們怎樣看我們的信仰
[00:38:03.800 --> 00:38:05.760]  就在乎你的焦點在哪
[00:38:05.760 --> 00:38:08.520]  如果你的焦點在人的身上
[00:38:08.520 --> 00:38:13.600]  你很容易會變成一個很自我忠心的信徒
[00:38:13.600 --> 00:38:16.560]  如果你有成就 有些得著
[00:38:16.560 --> 00:38:20.280]  你會歸榮耀給自己
[00:38:20.280 --> 00:38:24.200]  如果你以焦點在神那裡
[00:38:24.200 --> 00:38:26.760]  你以神為忠心
[00:38:26.760 --> 00:38:28.200]  當看到神的一些工作
[00:38:28.200 --> 00:38:30.440]  你會將榮耀歸給神
[00:38:30.440 --> 00:38:34.040]  就好像希伯樞的作者
[00:38:34.040 --> 00:38:36.240]  我們所做的其實很少
[00:38:36.240 --> 00:38:37.800]  就是信復
[00:38:37.800 --> 00:38:39.960]  傳著感恩的心
[00:38:39.960 --> 00:38:41.760]  你跟隨這位主
[00:38:41.760 --> 00:38:45.240]  祂自然會帶領奇妙的事情在我們的生命出現
[00:38:45.240 --> 00:38:47.560]  以致我們的生命真的有動力
[00:38:47.560 --> 00:38:52.200]  我們的信仰有真正的意義和價值
[00:38:52.200 --> 00:38:53.480]  我們一起低頭禱告
