
[00:00:00.000 --> 00:00:05.640]  我們今年的主題是講到walk by the spirit
[00:42:30.620 --> 00:42:32.420]  我們每次禱的時候先講我
[00:42:32.420 --> 00:42:33.420]  你懂我意思嗎
[00:42:33.420 --> 00:42:34.520]  原因就是啊
[00:42:34.520 --> 00:42:37.120]  我們講我們的時候就很乾淨有沒有
[00:42:37.120 --> 00:42:41.220]  主啊是的今天你的話光照我們
[00:42:41.220 --> 00:42:44.620]  叫我們不要顯然不解果汁
[00:42:44.620 --> 00:42:46.520]  要努力傳福音
[00:42:46.520 --> 00:42:48.820]  主啊幫助我們
[00:42:48.820 --> 00:42:50.820]  所以你知道
[00:42:50.820 --> 00:42:51.920]  你自己沒有感覺
[00:42:51.920 --> 00:42:53.920]  你自己需要悔改
[00:42:53.920 --> 00:42:55.420]  懂我意思嗎
[00:42:55.420 --> 00:42:57.720]  你都是在講別人
[00:42:57.720 --> 00:42:59.620]  你都是告訴別人要悔改
[00:42:59.620 --> 00:43:01.020]  但是你從來不會說主啊
[00:43:01.020 --> 00:43:03.520]  我需要悔改
[00:43:03.520 --> 00:43:06.120]  現在牛子梅這是誌意的禱告
[00:43:06.120 --> 00:43:07.720]  法利三人就是這樣子
[00:43:07.720 --> 00:43:09.520]  那麼所以耶穌說
[00:43:09.520 --> 00:43:11.420]  我們不要再這樣子
[00:43:11.420 --> 00:43:12.920]  這不是福音
[00:43:12.920 --> 00:43:19.120]  福音是耶穌基督為我們捨命
[00:43:19.120 --> 00:43:24.120]  要救我們脫離罪惡的世代
[00:43:24.120 --> 00:43:30.620]  救我們脫離罪惡的世代
[00:43:30.620 --> 00:43:33.720]  在右下角在中間下面的
[00:43:33.720 --> 00:43:36.620]  這個劉明和牧師大家都很熟悉
[00:43:36.620 --> 00:43:40.520]  我們大概我們這個講中文的這一輩
[00:43:40.520 --> 00:43:42.620]  我們大概都比較熟悉
[00:43:42.620 --> 00:43:45.220]  當年他這個是一個吸毒
[00:43:45.220 --> 00:43:47.820]  甚至是販毒混幫派的老大
[00:43:47.820 --> 00:43:50.220]  但是後來神拯救他
[00:43:50.220 --> 00:43:52.120]  讓他能夠成為一個
[00:43:52.120 --> 00:43:54.420]  專門做戒毒的一個牧師
[00:43:54.420 --> 00:43:57.120]  在臺灣做到一個地步
[00:43:57.120 --> 00:44:01.820]  甚至連當時候的法務部部長馬英九
[00:44:01.820 --> 00:44:05.120]  都頒獎獎勵他
[00:44:05.120 --> 00:44:07.420]  甚至政府撥了一塊地給他
[00:44:07.420 --> 00:44:09.120]  讓他專門做戒毒
[00:44:09.120 --> 00:44:11.120]  因為他們發現政府辦的這些
[00:44:11.120 --> 00:44:12.420]  或者民間辦的東西
[00:44:12.420 --> 00:44:14.320]  沒有辦法讓這些人戒毒
[00:44:14.320 --> 00:44:18.120]  但是他辦的怎麼可以讓這些人戒毒呢
[00:44:18.120 --> 00:44:19.720]  不靠針不靠藥
[00:44:19.720 --> 00:44:23.120]  就是靠著福音的大人
[00:44:23.120 --> 00:44:24.620]  靠著讀經禱告
[00:44:24.620 --> 00:44:26.920]  神就讓這些人被改變了
[00:44:26.920 --> 00:44:30.220]  所以這樣子的一個人
[00:44:30.220 --> 00:44:32.720]  本來是一個沒有盼望的人
[00:44:32.720 --> 00:44:36.320]  福音把他從罪惡裡面救出來
[00:44:36.320 --> 00:44:39.020]  接著他使他拯救了許多
[00:44:39.020 --> 00:44:41.120]  也陷在罪惡當中的人
[00:44:41.120 --> 00:44:44.120]  另外一個人叫做傑森馬
[00:44:44.120 --> 00:44:45.720]  是我們美國這邊的一個
[00:44:45.720 --> 00:44:47.020]  第二代的年輕人
[00:44:47.020 --> 00:44:50.120]  今年44歲 很年輕
[00:44:50.120 --> 00:44:51.820]  很多年前我們教會的英文堂
[00:44:51.820 --> 00:44:56.620]  有一些弟兄姊妹受他的影響
[00:44:56.620 --> 00:44:58.720]  也是蠻火熱的
[00:44:58.720 --> 00:45:00.720]  那個時候大概已經是十
[00:45:00.720 --> 00:45:06.220]  可能已經有將近十五二十年前
[00:45:06.220 --> 00:45:09.520]  那麼他本來也是一樣
[00:45:09.520 --> 00:45:10.320]  跟劉銘和穆斯林
[00:45:10.320 --> 00:45:13.420]  吸毒 販毒
[00:45:13.420 --> 00:45:15.520]  他的story很精彩
[00:45:15.520 --> 00:45:16.720]  我就不講了
[00:45:16.720 --> 00:45:20.520]  但是這樣子一個人
[00:45:20.520 --> 00:45:22.020]  感謝善美主
[00:45:22.020 --> 00:45:23.920]  本來人都沒有盼望
[00:45:23.920 --> 00:45:25.120]  怎麼可以這種人改變
[00:45:25.120 --> 00:45:26.620]  但是有一個媽媽
[00:45:26.620 --> 00:45:28.720]  他的媽媽是一個單親媽媽
[00:45:28.720 --> 00:45:31.220]  很愛祖禱告的媽媽
[00:45:31.220 --> 00:45:34.420]  所以媽媽們 父母親們
[00:45:34.420 --> 00:45:35.620]  不要灰心
[00:45:35.620 --> 00:45:38.020]  你要迫切禱告
[00:45:38.020 --> 00:45:39.620]  所以他禱告禱告
[00:45:39.620 --> 00:45:42.320]  神很奇妙的就拯救了這個傑森馬
[00:45:42.320 --> 00:45:44.620]  這個傑森馬他被拯救出來
[00:45:44.620 --> 00:45:45.720]  脫離了毒癮
[00:45:45.720 --> 00:45:47.820]  出來之後就去做牧師
[00:45:47.820 --> 00:45:49.920]  結果他就在校園裡面
[00:45:49.920 --> 00:45:52.120]  開展這個campus ministry
[00:45:52.120 --> 00:45:54.520]  做這個校園的職堂工作
[00:45:54.520 --> 00:45:55.720]  後來做到一個地步
[00:45:55.720 --> 00:45:57.420]  他全世界
[00:45:57.420 --> 00:45:59.120]  他們發展這個
[00:45:59.120 --> 00:46:00.920]  這個campus movement的一個
[00:46:00.920 --> 00:46:01.920]  church planting
[00:46:01.920 --> 00:46:07.520]  已經建立了超過兩百間教會
[00:46:07.520 --> 00:46:09.320]  那麼好像我這些年
[00:46:09.320 --> 00:46:10.820]  比較沒有聽到他
[00:46:10.820 --> 00:46:12.420]  我就想說我去查查看
[00:46:12.420 --> 00:46:13.820]  到底他現在怎麼樣
[00:46:13.820 --> 00:46:15.420]  有的人是剛開始很好
[00:46:15.420 --> 00:46:17.920]  現在不怎麼樣對不對
[00:46:17.920 --> 00:46:20.220]  結果我發現
[00:46:20.220 --> 00:46:25.720]  他繼續現在非常active的在富士主
[00:46:25.720 --> 00:46:29.520]  可是他現在用另外一種方式
[00:46:29.520 --> 00:46:34.220]  他就去發展媒體
[00:46:34.220 --> 00:46:37.920]  這個用hiccup
[00:46:37.920 --> 00:46:40.220]  做那個hiccup的歌
[00:46:40.220 --> 00:46:41.820]  詩歌
[00:46:41.820 --> 00:46:43.820]  hiccup知道齁
[00:46:43.820 --> 00:46:45.420]  饒舌歌就這樣
[00:46:45.420 --> 00:46:47.620]  然後他的目標是怎麼樣
[00:46:47.620 --> 00:46:48.820]  進軍好萊塢
[00:46:48.820 --> 00:46:53.420]  把好萊塢文化改過來
[00:46:53.420 --> 00:46:54.620]  哇
[00:46:54.620 --> 00:46:56.220]  想想看這一個本來是
[00:46:56.220 --> 00:46:59.820]  當年是一個販毒吸毒的一個年輕人
[00:46:59.820 --> 00:47:02.420]  今天怎麼可以這樣子呢
[00:47:02.420 --> 00:47:06.020]  影響了許多的年輕人
[00:47:06.020 --> 00:47:09.120]  而且也影響了今天的這個社會
[00:47:09.120 --> 00:47:11.220]  親愛的柳子妹
[00:47:11.220 --> 00:47:14.420]  福音是神的大人
[00:47:14.420 --> 00:47:19.420]  要拯救一切相信的
[00:47:19.420 --> 00:47:21.720]  羅馬書第一章裡面講這句話
[00:47:21.720 --> 00:47:23.120]  親愛的柳子妹
[00:47:23.120 --> 00:47:25.620]  福音是神的大人
[00:47:25.620 --> 00:47:27.520]  神的恩典
[00:47:27.520 --> 00:47:29.520]  所以不管是什麼樣子的人
[00:47:29.520 --> 00:47:31.820]  再壞的人再不好的人
[00:47:31.820 --> 00:47:34.820]  上帝都有辦法改變他
[00:47:34.820 --> 00:47:36.220]  這是福音
[00:47:36.220 --> 00:47:38.320]  這是我們今天所要傳講的福音
[00:47:38.320 --> 00:47:41.420]  就是神要使得這一個福音
[00:47:41.420 --> 00:47:42.620]  因著耶穌基督
[00:47:42.620 --> 00:47:44.820]  把我們從罪惡裡面救出來
[00:47:44.820 --> 00:47:49.520]  脫離這個罪惡的世代
[00:47:49.520 --> 00:47:51.520]  你我今天所信的是這個福音
[00:47:51.520 --> 00:47:54.920]  你我今天所傳的是這樣子的福音
[00:47:54.920 --> 00:47:56.920]  親愛的柳子妹
[00:47:56.920 --> 00:47:59.920]  問題是你信嗎
[00:47:59.920 --> 00:48:03.020]  你信的是這樣子的意味什麼
[00:48:03.020 --> 00:48:07.020]  你信的是這一位耶穌基督嗎
[00:48:07.020 --> 00:48:08.520]  如果你說信的是
[00:48:08.520 --> 00:48:13.220]  這麼樣一位耶穌基督你相信嗎
[00:48:13.220 --> 00:48:18.420]  你真相信嗎
[00:48:18.420 --> 00:48:19.920]  如果你說你真相信
[00:48:19.920 --> 00:48:22.120]  我挑戰你
[00:48:22.120 --> 00:48:24.420]  你今天去跟
[00:48:24.420 --> 00:48:27.820]  不管你周遭的鄰居朋友或者家人
[00:48:27.820 --> 00:48:35.820]  你去跟他講這一個古老的福音
[00:48:35.820 --> 00:48:39.420]  你不要說這個人看起來
[00:48:39.420 --> 00:48:42.020]  衣臉橫肉
[00:48:42.020 --> 00:48:44.020]  不太好惹
[00:48:44.020 --> 00:48:46.520]  最好不要跟他講
[00:48:46.520 --> 00:48:49.220]  你也不要說你看我爸爸
[00:48:49.220 --> 00:48:53.420]  我覺得他大概沒有盼望
[00:48:53.420 --> 00:48:55.420]  柳子妹基督徒
[00:48:55.420 --> 00:48:58.220]  你所信的這位神到底是什麼樣一位神
[00:48:58.220 --> 00:49:01.820]  你所信的耶穌是那一位能夠拯救我們
[00:49:01.820 --> 00:49:06.920]  他能夠拯救我們拯救一些相信他的人你相信嗎
[00:49:06.920 --> 00:49:09.320]  如果你相信的話
[00:49:09.320 --> 00:49:12.920]  勇敢的出拳
[00:49:12.920 --> 00:49:18.220]  傳這一個純正的福音
[00:49:18.220 --> 00:49:19.820]  傳這一個古老的福音
[00:49:19.820 --> 00:49:23.520]  但是這也是一個真正的福音
[00:49:23.520 --> 00:49:24.520]  不要去傳
[00:49:24.520 --> 00:49:27.520]  今天有時候我們不知不覺也受到這個社會影響
[00:49:27.520 --> 00:49:29.520]  傳福音真不容易是不是
[00:49:29.520 --> 00:49:32.920]  昨天金門宮小組教我十五分鐘
[00:49:32.920 --> 00:49:33.920]  我就想說要傳福音
[00:49:33.920 --> 00:49:35.720]  但實在很難
[00:49:35.720 --> 00:49:37.620]  你知道嗎十五分鐘要講一個信息
[00:49:37.620 --> 00:49:41.220]  要把這些都講清楚很難啊
[00:49:41.220 --> 00:49:42.820]  真是挑戰啊
[00:49:42.820 --> 00:49:44.320]  所以如果以後真要傳福音的話
[00:49:44.320 --> 00:49:46.620]  我跟你講不要十五分鐘啊
[00:49:46.620 --> 00:49:50.620]  十五分鐘沒有辦法講那麼清楚啦
[00:49:50.620 --> 00:49:53.320]  但是親愛的柳子妹
[00:49:53.320 --> 00:49:56.020]  無論得死不得死我們總要傳
[00:49:56.020 --> 00:49:57.620]  勇敢的傳
[00:49:57.620 --> 00:49:59.920]  傳講正確的福音
[00:49:59.920 --> 00:50:00.820]  你不要去跟別人講
[00:50:00.820 --> 00:50:02.820]  我告訴你新耶穌真好哦
[00:50:02.820 --> 00:50:05.620]  新耶穌之後啊
[00:50:05.620 --> 00:50:07.220]  新耶穌之後我告訴你啊
[00:50:07.220 --> 00:50:11.820]  你看我工作就很順利啊
[00:50:11.820 --> 00:50:15.820]  哎呀老婆也很聽話
[00:50:15.820 --> 00:50:18.720]  哎呀兒女都很孝順啊
[00:50:18.720 --> 00:50:21.120]  所以好新耶穌吧
[00:50:21.120 --> 00:50:22.520]  我不是說
[00:50:22.520 --> 00:50:23.720]  請記得啊
[00:50:23.720 --> 00:50:27.720]  新耶穌之後的結果會發生夫妻相愛
[00:50:27.720 --> 00:50:28.620]  是不是
[00:50:28.620 --> 00:50:32.120]  會發生這個兒女孝順父母會不會
[00:50:32.120 --> 00:50:34.720]  但是那不是我們傳福音的內容
[00:50:34.720 --> 00:50:37.820]  懂這意思嗎
[00:50:37.820 --> 00:50:40.220]  今天很多時候我們的步道
[00:50:40.220 --> 00:50:43.820]  甚至包括這些大型的步道會
[00:50:43.820 --> 00:50:46.620]  你會發現我們帶來的結果
[00:50:46.620 --> 00:50:51.420]  真正新耶穌的人有多少
[00:50:51.420 --> 00:50:54.320]  有人信耶穌是因為教會
[00:50:54.320 --> 00:50:55.520]  怎麼樣
[00:50:55.520 --> 00:50:58.220]  有飯吃
[00:50:58.220 --> 00:51:02.020]  有人信耶穌是因為教會
[00:51:02.020 --> 00:51:05.320]  幫助我可以拿到身份
[00:51:05.320 --> 00:51:07.820]  這個現在很多是這樣子
[00:51:07.820 --> 00:51:09.620]  我的意思不是說
[00:51:09.620 --> 00:51:13.220]  我們不要向這些走線的人傳福音
[00:51:13.220 --> 00:51:16.820]  但是如果他信耶穌是因為這樣信
[00:51:16.820 --> 00:51:20.520]  受了洗就走了
[00:51:20.520 --> 00:51:23.820]  了解我意思嗎
[00:51:23.820 --> 00:51:24.920]  親愛的丟紙妹
[00:51:24.920 --> 00:51:27.420]  如果你是這樣信
[00:51:27.420 --> 00:51:29.920]  我再次挑戰你
[00:51:29.920 --> 00:51:32.420]  你所信的到底是什麼福音
[00:51:32.420 --> 00:51:33.820]  你所信的
[00:51:33.820 --> 00:51:36.620]  不是信耶穌可以得到什麼好處的福音
[00:51:36.620 --> 00:51:38.020]  你所信的是什麼
[00:51:38.020 --> 00:51:39.220]  是信了耶穌
[00:51:39.220 --> 00:51:40.920]  耶穌為我捨己
[00:51:40.920 --> 00:51:42.320]  耶穌釘在支架上
[00:51:42.320 --> 00:51:43.820]  因著他的死
[00:51:43.820 --> 00:51:46.420]  所以他可以把我從罪惡裡面救出來
[00:51:46.420 --> 00:51:48.420]  因為我是一個罪人
[00:51:48.420 --> 00:51:49.820]  如果我的罪沒有解決
[00:51:49.820 --> 00:51:51.320]  我沒有辦法與神和好
[00:51:51.320 --> 00:51:52.020]  換句話說
[00:51:52.020 --> 00:51:53.020]  我沒有辦法得救
[00:51:53.020 --> 00:51:53.820]  我沒有辦法重生
[00:51:53.820 --> 00:51:55.020]  我沒有辦法進入神的國
[00:51:55.020 --> 00:51:58.020]  你懂我這意思嗎
[00:51:58.020 --> 00:52:01.420]  這是我們根本的東西
[00:52:01.420 --> 00:52:03.220]  當然你要各樣各式的方式都可以
[00:52:03.220 --> 00:52:04.520]  你要請歌星來
[00:52:04.520 --> 00:52:05.120]  請影星來
[00:52:05.120 --> 00:52:06.020]  請什麼爺爺來
[00:52:06.020 --> 00:52:08.220]  但是我怕就是現在我們很多
[00:52:08.220 --> 00:52:09.420]  各式各樣的方法
[00:52:09.420 --> 00:52:12.120]  就變成是方法為主
[00:52:12.120 --> 00:52:16.020]  把福音的本質稀釋了
[00:52:16.020 --> 00:52:20.820]  甚至是忘掉了
[00:52:20.820 --> 00:52:21.520]  求主幫助們
[00:52:21.520 --> 00:52:23.820]  最後保羅說
[00:52:23.820 --> 00:52:26.020]  我現在是要得人的心嗎
[00:52:26.020 --> 00:52:27.620]  還是要得神的心呢
[00:52:27.620 --> 00:52:29.420]  我豈是討人的喜歡嗎
[00:52:29.420 --> 00:52:31.020]  我如果仍舊討人的喜歡
[00:52:31.020 --> 00:52:35.720]  我就不是基督的僕人了
[00:52:35.720 --> 00:52:37.720]  從智利行經裡可以看見
[00:52:37.720 --> 00:52:39.320]  保羅面對加拿太教會
[00:52:39.320 --> 00:52:42.020]  這麼難搞的教會
[00:52:42.020 --> 00:52:45.520]  他用詞這麼強烈
[00:52:45.520 --> 00:52:47.220]  但是他不懼怕
[00:52:47.220 --> 00:52:48.720]  一定是這些當中
[00:52:48.720 --> 00:52:51.020]  已經有些人跟從了這個別的福音
[00:52:51.020 --> 00:52:54.020]  所以他們會對保羅反彈對不對
[00:52:54.020 --> 00:52:55.020]  所以劉子妹
[00:52:55.020 --> 00:52:58.420]  一個真正的基督的僕人
[00:52:58.420 --> 00:53:00.020]  是要討神的喜歡
[00:53:00.020 --> 00:53:03.920]  不是討人的喜歡
[00:53:03.920 --> 00:53:06.720]  劉子妹不是只有傳道人
[00:53:06.720 --> 00:53:08.520]  你也是如此
[00:53:08.520 --> 00:53:10.120]  你傳福音給別人
[00:53:10.120 --> 00:53:12.520]  你分享耶穌基督給別人
[00:53:12.520 --> 00:53:14.120]  你不要怕別人的拒絕
[00:53:14.120 --> 00:53:16.020]  你不要怕別人的反應
[00:53:16.020 --> 00:53:17.320]  如果你懼怕人
[00:53:17.320 --> 00:53:18.420]  你就怎麼樣
[00:53:18.420 --> 00:53:21.820]  陷入網羅
[00:53:21.820 --> 00:53:23.120]  如果我們懼怕
[00:53:23.120 --> 00:53:25.520]  我們就不敢講
[00:53:25.520 --> 00:53:27.820]  今天美國過去這個左派政府
[00:53:27.820 --> 00:53:29.420]  就是用懼怕
[00:53:29.420 --> 00:53:30.520]  你今天講
[00:53:30.520 --> 00:53:32.620]  你今天講這個LGBT不對
[00:53:32.620 --> 00:53:35.420]  你今天講同性戀合法
[00:53:35.420 --> 00:53:37.220]  同婚的這個合法化不對
[00:53:37.220 --> 00:53:38.220]  你今天講大麻
[00:53:38.220 --> 00:53:39.820]  你今天講這個墮胎不對
[00:53:39.820 --> 00:53:40.320]  我告訴你
[00:53:40.320 --> 00:53:41.920]  我把你關起來
[00:53:41.920 --> 00:53:46.120]  看你講不講
[00:53:46.120 --> 00:53:48.820]  劉子妹講不講
[00:53:48.820 --> 00:53:51.920]  什麼意思關你啦
[00:53:51.920 --> 00:53:58.720]  劉子妹
[00:53:58.720 --> 00:53:59.820]  我要大家看見
[00:53:59.820 --> 00:54:00.920]  每一個劉子妹
[00:54:00.920 --> 00:54:03.320]  你都是傳道人
[00:54:03.320 --> 00:54:07.220]  你要把神的話傳講出來
[00:54:07.220 --> 00:54:09.920]  今天你如果怕
[00:54:09.920 --> 00:54:12.820]  面對人的反對
[00:54:12.820 --> 00:54:14.320]  人的拒絕
[00:54:14.320 --> 00:54:18.020]  你就會變成是一個軟腳下
[00:54:18.020 --> 00:54:19.520]  你就會變成是一個
[00:54:19.520 --> 00:54:21.220]  躲在教堂裡面
[00:54:21.220 --> 00:54:22.520]  自我安慰
[00:54:22.520 --> 00:54:24.720]  噢我的祖好偉大
[00:54:24.720 --> 00:54:28.120]  的基督徒
[00:54:28.120 --> 00:54:29.020]  宋少傑博士
[00:54:29.020 --> 00:54:31.620]  當初在出來的時候
[00:54:31.620 --> 00:54:33.820]  他傳講的信息的內容
[00:54:33.820 --> 00:54:35.620]  沒有那麼多花俏的東西
[00:54:35.620 --> 00:54:37.120]  他傳講的內容
[00:54:37.120 --> 00:54:39.620]  你如果去看他的講道集
[00:54:39.620 --> 00:54:40.620]  你看來看去
[00:54:40.620 --> 00:54:41.720]  就是非常基本的
[00:54:41.720 --> 00:54:43.120]  而且 straightforward
[00:54:43.120 --> 00:54:44.120]  他講的是什麼
[00:54:44.120 --> 00:54:44.720]  悔改
[00:54:44.720 --> 00:54:45.920]  他講的是什麼認罪
[00:54:45.920 --> 00:54:47.120]  他講的是十字架
[00:54:47.120 --> 00:54:48.620]  他講的就是這些東西
[00:54:48.620 --> 00:54:49.320]  他沒有這個
[00:54:49.320 --> 00:54:50.420]  甚至連那個標題
[00:54:50.420 --> 00:54:52.220]  他都沒有把它弄得比較漂亮一點
[00:54:52.220 --> 00:54:53.620]  你懂我意思嗎
[00:54:53.620 --> 00:54:54.420]  講聖靈充滿
[00:54:54.420 --> 00:55:00.620]  他就講聖靈充滿
[00:55:00.620 --> 00:55:01.920]  但是宋少傑博士
[00:55:01.920 --> 00:55:03.820]  正因為他對神的認真
[00:55:03.820 --> 00:55:07.020]  正因為他這個服侍
[00:55:07.020 --> 00:55:09.520]  傳講神的話語
[00:55:09.520 --> 00:55:12.920]  他不打折扣的講這個福音
[00:55:12.920 --> 00:55:15.020]  所以你知道嗎
[00:55:15.020 --> 00:55:17.620]  神使用他
[00:55:17.620 --> 00:55:19.720]  有一次在一個
[00:55:19.720 --> 00:55:21.920]  這個不道會的當中
[00:55:21.920 --> 00:55:25.920]  有一個醫生想要走向講台認罪
[00:55:25.920 --> 00:55:27.820]  結果撒旦就在他的心裡說
[00:55:27.820 --> 00:55:30.120]  你是醫生啊
[00:55:30.120 --> 00:55:32.120]  你好歹顧顧你的面子
[00:55:32.120 --> 00:55:33.920]  不能夠當眾認罪嘛
[00:55:33.920 --> 00:55:35.820]  認罪自己私下認就好
[00:55:35.820 --> 00:55:37.120]  但是聖靈就催逼他
[00:55:37.120 --> 00:55:38.320]  要出來當眾認罪
[00:55:38.320 --> 00:55:40.820]  你懂我意思嗎
[00:55:40.820 --> 00:55:42.620]  感謝主
[00:55:42.620 --> 00:55:45.220]  他的掙扎到一個新機會破裂了
[00:55:45.220 --> 00:55:47.620]  但是當時聖靈強烈的工作
[00:55:47.620 --> 00:55:48.620]  強烈的感動
[00:55:48.620 --> 00:55:51.820]  最後他說我面子顧不得了
[00:55:51.820 --> 00:55:59.320]  他就立刻的當眾認罪
[00:55:59.320 --> 00:56:01.620]  馬上他經歷到喜樂平安
[00:56:01.620 --> 00:56:03.720]  充滿在他的心裡面
[00:56:03.720 --> 00:56:06.120]  又有當時的公安局局長起來
[00:56:06.120 --> 00:56:08.220]  承認他曾經謀財害命
[00:56:08.220 --> 00:56:09.720]  承認他現在住的房子
[00:56:09.720 --> 00:56:13.120]  就是他非法佔有的
[00:56:13.120 --> 00:56:15.120]  還有一個呂校長
[00:56:15.120 --> 00:56:17.620]  為了面子不肯認罪
[00:56:17.620 --> 00:56:23.020]  結果回家之後變啞巴
[00:56:23.020 --> 00:56:25.520]  但是當他悔改認罪之後
[00:56:25.520 --> 00:56:28.720]  他的馬上就得到一致
[00:56:28.720 --> 00:56:29.620]  其實我們今天聽起來
[00:56:29.620 --> 00:56:32.920]  都覺得九點像是天方言壇有沒有
[00:56:32.920 --> 00:56:35.120]  今天我們聽起來
[00:56:35.120 --> 00:56:39.020]  至少在我信主這麼多年下來
[00:56:39.020 --> 00:56:42.120]  我好像沒有看過這一種的步道會
[00:56:42.120 --> 00:56:43.620]  我好像在教會的聚會當中
[00:56:43.620 --> 00:56:46.920]  沒有看過這種情形發生
[00:56:46.920 --> 00:56:47.920]  親愛的丟字妹
[00:56:47.920 --> 00:56:50.320]  問題是哪裡
[00:56:50.320 --> 00:56:53.620]  問題是在哪裡
[00:56:53.620 --> 00:56:56.720]  我們的聖靈還在
[00:56:56.720 --> 00:56:59.520]  但是今天可能有一個
[00:56:59.520 --> 00:57:00.820]  我不是說唯一的
[00:57:00.820 --> 00:57:02.620]  可能有一個問題就是
[00:57:02.620 --> 00:57:05.020]  我們這些神的兒女
[00:57:05.020 --> 00:57:07.420]  我們沒有把神的話
[00:57:07.420 --> 00:57:11.520]  清楚的 勇敢的講出來
[00:57:11.520 --> 00:57:14.420]  我們都做濫好人
[00:57:14.420 --> 00:57:17.020]  以至於連教會裡面
[00:57:17.020 --> 00:57:20.020]  也充滿了許多的誤會
[00:57:20.020 --> 00:57:21.920]  求主幫助我們
[00:57:21.920 --> 00:57:23.720]  讓我們來做一個
[00:57:23.720 --> 00:57:28.820]  傳講真正福音的傳導人
[00:57:28.820 --> 00:57:29.820]  Amen
