
[00:00:00.000 --> 00:00:04.000]  在我們過去的半年裏面
[00:34:47.260 --> 00:34:49.260]  我們一起讀這兩節聖經
[00:35:07.260 --> 00:35:09.260]  23華2年
[00:35:09.260 --> 00:35:11.260]  如果有一個寄人
[00:35:11.260 --> 00:35:13.260]  願意為你犧牲
[00:35:13.260 --> 00:35:15.260]  你還擔心他
[00:35:15.260 --> 00:35:17.260]  不能夠
[00:35:17.260 --> 00:35:19.260]  來到
[00:35:19.260 --> 00:35:21.260]  可以交託給他嗎
[00:35:21.260 --> 00:35:23.260]  他說你應該
[00:35:23.260 --> 00:35:25.260]  一無掛慮
[00:35:25.260 --> 00:35:27.260]  一個那麼愛你的上帝
[00:35:27.260 --> 00:35:29.260]  那麼來到為你
[00:35:29.260 --> 00:35:31.260]  來到
[00:35:31.260 --> 00:35:33.260]  給你一切
[00:35:33.260 --> 00:35:35.260]  你還擔心什麼
[00:35:35.260 --> 00:35:37.260]  就交給他
[00:35:37.260 --> 00:35:39.260]  還要我們來到自己
[00:35:39.260 --> 00:35:41.260]  那麼多的憂慮
[00:35:41.260 --> 00:35:43.260]  那麼多的擔心
[00:35:43.260 --> 00:35:45.260]  那麼多的懼怕
[00:35:45.260 --> 00:35:47.260]  你願不願意
[00:35:47.260 --> 00:35:49.260]  交給這位好的牧者
[00:35:49.260 --> 00:35:51.260]  耶穌基督
[00:35:51.260 --> 00:35:53.260]  我們一起祈禱
[00:35:53.260 --> 00:35:55.260]  親愛的主耶穌
[00:35:55.260 --> 00:35:57.260]  多謝你
[00:35:57.260 --> 00:35:59.260]  多謝你成為我們的大牧者
[00:35:59.260 --> 00:36:01.260]  我們人生實在有很多事
[00:36:01.260 --> 00:36:03.260]  令我們擔心
[00:36:03.260 --> 00:36:05.260]  還是
[00:36:05.260 --> 00:36:07.260]  我們這個社會
[00:36:07.260 --> 00:36:09.260]  還是我們的身體
[00:36:09.260 --> 00:36:11.260]  還是
[00:36:11.260 --> 00:36:13.260]  我們的工作
[00:36:13.260 --> 00:36:15.260]  可能我們也有很多
[00:36:15.260 --> 00:36:17.260]  要令我們擔心的地方
[00:36:17.260 --> 00:36:19.260]  但是我們
[00:36:19.260 --> 00:36:21.260]  多謝你
[00:36:21.260 --> 00:36:23.260]  因為你是一個好牧者
[00:36:23.260 --> 00:36:25.260]  為我們捨命
[00:36:25.260 --> 00:36:27.260]  有什麼事我們不能夠交給你
[00:36:27.260 --> 00:36:29.260]  有什麼事我們不能夠
[00:36:29.260 --> 00:36:31.260]  交託
[00:36:31.260 --> 00:36:33.260]  有什麼事我們不能夠改變萬事
[00:36:33.260 --> 00:36:35.260]  在神的手裡
[00:36:35.260 --> 00:36:37.260]  有什麼事我們信不過
[00:36:37.260 --> 00:36:39.260]  你為我們人生預備的安排
[00:36:39.260 --> 00:36:41.260]  是最美好的
[00:36:41.260 --> 00:36:43.260]  神啊
[00:36:43.260 --> 00:36:45.260]  求你幫助我們
[00:36:45.260 --> 00:36:47.260]  更新我們
[00:36:47.260 --> 00:36:49.260]  讓我們真的認識你是好牧人
[00:36:49.260 --> 00:36:51.260]  奉耶穌的聖名祈禱
[00:36:51.260 --> 00:36:53.260]  阿門
