
[00:00:00.000 --> 00:00:06.240]  禱告是基督徒生命當中是非常之重要的一件事
[00:37:35.400 --> 00:37:38.400]  美國就差派一個上校
[00:37:38.400 --> 00:37:40.400]  去到滿洲的集中營
[00:37:40.400 --> 00:37:44.400]  來宣佈日本已經投降
[00:37:44.400 --> 00:37:48.400]  Jonathan Wainwright這個將軍
[00:37:48.400 --> 00:37:52.400]  當時就在那裏聽宣佈
[00:37:52.400 --> 00:37:53.400]  完了之後
[00:37:53.400 --> 00:37:55.400]  他就回到自己住的地方
[00:37:55.400 --> 00:37:58.400]  誰知日本官兵又來折磨他
[00:37:58.400 --> 00:38:01.400]  他說你們現在不可以再折磨我了
[00:38:01.400 --> 00:38:03.400]  他說我們已經得勝了
[00:38:03.400 --> 00:38:05.400]  你們輸了
[00:38:05.400 --> 00:38:06.400]  你不可以折磨我
[00:38:06.400 --> 00:38:08.400]  你現在要聽我的話
[00:38:08.400 --> 00:38:10.400]  同樣我們基督徒都是一樣
[00:38:10.400 --> 00:38:12.400]  我們已經聽見好消息
[00:38:12.400 --> 00:38:15.400]  耶穌基督已經戰勝了死亡
[00:38:15.400 --> 00:38:16.400]  戰勝了罪
[00:38:16.400 --> 00:38:18.400]  我們是不是過著得勝的生命
[00:38:18.400 --> 00:38:21.400]  還是我們還是好像一個戰敗了
[00:38:21.400 --> 00:38:23.400]  被俘虜的一個士兵
[00:38:23.400 --> 00:38:25.400]  活得非常之呃得
[00:38:25.400 --> 00:38:27.400]  非常之頹喪
[00:38:27.400 --> 00:38:28.400]  其實我們
[00:38:28.400 --> 00:38:30.400]  普羅告訴我們
[00:38:30.400 --> 00:38:33.400]  我們真的應該活出一個得勝的生命
[00:38:33.400 --> 00:38:36.400]  因為我們身上有耶穌基督給我們的指望
[00:38:36.400 --> 00:38:38.400]  我們有喜樂
[00:38:38.400 --> 00:38:41.400]  耶穌基督說我們是他的基業
[00:38:41.400 --> 00:38:43.400]  我們有一個崇高的地位
[00:38:43.400 --> 00:38:46.400]  我們需要活出這個地位
[00:38:46.400 --> 00:38:47.400]  所靠的能力
[00:38:47.400 --> 00:38:50.400]  就是耶穌基督從死裡復活
[00:38:50.400 --> 00:38:52.400]  被提升到天上
[00:38:52.400 --> 00:38:55.400]  是一樣的能力
[00:38:55.400 --> 00:38:57.400]  在這裡結束的時候
[00:38:57.400 --> 00:39:00.400]  想和大家看一件事
[00:39:00.400 --> 00:39:02.400]  就是不知道大家記不記得
[00:39:02.400 --> 00:39:06.400]  好幾年前有一本書叫做《雅比斯的禱告》
[00:39:06.400 --> 00:39:09.400]  這本書曾經風靡一時
[00:39:09.400 --> 00:39:14.400]  所講的是歷代至上四章九至十節
[00:39:14.400 --> 00:39:16.400]  講的是雅比斯的禱告
[00:39:16.400 --> 00:39:20.400]  求神是擴張我們的境界
[00:39:20.400 --> 00:39:22.400]  這本書說你照著念
[00:39:22.400 --> 00:39:23.400]  你照著念
[00:39:23.400 --> 00:39:25.400]  神就會擴張你的境界
[00:39:25.400 --> 00:39:27.400]  似乎是有一點迷信
[00:39:27.400 --> 00:39:29.400]  如果你是拼命地念
[00:39:29.400 --> 00:39:32.400]  希望神就擴張你的境界
[00:39:32.400 --> 00:39:35.400]  但我覺得我們今天的這個普羅的禱告
[00:39:35.400 --> 00:39:37.400]  是更加有意思
[00:39:37.400 --> 00:39:40.400]  普羅是教我們要禱告
[00:39:40.400 --> 00:39:42.400]  求神是幫助我們明白
[00:39:42.400 --> 00:39:46.400]  自己在主內的身份和地位
[00:39:46.400 --> 00:39:50.400]  求神幫助我們能夠更加認識耶穌基督
[00:39:50.400 --> 00:39:53.400]  你注意普羅不是說認識耶穌基督
[00:39:53.400 --> 00:39:54.400]  就是讀多一點聖經
[00:39:54.400 --> 00:39:56.400]  多一點頭腦的知識
[00:39:56.400 --> 00:39:58.400]  他說三件事是很奇怪的
[00:39:58.400 --> 00:40:02.400]  第一件事是憑著我們的指望
[00:40:02.400 --> 00:40:06.400]  能夠活出神在我們身上恩召的旨意
[00:40:06.400 --> 00:40:10.400]  我們要憑著指望來活出祂的旨意
[00:40:10.400 --> 00:40:12.400]  我們是耶穌基督的基業
[00:40:12.400 --> 00:40:15.400]  我們是有豐盛的榮耀
[00:40:15.400 --> 00:40:17.400]  我們有高貴的地位
[00:40:17.400 --> 00:40:20.400]  我們要與這個夢召的恩相稱
[00:40:20.400 --> 00:40:23.400]  我們所靠的力量是甚麼力量
[00:40:23.400 --> 00:40:26.400]  是從神而來的力量
[00:40:26.400 --> 00:40:30.400]  這個力量就是神使耶穌基督從死裡復活
[00:40:30.400 --> 00:40:32.400]  同一樣的力量
[00:40:32.400 --> 00:40:34.400]  我們基督徒真是很幸福
[00:40:34.400 --> 00:40:38.400]  爭在我們肯不肯走在神的旨意當中
[00:40:38.400 --> 00:40:41.400]  將我們的地位身份活出來
[00:40:41.400 --> 00:40:43.400]  最後想問一下大家
[00:40:43.400 --> 00:40:48.400]  我們是不是一個配備耶穌基督救贖的人
[00:40:48.400 --> 00:40:51.400]  很值得我們自己問一下
[00:40:51.400 --> 00:40:54.400]  我們是不是一個配備耶穌基督救贖的人
[00:40:54.400 --> 00:40:56.400]  有一個年輕人
[00:40:56.400 --> 00:40:59.400]  他是掉進了河裡不小心
[00:40:59.400 --> 00:41:02.400]  水流很急很急
[00:41:02.400 --> 00:41:06.400]  眼看他很快就被沖到海裡
[00:41:06.400 --> 00:41:08.400]  他就沒命了
[00:41:08.400 --> 00:41:12.400]  當時有一個人冒著生命的危險
[00:41:12.400 --> 00:41:15.400]  跳下河裡來救這個年輕人
[00:41:15.400 --> 00:41:19.400]  他用盡九牛二虎之力來救了他
[00:41:19.400 --> 00:41:20.400]  救了他之後
[00:41:20.400 --> 00:41:24.400]  這個年輕人在醫院裡住了一段日子來療養
[00:41:24.400 --> 00:41:26.400]  他終於康復了
[00:41:26.400 --> 00:41:31.400]  他要去感謝多謝這位救命的恩人
[00:41:31.400 --> 00:41:34.400]  於是他去拜訪這個救命恩人
[00:41:34.400 --> 00:41:36.400]  他去到救命恩人的家裡
[00:41:36.400 --> 00:41:38.400]  這個救命恩人第一件事見到他
[00:41:38.400 --> 00:41:40.400]  就問他一個問題
[00:41:40.400 --> 00:41:45.400]  他說希望你是值得被我所打救
[00:41:45.400 --> 00:41:47.400]  我用了這麼辛苦來打救你
[00:41:47.400 --> 00:41:50.400]  希望你是值得被我所打救
[00:41:50.400 --> 00:41:55.400]  我們每一個人都是被耶穌基督的補血來救贖
[00:41:55.400 --> 00:41:57.400]  耶穌基督為我們寫命
[00:41:57.400 --> 00:42:02.400]  很值得問一下我們自己是不是一個真正配備耶穌基督救贖的人
[00:42:02.400 --> 00:42:08.400]  我們有沒有真正去嘗試認識耶穌基督
[00:42:08.400 --> 00:42:12.400]  來靠著祂給我們的指望
[00:42:12.400 --> 00:42:15.400]  靠著祂給我們有崇高的身份
[00:42:15.400 --> 00:42:18.400]  我們就是祂豐盛的榮耀
[00:42:18.400 --> 00:42:22.400]  靠著這些來活出我們的生命
[00:42:22.400 --> 00:42:23.400]  活出我們的地位
[00:42:23.400 --> 00:42:26.400]  而我們所靠的力量就是耶穌基督
[00:42:26.400 --> 00:42:30.400]  神使到耶穌基督復活的同一個力量
[00:42:30.400 --> 00:42:32.400]  願神祝福祂自己的話語
[00:42:32.400 --> 00:42:34.400]  讓我們一起來低頭禱告
[00:42:34.400 --> 00:42:36.400]  主人我們感謝祢
[00:42:36.400 --> 00:42:38.400]  感謝祢給我們有以分所輸
[00:42:38.400 --> 00:42:42.400]  感謝祢給我們有保羅的禱告
[00:42:42.400 --> 00:42:44.400]  幫助我們能夠學習
[00:42:44.400 --> 00:42:48.400]  怎樣能夠明白自己的身份和地位
[00:42:48.400 --> 00:42:53.400]  幫助我們能夠將我們的身份地位來活出來
[00:42:53.400 --> 00:42:55.400]  我們要認識耶穌基督
[00:42:55.400 --> 00:42:59.400]  要依靠祂的力量
[00:42:59.400 --> 00:43:01.400]  祂就是那位大能的神
[00:43:01.400 --> 00:43:04.400]  祂給我們有何等的期望
[00:43:04.400 --> 00:43:07.400]  祂給我們有崇高的地位
[00:43:07.400 --> 00:43:11.400]  願意我們每個人都配接受耶穌基督給我們的救恩
[00:43:11.400 --> 00:43:13.400]  以致我們有這個心
[00:43:13.400 --> 00:43:16.400]  將這個地位身份在我們的身上活出來
[00:43:16.400 --> 00:43:20.400]  將一切的榮耀和重贊都歸給神
[00:43:20.400 --> 00:43:21.400]  我們這樣禱告
[00:43:21.400 --> 00:43:23.400]  奉主耶穌基督的名而求
[00:43:23.400 --> 00:43:24.400]  阿們
