
[00:00:00.000 --> 00:00:04.000]  爲何牧師會安排這個新的系列
[00:31:45.160 --> 00:31:46.200]  如果我們發覺
[00:31:46.200 --> 00:31:47.920]  求極都不靚
[00:31:47.920 --> 00:31:49.120]  又不覺得祝福我們
[00:31:49.120 --> 00:31:50.440]  保佑我們
[00:31:50.440 --> 00:31:52.360]  那可能我們找另一個
[00:31:52.360 --> 00:31:53.840]  工作如是
[00:31:53.840 --> 00:31:55.240]  家庭婚姻如是
[00:31:55.240 --> 00:31:57.520]  甚至在信仰裏發覺
[00:31:57.520 --> 00:31:58.560]  忠心
[00:31:58.560 --> 00:31:59.600]  loyalty
[00:31:59.600 --> 00:32:01.480]  faithfulness
[00:32:01.480 --> 00:32:03.240]  似乎是越來越少見的情況
[00:32:03.240 --> 00:32:04.800]  聽過什麼叫忠心嗎
[00:32:04.800 --> 00:32:05.640]  什麼叫忠心
[00:32:05.640 --> 00:32:06.840]  忠心
[00:32:06.840 --> 00:32:08.000]  有很多個解釋的
[00:32:08.000 --> 00:32:10.160]  忠心就是從一而終
[00:32:10.160 --> 00:32:11.480]  雖然你和
[00:32:11.480 --> 00:32:13.520]  你的配偶的激情已經過去
[00:32:13.520 --> 00:32:15.720]  但你仍然不離不棄
[00:32:15.720 --> 00:32:16.640]  忠心是什麼呢
[00:32:16.640 --> 00:32:17.600]  忠心就是對那些
[00:32:17.600 --> 00:32:19.520]  邪情歪理
[00:32:19.520 --> 00:32:21.320]  可以幫你走捷徑
[00:32:21.320 --> 00:32:23.520]  不用走大路
[00:32:23.520 --> 00:32:25.080]  說no
[00:32:25.080 --> 00:32:26.160]  不是一次
[00:32:26.160 --> 00:32:27.440]  不是兩次
[00:32:27.440 --> 00:32:28.640]  thousands of times
[00:32:28.640 --> 00:32:31.200]  no
[00:32:31.200 --> 00:32:34.080]  我們不走一些邪門的路徑
[00:32:34.080 --> 00:32:35.960]  不用不當的方法
[00:32:35.960 --> 00:32:37.720]  去達到我們的目的
[00:32:37.720 --> 00:32:38.960]  忠心
[00:32:38.960 --> 00:32:40.960]  是當我們遇到困境
[00:32:40.960 --> 00:32:41.760]  或者面對一些
[00:32:41.760 --> 00:32:45.160]  似乎我們無法克服的巨浪的時候
[00:32:45.160 --> 00:32:47.960]  我們不會挑選的
[00:32:47.960 --> 00:32:50.040]  忠心是什麼呢
[00:32:50.040 --> 00:32:52.960]  忠心是我們能夠不惜一切
[00:32:52.960 --> 00:32:56.720]  要維持我們現有的關係
[00:32:56.720 --> 00:32:58.240]  無論是和你的家人朋友
[00:32:58.240 --> 00:33:00.120]  或者是對天父上帝
[00:33:00.120 --> 00:33:02.520]  更加應該是這樣
[00:33:02.520 --> 00:33:05.040]  主耶穌怎麼對門徒說
[00:33:05.040 --> 00:33:05.640]  主耶穌說
[00:33:05.640 --> 00:33:07.840]  守護着泥向後旱
[00:33:07.840 --> 00:33:10.760]  不配盡上帝的國
[00:33:10.760 --> 00:33:11.640]  意思就是說
[00:33:11.640 --> 00:33:13.080]  如果我們仍然眷戀着
[00:33:13.080 --> 00:33:15.440]  我們過去所擁有的
[00:33:15.440 --> 00:33:17.160]  捍衛重要的那些東西
[00:33:17.160 --> 00:33:19.320]  我們不配做上帝的國民
[00:33:19.320 --> 00:33:20.240]  耶穌又說
[00:33:20.240 --> 00:33:22.600]  不配着他的十字架跟隨我們
[00:33:22.600 --> 00:33:24.960]  也不配做我們的門徒
[00:33:24.960 --> 00:33:27.480]  我們每一個教徒
[00:33:27.480 --> 00:33:30.840]  都有從耶穌基督領受的十字架
[00:33:30.840 --> 00:33:32.600]  就是天父交給我們的大使命
[00:33:32.600 --> 00:33:34.360]  以及根據這個大使命
[00:33:34.360 --> 00:33:36.040]  分配給我們不同的工作
[00:33:36.040 --> 00:33:37.440]  有些人真的做傳道人
[00:33:37.440 --> 00:33:38.600]  有些人做工程師
[00:33:38.600 --> 00:33:39.360]  有些人做學生
[00:33:39.360 --> 00:33:40.960]  Whatever
[00:33:40.960 --> 00:33:43.000]  在這個大使命的Umbrella底下
[00:33:43.000 --> 00:33:46.640]  神分配給我們很多不同的工作
[00:33:46.640 --> 00:33:47.240]  而耶穌說
[00:33:47.240 --> 00:33:48.360]  我們不配十字架
[00:33:48.360 --> 00:33:50.280]  我們不遵行這個大使命
[00:33:50.280 --> 00:33:52.560]  我們不去履行神交給我們的責任
[00:33:52.560 --> 00:33:53.600]  我們就是不忠
[00:33:53.600 --> 00:33:58.040]  我們不配做耶穌基督的門徒
[00:33:58.040 --> 00:33:58.840]  或者你覺得
[00:33:58.840 --> 00:34:00.720]  穆斯林今天講的那麼重
[00:34:00.720 --> 00:34:01.720]  其實這個不是我講的
[00:34:01.720 --> 00:34:03.480]  是聖經講的
[00:34:03.480 --> 00:34:06.160]  耶穌的要求是不是很高呢
[00:34:06.160 --> 00:34:08.200]  高到有時候會令我們覺得
[00:34:08.200 --> 00:34:10.760]  有點不安
[00:34:10.760 --> 00:34:11.800]  爲什麼會覺得不安呢
[00:34:11.800 --> 00:34:14.960]  因爲現在的社會風氣不是這樣的
[00:34:14.960 --> 00:34:15.880]  OK
[00:34:15.880 --> 00:34:17.840]  這個社會里面不講忠心的
[00:34:17.840 --> 00:34:18.920]  不講loyalty的
[00:34:18.920 --> 00:34:21.200]  不講faithful的
[00:34:21.200 --> 00:34:22.680]  我們在這裏活了那麼久
[00:34:22.680 --> 00:34:24.080]  我們不知不覺
[00:34:24.080 --> 00:34:26.960]  會不會受到大氣候的影響呢
[00:34:26.960 --> 00:34:27.880]  我相信我們也會
[00:34:27.880 --> 00:34:29.000]  包括基督徒在內
[00:34:29.000 --> 00:34:32.080]  我們受到大氣候的影響
[00:34:32.080 --> 00:34:33.200]  在不知不覺當中
[00:34:33.200 --> 00:34:34.600]  我們對我們的信仰
[00:34:34.600 --> 00:34:36.960]  對上帝的忠心
[00:34:36.960 --> 00:34:38.240]  都開始淡化
[00:34:38.240 --> 00:34:39.880]  這個就是今天我們面對的問題
[00:34:39.880 --> 00:34:40.760]  這個就是爲什麼
[00:34:40.760 --> 00:34:42.160]  這個Zaharkia
[00:34:42.160 --> 00:34:42.760]  都不知道怎麼讀
[00:34:42.760 --> 00:34:44.520]  Zahashio會離開信仰
[00:34:44.520 --> 00:34:46.160]  可能其中一個原因是這樣也不一定
[00:34:46.160 --> 00:34:48.560]  Bill Hybel就幫我們有另外一個看法
[00:34:48.560 --> 00:34:50.080]  去體會這個教導
[00:34:50.080 --> 00:34:51.880]  這個聖經的真理
[00:34:51.880 --> 00:34:53.520]  Bill Hybel說
[00:34:53.520 --> 00:34:55.120]  在人裏面
[00:34:55.120 --> 00:34:58.280]  哪一個性格質素是你最厭惡的呢
[00:34:58.280 --> 00:34:59.240]  在人當中
[00:34:59.240 --> 00:35:00.400]  你覺得
[00:35:00.400 --> 00:35:01.760]  你的朋友裏面
[00:35:01.760 --> 00:35:03.400]  這個人
[00:35:03.400 --> 00:35:05.000]  你最不喜歡
[00:35:05.000 --> 00:35:08.120]  最噁心的一個性格質素
[00:35:08.120 --> 00:35:09.280]  是什麼呢
[00:35:09.280 --> 00:35:11.040]  問這個問題
[00:35:11.040 --> 00:35:12.800]  大家猜一下
[00:35:12.800 --> 00:35:14.120]  他收回來的
[00:35:14.120 --> 00:35:17.240]  Bill Hybel收回來的
[00:35:17.240 --> 00:35:19.920]  最常有的回應是什麼
[00:35:19.920 --> 00:35:22.600]  大家猜猜到嗎
[00:35:22.600 --> 00:35:25.120]  你最厭惡的一個人的品性是什麼
[00:35:25.120 --> 00:35:26.120]  收回來的回應是什麼
[00:35:26.120 --> 00:35:27.560]  Unfavorableness
[00:35:27.560 --> 00:35:28.120]  不忠
[00:35:28.120 --> 00:35:29.120]  絕大部分的回應都說
[00:35:29.120 --> 00:35:31.000]  我最恨人
[00:35:31.000 --> 00:35:32.960]  對我不忠
[00:35:32.960 --> 00:35:36.000]  這個不知道是不是你的回應呢
[00:35:36.000 --> 00:35:37.600]  你最恨人
[00:35:37.600 --> 00:35:38.520]  對你不忠
[00:35:38.520 --> 00:35:40.440]  你最厭惡的是你的配偶
[00:35:40.440 --> 00:35:41.200]  你的家人
[00:35:41.200 --> 00:35:41.800]  你的朋友
[00:35:41.800 --> 00:35:42.760]  你的同事
[00:35:42.760 --> 00:35:43.800]  對你不忠
[00:35:43.800 --> 00:35:44.400]  Right?
[00:35:44.400 --> 00:35:44.960]  會不會呢
[00:35:44.960 --> 00:35:47.520]  如果我們最厭惡別人對我們不忠
[00:35:47.520 --> 00:35:48.160]  爲什麼
[00:35:48.160 --> 00:35:51.240]  我們又會對我們的家人同事朋友
[00:35:51.240 --> 00:35:52.320]  做同樣的事
[00:35:52.320 --> 00:35:53.400]  而特別
[00:35:53.400 --> 00:35:54.880]  很多時候
[00:35:54.880 --> 00:35:55.960]  在不知不覺當中
[00:35:55.960 --> 00:35:58.520]  我們對我們的天父上帝都是這樣
[00:35:58.520 --> 00:36:00.000]  所以求天父上帝憐憫我們
[00:36:00.000 --> 00:36:01.120]  其實不忠呢
[00:36:01.120 --> 00:36:04.880]  就是人類犯罪離開上帝的根源
[00:36:04.880 --> 00:36:07.000]  亞當夏娃就是對上帝不忠
[00:36:07.000 --> 00:36:08.400]  所謂偷食禁果
[00:36:08.400 --> 00:36:09.240]  這個意思
[00:36:09.240 --> 00:36:10.320]  今天社會更加明白了
[00:36:10.320 --> 00:36:11.880]  偷食禁果是什麼意思
[00:36:11.880 --> 00:36:12.440]  啊
[00:36:12.440 --> 00:36:13.640]  婚前性行爲
[00:36:13.640 --> 00:36:14.440]  亞當夏娃
[00:36:14.440 --> 00:36:15.520]  她不是有婚前性行爲
[00:36:15.520 --> 00:36:16.120]  不過
[00:36:16.120 --> 00:36:18.680]  她對神不忠不聽神的話
[00:36:18.680 --> 00:36:20.040]  偷食了禁果
[00:36:20.040 --> 00:36:20.920]  結果呢
[00:36:20.920 --> 00:36:22.320]  鑄成終身大錯
[00:36:22.320 --> 00:36:22.920]  而且
[00:36:22.920 --> 00:36:25.440]  她的影響是影響及全人類
[00:36:25.440 --> 00:36:26.640]  但是今天
[00:36:26.640 --> 00:36:28.640]  帶給我們的好消息是什麼呢
[00:36:28.640 --> 00:36:29.680]  這個福音的奧祕
[00:36:29.680 --> 00:36:30.480]  現在彰顯
[00:36:30.480 --> 00:36:31.600]  讓我們明白
[00:36:31.600 --> 00:36:32.920]  透過耶穌基督
[00:36:32.920 --> 00:36:35.280]  我們可以與上帝和好
[00:36:35.280 --> 00:36:37.160]  上個星期跟大家說過
[00:36:37.160 --> 00:36:39.880]  這是一個最大信耶穌的祝福
[00:36:39.880 --> 00:36:40.960]  信耶穌是什麼好啊
[00:36:40.960 --> 00:36:42.680]  能夠與神和好
[00:36:42.680 --> 00:36:45.080]  不再與神爲敵
[00:36:45.080 --> 00:36:48.760]  我們可以與神重新建立一個和好的關係
[00:36:48.760 --> 00:36:51.120]  不單如此
[00:36:51.120 --> 00:36:53.320]  天父上帝其實知道我們軟弱的
[00:36:53.320 --> 00:36:55.480]  雖然牧師剛纔說的一大堆
[00:36:55.480 --> 00:36:58.000]  我們可能覺得心裏有些難受
[00:36:58.000 --> 00:36:59.440]  但是我告訴大家
[00:36:59.440 --> 00:37:00.440]  我明白
[00:37:00.440 --> 00:37:02.320]  因爲有時候我也有同樣的軟弱
[00:37:02.320 --> 00:37:04.800]  上帝又明白我們的軟弱
[00:37:04.800 --> 00:37:07.400]  所以當我們決絕信耶穌之後呢
[00:37:07.400 --> 00:37:08.720]  不是說耶穌就算了
[00:37:08.720 --> 00:37:09.400]  天父說
[00:37:09.400 --> 00:37:10.480]  你信耶穌之後
[00:37:10.480 --> 00:37:12.760]  就接受了聖靈爲印記
[00:37:12.760 --> 00:37:15.320]  當聖靈住在我們的生命當中的時候
[00:37:15.320 --> 00:37:17.920]  我們就能夠結出聖靈的果子
[00:37:17.920 --> 00:37:19.680]  聖靈的果子有九樣的質素
[00:37:19.680 --> 00:37:21.680]  其中一個質素影響着其他人
[00:37:21.680 --> 00:37:22.320]  是什麼
[00:37:22.320 --> 00:37:23.640]  信實
[00:37:23.640 --> 00:37:25.400]  忠誠
[00:37:25.400 --> 00:37:26.040]  忠心
[00:37:26.040 --> 00:37:26.960]  我們看看這個圖
[00:37:26.960 --> 00:37:29.600]  這個是
[00:37:29.600 --> 00:37:31.240]  Pineer 10
[00:37:31.240 --> 00:37:33.520]  一個是太空船
[00:37:33.520 --> 00:37:35.280]  無人的太空船
[00:37:35.280 --> 00:37:36.920]  是裝嵌的時候
[00:37:36.920 --> 00:37:38.040]  這個太空船
[00:37:38.040 --> 00:37:39.080]  什麼時候升空呢
[00:37:39.080 --> 00:37:41.080]  1972年
[00:37:43.280 --> 00:37:46.040]  3月2號就升空
[00:37:46.040 --> 00:37:49.080]  開始它去深入太空裏面
[00:37:49.080 --> 00:37:50.440]  去做探測任務
[00:37:50.440 --> 00:37:53.400]  本來它的工作
[00:37:53.400 --> 00:37:54.480]  是要去木星
[00:37:54.480 --> 00:37:56.440]  離我們很遠
[00:37:56.440 --> 00:37:58.240]  拍了一些木星的照片
[00:37:58.240 --> 00:37:59.520]  發送回地球
[00:37:59.520 --> 00:38:01.840]  沿路經每一個地方
[00:38:01.840 --> 00:38:04.400]  相機拍完照
[00:38:04.400 --> 00:38:08.800]  就發送信息回地球接收
[00:38:08.800 --> 00:38:10.960]  但是這個Pineer 10就很不得了
[00:38:10.960 --> 00:38:12.200]  爲什麼呢
[00:38:12.200 --> 00:38:13.440]  本來是去木星的
[00:38:13.440 --> 00:38:15.400]  它飛越了木星
[00:38:15.400 --> 00:38:17.720]  飛出了我們的太陽系
[00:38:17.720 --> 00:38:21.480]  甚至是走了兩個太陽系這麼遠
[00:38:21.480 --> 00:38:23.280]  走了多久
[00:38:23.280 --> 00:38:26.680]  本來它的旅程是21個月的
[00:38:26.680 --> 00:38:30.280]  但是走了三年多
[00:38:30.280 --> 00:38:31.760]  最後一個信息
[00:38:31.760 --> 00:38:32.920]  地球收到的
[00:38:32.920 --> 00:38:36.360]  是到2003年的1月22號
[00:38:36.360 --> 00:38:39.520]  之後NASA Deep Space Network
[00:38:39.520 --> 00:38:42.800]  嘗試再跟太空船聯絡
[00:38:42.800 --> 00:38:44.560]  飛得很遠很遠
[00:38:44.560 --> 00:38:46.160]  就再也收不到
[00:38:46.160 --> 00:38:50.560]  他們相信Pineer 10
[00:38:50.560 --> 00:38:52.640]  終身致死了
[00:38:52.640 --> 00:38:56.280]  用盡每一滴的電池
[00:38:56.280 --> 00:38:59.040]  走了三十年
[00:38:59.040 --> 00:39:01.440]  這個不是原先的設計
[00:39:01.440 --> 00:39:04.000]  跟它同期的Pineer 11
[00:39:04.000 --> 00:39:07.080]  1997年就玩完了
[00:39:07.080 --> 00:39:11.840]  但這個走了三十年的時間 直到它死爲止
[00:39:11.840 --> 00:39:12.920]  有時我們覺得
[00:39:12.920 --> 00:39:14.800]  要終身跟隨耶穌基督
[00:39:14.800 --> 00:39:15.840]  都挺大的挑戰
[00:39:15.840 --> 00:39:17.920]  靠人的力量
[00:39:17.920 --> 00:39:19.800]  很難做得到
[00:39:19.800 --> 00:39:22.080]  很難做到終身致死
[00:39:22.080 --> 00:39:23.960]  但如果我們能夠靠聖靈的能力
[00:39:23.960 --> 00:39:25.880]  這個聖靈的能力是復活的大能
[00:39:25.880 --> 00:39:30.040]  是耶穌可以從死去復活的那種力量
[00:39:30.040 --> 00:39:31.560]  靠着這種力量
[00:39:31.560 --> 00:39:33.400]  我們可以做得到
[00:39:33.400 --> 00:39:35.600]  二千多年前耶穌基督
[00:39:35.600 --> 00:39:36.440]  神的義子
[00:39:36.440 --> 00:39:39.560]  從神的身邊來到我們的當中
[00:39:39.560 --> 00:39:42.800]  爲了要履行天父上帝給他的使命
[00:39:42.800 --> 00:39:44.960]  他在世界上33年的時間
[00:39:44.960 --> 00:39:46.520]  比Pineer多兩年
[00:39:46.520 --> 00:39:47.760]  但每一個時刻
[00:39:47.760 --> 00:39:50.800]  他都爲了完成天父上帝給他的任務
[00:39:50.800 --> 00:39:51.800]  去努力
[00:39:51.800 --> 00:39:54.000]  最終被釘在十字架上
[00:39:54.000 --> 00:39:55.040]  第三天覆活
[00:39:55.040 --> 00:39:56.640]  如果耶穌沒有從死去復活
[00:39:56.640 --> 00:39:58.040]  正如聖經所說
[00:39:58.040 --> 00:40:00.760]  他的任務還沒完成
[00:40:00.760 --> 00:40:02.680]  但聖經說他復活了
[00:40:02.680 --> 00:40:04.160]  我們信耶穌的人都見證
[00:40:04.160 --> 00:40:06.080]  這個復活的主在我們的生命當中
[00:40:06.080 --> 00:40:07.480]  耶穌復活了
[00:40:07.480 --> 00:40:09.240]  所以我們可以知道
[00:40:09.240 --> 00:40:13.520]  我們可以靠着耶穌復活的力量
[00:40:13.520 --> 00:40:15.240]  去做一個忠心的僕人
[00:40:15.240 --> 00:40:16.560]  去盡責
[00:40:16.560 --> 00:40:17.600]  去盡心
[00:40:17.600 --> 00:40:20.400]  去盡忠地服事主
[00:40:20.400 --> 00:40:24.080]  一個忠心服事主的僕人
[00:40:24.080 --> 00:40:25.120]  頂尖之母我們知道
[00:40:25.120 --> 00:40:26.320]  是會遇到難處的
[00:40:26.320 --> 00:40:27.640]  是會遇到挑戰的
[00:40:27.640 --> 00:40:28.920]  是會遇到壓力的
[00:40:28.920 --> 00:40:29.960]  甚至有時候我們發覺
[00:40:29.960 --> 00:40:31.720]  擔子我們揹不起
[00:40:31.720 --> 00:40:34.720]  太重了
[00:40:34.720 --> 00:40:37.240]  怎麼揹呢
[00:40:37.240 --> 00:40:40.040]  有時候覺得很難再支撐下去
[00:40:40.040 --> 00:40:43.280]  但耶穌對我們怎麼說呢
[00:40:43.280 --> 00:40:44.640]  他不會放下我們不管
[00:40:44.640 --> 00:40:46.280]  他不會像那個媽媽一樣
[00:40:46.280 --> 00:40:47.400]  讓你自生自滅
[00:40:47.400 --> 00:40:49.080]  耶穌一路都是和我們在一起
[00:40:49.080 --> 00:40:50.680]  而且耶穌不會和我們失望
[00:40:50.680 --> 00:40:53.040]  Edwin今早在祈禱會的時候
[00:40:53.040 --> 00:40:54.080]  帶我們去禱告會
[00:40:54.080 --> 00:40:55.560]  弟兄讀了兩節聖經
[00:40:55.560 --> 00:40:58.400]  是我要和大家結束的時候讀的
[00:40:58.400 --> 00:41:01.280]  因爲這是神給我們的安慰和幫助
[00:41:01.280 --> 00:41:03.560]  馬塔福音十一章二十八到三十節
[00:41:03.560 --> 00:41:04.800]  大家很熟悉的
[00:41:04.800 --> 00:41:06.720]  凡勞苦擔重擔
[00:41:06.720 --> 00:41:07.880]  可以到我這裏來
[00:41:07.880 --> 00:41:09.400]  我就使你們得安息
[00:41:09.400 --> 00:41:10.200]  然後耶穌說
[00:41:10.200 --> 00:41:12.080]  我心裏柔和謙卑
[00:41:12.080 --> 00:41:14.440]  你要負我的額
[00:41:14.440 --> 00:41:15.400]  學我的樣式
[00:41:15.400 --> 00:41:18.320]  因爲你這樣做的時候
[00:41:18.320 --> 00:41:20.040]  心裏面就可以得到安息
[00:41:20.040 --> 00:41:21.680]  然後三十節
[00:41:21.680 --> 00:41:23.280]  他說我的額是容易的
[00:41:23.280 --> 00:41:26.920]  我的擔子是輕散的
[00:41:26.920 --> 00:41:31.920]  爲什麼耶穌的擔子是輕散的呢
[00:41:31.920 --> 00:41:32.440]  很簡單
[00:41:32.440 --> 00:41:35.280]  因爲祂會用祂的大能來幫助我們
[00:41:35.280 --> 00:41:38.040]  和我們一起去背這個擔子
[00:41:38.040 --> 00:41:40.240]  我們看看卡通片
[00:41:40.240 --> 00:41:42.520]  如果中間有一個人去背這個擔子的話
[00:41:42.520 --> 00:41:43.760]  你會很重
[00:41:43.760 --> 00:41:45.160]  你當然背不起一條鏟
[00:41:45.160 --> 00:41:46.880]  這麼大一條這麼重
[00:41:46.880 --> 00:41:49.480]  No way to bear it
[00:41:49.480 --> 00:41:50.480]  但是前面有耶穌
[00:41:50.480 --> 00:41:51.400]  後面有聖靈
[00:41:51.400 --> 00:41:52.920]  加上聖靈有能力
[00:41:52.920 --> 00:41:55.040]  可能你只是在作壯
[00:41:55.040 --> 00:41:56.520]  這個擔子是很輕的
[00:41:56.520 --> 00:41:58.720]  你絕對能夠背得起
[00:41:58.720 --> 00:42:00.400]  你看到的時候好像很害怕
[00:42:00.400 --> 00:42:01.560]  很震驚
[00:42:01.560 --> 00:42:03.640]  我搞不定的
[00:42:03.640 --> 00:42:05.080]  但是如果你知道
[00:42:05.080 --> 00:42:06.320]  有耶穌在
[00:42:06.320 --> 00:42:07.440]  有聖靈幫手
[00:42:07.440 --> 00:42:10.560]  多重的擔子都可以背得起
[00:42:10.560 --> 00:42:12.160]  今天很奇妙
[00:42:12.160 --> 00:42:12.920]  和我們一起祈禱
[00:42:12.920 --> 00:42:15.280]  弟兄在祈禱的時候和我們分享
[00:42:15.280 --> 00:42:16.720]  上個禮拜
[00:42:16.720 --> 00:42:18.120]  我們開會完大會
[00:42:18.120 --> 00:42:20.760]  又要籌七十萬
[00:42:20.760 --> 00:42:22.560]  他沒有挑戰這個決定
[00:42:22.560 --> 00:42:24.080]  他只是說我可以給多少呢
[00:42:24.080 --> 00:42:26.120]  他心裏面有一個數目
[00:42:26.120 --> 00:42:27.400]  他心裏面有些掙扎
[00:42:27.400 --> 00:42:28.240]  怎麼辦呢
[00:42:28.240 --> 00:42:30.840]  我心裏面有感動神要我奉獻這麼多
[00:42:30.840 --> 00:42:33.200]  但是我有掙扎
[00:42:33.200 --> 00:42:35.240]  不知道在哪裏找
[00:42:35.240 --> 00:42:36.680]  但是禮拜一
[00:42:36.680 --> 00:42:38.320]  有個Side Job
[00:42:38.320 --> 00:42:39.800]  那個Compensation
[00:42:39.800 --> 00:42:41.240]  Exactly
[00:42:41.240 --> 00:42:43.880]  就是我要奉獻的那個數目
[00:42:43.880 --> 00:42:45.880]  他說神是很神奇的
[00:42:45.880 --> 00:42:48.920]  擔子本來覺得有點重
[00:42:48.920 --> 00:42:49.920]  忽然之間
[00:42:49.920 --> 00:42:51.480]  沒有了這個擔子
[00:42:51.480 --> 00:42:53.800]  神已經預備了
[00:42:53.800 --> 00:42:55.520]  神已經供應了
[00:42:55.520 --> 00:42:57.680]  我相信
[00:42:57.680 --> 00:43:01.600]  每一個願意忠心去服事主的人
[00:43:01.600 --> 00:43:04.360]  只要你願意按照聖經的教導
[00:43:04.360 --> 00:43:06.200]  We can experience the same thing
[00:43:06.200 --> 00:43:10.120]  我們會有同樣的經歷
[00:43:10.120 --> 00:43:12.280]  求神幫助我們弟兄姐妹
[00:43:12.280 --> 00:43:13.760]  一個真基督徒
[00:43:13.760 --> 00:43:15.240]  要做一個真僕人
[00:43:15.240 --> 00:43:16.600]  一個真僕人
[00:43:16.600 --> 00:43:17.760]  不單單要盡責
[00:43:17.760 --> 00:43:19.400]  還要盡心盡忠
[00:43:19.400 --> 00:43:20.160]  我們一起祈禱
[00:43:20.160 --> 00:43:21.560]  在大家低頭的時候
[00:43:21.560 --> 00:43:23.080]  我想給大家幾個挑戰
[00:43:23.080 --> 00:43:24.400]  我知道
[00:43:24.400 --> 00:43:25.880]  你是一個盡責的丈夫
[00:43:25.880 --> 00:43:27.240]  一個盡責的妻子
[00:43:27.240 --> 00:43:29.000]  一個盡責的爸爸媽媽
[00:43:29.000 --> 00:43:30.720]  一個盡責的僱員
[00:43:30.720 --> 00:43:32.480]  你對自己的責任
[00:43:32.480 --> 00:43:34.280]  盡上當盡的責任
[00:43:34.280 --> 00:43:35.760]  但如果你沒有盡心
[00:43:35.760 --> 00:43:37.680]  你又沒有盡忠
[00:43:37.680 --> 00:43:39.080]  我呼籲你在這個時間
[00:43:39.080 --> 00:43:41.120]  祈求天父上帝憐憫
[00:43:41.120 --> 00:43:42.240]  赦免你的罪
[00:43:42.240 --> 00:43:43.880]  你要求上帝幫助你
[00:43:43.880 --> 00:43:45.400]  讓你能夠做一個盡責
[00:43:45.400 --> 00:43:47.000]  盡心
[00:43:47.000 --> 00:43:49.240]  有盡忠的丈夫
[00:43:49.240 --> 00:43:50.200]  妻子
[00:43:50.200 --> 00:43:51.280]  爸爸媽媽
[00:43:51.280 --> 00:43:52.160]  和僱員
[00:43:52.160 --> 00:43:53.560]  我們說我們相信耶穌
[00:43:53.560 --> 00:43:55.000]  我們承認自己是一個基督徒
[00:43:55.000 --> 00:43:56.400]  我求天父在這個時間
[00:43:56.400 --> 00:43:57.840]  由光照我們每一個
[00:43:57.840 --> 00:44:00.880]  讓我們真的不是口講
[00:44:00.880 --> 00:44:02.560]  我們求神讓我們能夠
[00:44:02.560 --> 00:44:03.600]  依靠耶穌
[00:44:03.600 --> 00:44:05.960]  復活那種力量
[00:44:05.960 --> 00:44:08.240]  做個真基督徒
[00:44:08.240 --> 00:44:11.480]  做個忠心服事主的真人
[00:44:11.480 --> 00:44:12.800]  我求主幫助你們
[00:44:12.800 --> 00:44:13.960]  這是你們的心願
[00:44:13.960 --> 00:44:16.000]  向神祈禱
[00:44:16.000 --> 00:44:17.720]  神會幫助你
[00:44:17.720 --> 00:44:18.360]  在這裏
[00:44:18.360 --> 00:44:20.840]  我也希望你們能夠求上帝幫助
[00:44:20.840 --> 00:44:24.880]  做一個福音奧祕的好管家
[00:44:24.880 --> 00:44:28.640]  好管家不需要主人教你做什麼
[00:44:28.640 --> 00:44:30.880]  你知道你的工作是什麼
[00:44:30.880 --> 00:44:33.920]  你就會想辦法把工作做好
[00:44:33.920 --> 00:44:35.320]  將你的家人
[00:44:35.320 --> 00:44:36.440]  朋友
[00:44:36.440 --> 00:44:39.200]  同事的得救放在你的心上
[00:44:39.200 --> 00:44:41.560]  不斷想辦法讓他們能夠明白救人
[00:44:41.560 --> 00:44:42.880]  我不知道我們在座裏面
[00:44:42.880 --> 00:44:44.160]  有沒有慕道的朋友呢
[00:44:44.160 --> 00:44:48.080]  你說做基督徒要做耶穌的僕人
[00:44:48.080 --> 00:44:49.720]  做基督徒
[00:44:49.720 --> 00:44:53.520]  要對神盡忠盡心盡責
[00:44:53.520 --> 00:44:54.600]  我想不想這樣做
[00:44:54.600 --> 00:44:55.400]  但我告訴你
[00:44:55.400 --> 00:44:57.520]  如果你要享受一個更大的祝福
[00:44:57.520 --> 00:44:59.440]  你很幸運那五個同類
[00:44:59.440 --> 00:45:02.760]  能夠與永生上帝一起
[00:45:02.760 --> 00:45:04.880]  享受一個永恆的宴席
[00:45:04.880 --> 00:45:06.280]  並且在這個世界上
[00:45:06.280 --> 00:45:07.760]  你能夠成爲人的祝福
[00:45:07.760 --> 00:45:09.520]  我們所付出的一切都值得
[00:45:09.520 --> 00:45:11.960]  你可以邀請耶穌做你的主人
[00:45:11.960 --> 00:45:13.400]  這是你的選擇
[00:45:13.400 --> 00:45:14.800]  我一開始就說了
[00:45:14.800 --> 00:45:16.440]  是你的選擇
[00:45:16.440 --> 00:45:18.120]  你不是一個奴隸
[00:45:18.120 --> 00:45:21.280]  但你選擇以耶穌作爲你的救主
[00:45:21.280 --> 00:45:22.920]  你就能夠經歷人生的奉獻
[00:45:22.920 --> 00:45:24.520]  就好像剛纔我說的那個例子
[00:45:24.520 --> 00:45:26.920]  弟兄很簡單的祈禱
[00:45:26.920 --> 00:45:28.920]  當他經歷到神的供應
[00:45:28.920 --> 00:45:32.400]  那個經歷是一個相當滿足的經歷
[00:45:32.400 --> 00:45:33.600]  你同樣都可以得到
[00:45:33.600 --> 00:45:36.000]  只要你願意
[00:45:36.000 --> 00:45:38.080]  邀請耶穌作爲你個人的救主
[00:45:38.080 --> 00:45:38.760]  天主上帝
