
[00:00:00.000 --> 00:00:01.680]  當我預備今天這篇講章的時候
[00:32:17.920 --> 00:32:24.520]  原來病人在他最需要朋友在旁邊的時候
[00:32:24.520 --> 00:32:27.640]  他不是需要別人可憐他
[00:32:27.640 --> 00:32:33.760]  其實他需要別人尊重他
[00:32:33.760 --> 00:32:37.160]  為什麼我們教會在過去一年
[00:32:37.160 --> 00:32:41.080]  我們要定期為病人祈禱
[00:32:41.080 --> 00:32:44.120]  我相信這些事情可能傳得很快
[00:32:44.120 --> 00:32:49.440]  就說童福開醫治大會
[00:32:49.440 --> 00:32:52.000]  童福還不是原因
[00:32:52.000 --> 00:32:54.160]  頂智慧
[00:32:54.160 --> 00:32:57.520]  就是去年這兩個說話
[00:32:57.520 --> 00:33:05.360]  我看到原來今天病人是需要被尊重
[00:33:05.360 --> 00:33:07.320]  我們為病人祈禱
[00:33:07.320 --> 00:33:09.440]  我們有聚會為病人祈禱
[00:33:09.440 --> 00:33:13.480]  其實我們是尊重每一個病人
[00:33:13.480 --> 00:33:17.200]  我們看到上帝同樣愛每一個人
[00:33:17.200 --> 00:33:20.120]  包括病人
[00:33:20.120 --> 00:33:24.520]  我們不是要高舉醫治
[00:33:24.520 --> 00:33:27.800]  不過我們要高舉醫治的主
[00:33:27.800 --> 00:33:30.640]  我們不是敬拜醫治
[00:33:30.640 --> 00:33:33.200]  我們是敬拜醫治的主
[00:33:33.200 --> 00:33:35.600]  我們不是敬拜敬拜
[00:33:35.600 --> 00:33:40.400]  我們要敬拜佩授我們敬拜的上帝
[00:33:40.400 --> 00:33:42.920]  今天我們看到
[00:33:42.920 --> 00:33:48.360]  原來病人不是需要我們可憐他
[00:33:48.360 --> 00:33:52.720]  病人他最需要這個時候我們尊重他
[00:33:52.720 --> 00:33:53.960]  所以頂智慧
[00:33:53.960 --> 00:33:56.280]  我們教會這樣做
[00:33:56.280 --> 00:34:00.560]  不是說我們要和其他教會不同
[00:34:00.560 --> 00:34:01.680]  我們教會這樣做
[00:34:01.680 --> 00:34:05.000]  是因為我看到整部聖經那邊
[00:34:05.000 --> 00:34:08.800]  我們的神有醫治
[00:34:08.800 --> 00:34:12.680]  我們的神亦都有不醫治
[00:34:12.680 --> 00:34:15.960]  我們的神可以令一個中風起身
[00:34:15.960 --> 00:34:17.720]  但同樣有另一個坐在椅子上
[00:34:17.720 --> 00:34:21.280]  他沒有去世
[00:34:21.280 --> 00:34:24.920]  羅偉堅子會去年同樣去世
[00:34:24.920 --> 00:34:30.400]  但因為他的生命
[00:34:30.400 --> 00:34:36.920]  以致他的書在基督教圈子那邊
[00:34:36.920 --> 00:34:40.800]  在中文的基督教書籍當中
[00:34:40.800 --> 00:34:45.800]  從來未試過賣得那麼多本
[00:34:45.800 --> 00:34:48.960]  未試過
[00:34:48.960 --> 00:34:53.600]  師母兩個星期寫完這本書
[00:34:53.600 --> 00:34:55.920]  編完這本書
[00:34:55.920 --> 00:34:58.920]  但從來未試過一本基督教書
[00:34:58.920 --> 00:35:02.680]  可以賣到那麼多本
[00:35:02.680 --> 00:35:05.080]  從來未試過一本基督教書
[00:35:05.080 --> 00:35:10.560]  在商務這些書室排行榜
[00:35:10.560 --> 00:35:16.000]  是贏了什麼什麼的
[00:35:16.000 --> 00:35:21.120]  未試過
[00:35:21.120 --> 00:35:23.560]  因為他的生命
[00:35:23.560 --> 00:35:25.520]  他跟我說
[00:35:25.520 --> 00:35:28.720]  他說你不要可憐我
[00:35:28.720 --> 00:35:31.080]  因為神與我同在
[00:35:31.080 --> 00:35:32.920]  弟兄姊妹
[00:35:32.920 --> 00:35:35.360]  同福我們是一間
[00:35:35.360 --> 00:35:39.920]  願意將神的說話
[00:35:39.920 --> 00:35:43.320]  逐章逐字去解
[00:35:43.320 --> 00:35:45.080]  同福同樣是一間
[00:35:45.080 --> 00:35:49.520]  願意將福音傳到地極的教會
[00:35:49.520 --> 00:35:52.400]  我們有宣教士在不同的地方
[00:35:52.400 --> 00:35:55.080]  我們是本地願意去服侍貧窮人
[00:35:55.080 --> 00:35:58.680]  因為聖經說
[00:35:58.680 --> 00:35:59.640]  聖經說什麼
[00:35:59.640 --> 00:36:01.960]  我們就做什麼
[00:36:01.960 --> 00:36:05.920]  所以弟兄姊妹為我們教會祈禱
[00:36:05.920 --> 00:36:07.840]  為我們禱告
[00:36:07.840 --> 00:36:09.360]  我們每一天可能會面對
[00:36:09.360 --> 00:36:10.400]  很多不同的挑戰
[00:36:10.400 --> 00:36:12.040]  不同的難處
[00:36:12.040 --> 00:36:13.680]  我們要為我們的友會
[00:36:13.680 --> 00:36:15.920]  恩福堂祈禱
[00:36:15.920 --> 00:36:18.680]  最近亦有很多人投訴他們的目者
[00:36:18.680 --> 00:36:21.600]  我們要為他們祈禱
[00:36:21.600 --> 00:36:23.600]  以致我們不知道去辯
[00:36:23.600 --> 00:36:25.400]  誰對誰錯
[00:36:25.400 --> 00:36:28.920]  不過我們要為教會的聲望祈禱
[00:36:28.920 --> 00:36:30.520]  報紙亦都說有一個目者
[00:36:30.520 --> 00:36:31.880]  我也認識的
[00:36:31.880 --> 00:36:36.160]  因為他有些男女關係上出現問題
[00:36:36.160 --> 00:36:39.440]  報紙亦都報導出來
[00:36:39.440 --> 00:36:42.800]  我們明白
[00:36:42.800 --> 00:36:47.320]  但是我們仍然深信
[00:36:47.320 --> 00:36:50.040]  我們要為教會祈禱
[00:36:50.040 --> 00:36:51.800]  為我們禱告
[00:36:51.800 --> 00:36:55.440]  為我們作同工的祈禱
[00:36:55.440 --> 00:36:56.520]  所以弟兄姊妹
[00:36:56.520 --> 00:36:57.880]  我相信今天
[00:36:57.880 --> 00:37:00.960]  我們不需要等到有苦難
[00:37:00.960 --> 00:37:03.920]  才去重訂我們的人生
[00:37:03.920 --> 00:37:06.000]  我希望大家今晚回到家
[00:37:06.000 --> 00:37:08.000]  靜一靜
[00:37:08.000 --> 00:37:10.480]  有沒有想這四樣東西
[00:37:10.480 --> 00:37:12.680]  會不會是你人生裏面
[00:37:12.680 --> 00:37:15.200]  所體重的四樣東西
[00:37:15.200 --> 00:37:17.080]  對神更深的認識
[00:37:17.080 --> 00:37:18.320]  更平衡的認識
[00:37:18.320 --> 00:37:20.520]  更全面的認識
[00:37:20.520 --> 00:37:22.760]  我們能否在我們餘生裏面
[00:37:22.760 --> 00:37:25.080]  過一個誠信的人
[00:37:25.080 --> 00:37:26.680]  我們能否去悅納
[00:37:26.680 --> 00:37:29.120]  可能有很多不公平的事在我們周圍
[00:37:29.120 --> 00:37:31.480]  不過我們仍然深信公義的主
[00:37:31.480 --> 00:37:34.240]  一定會為我們伸張誠意
[00:37:34.240 --> 00:37:37.560]  因為「申冤在我,在上帝」
[00:37:37.560 --> 00:37:38.520]  而到最後
[00:37:38.520 --> 00:37:40.280]  我們是否敬畏神
[00:37:40.280 --> 00:37:42.280]  去得到神給我們的智慧
